用户名,评论时间,评论内容,评分,赞同数
raymexic,2023-01-22 14:26:01,相对于前作《超时空同居》而言差了不少，主要在于导演对于这个问题的处理显得过于混乱了。在奇幻、喜剧、爱情、家人多重因素间的举棋不定让全片充满了一种突兀感，拼命想让各种元素都得到观众认同的急切最终只能变成一种造作与尴尬，唯一的优点可能在于有孙燕姿的歌曲出现的部分。,20,41
HarperDie,2023-01-22 19:40:42,从字面上，通过仲达与小谷身份的交换，小谷寻获生活的勇气。而内里，影片重在探讨家庭环境对人成长的影响，成型后很多东西根本无法交换。苏伦导演用细腻、流畅的叙事笔触，交出了非常棒的商业类型片。结尾甚至可以增加一些镜头，完全不会觉得冗长。雷佳音、张宥浩、丁嘉丽、张小斐演得真好。,40,6
旺仔小王子,2023-01-22 16:23:00,雷佳音真的贱萌贱萌的，怪可爱的/小谷的少年感还不如他/张小斐好漂亮啊,40,8
拝啓、あなたへ,2023-01-26 00:04:10,故事真的不行，非常半吊子，前因后果都糊弄，可能他们总体认为本剧不需要中心思想，硬搞笑就行。所以作为喜剧，算是有趣，大过年的带一家人去看，最适合的还得是这种片子。,30,5
luoyinluoxuan,2023-01-24 10:38:54,大胆说这种温馨向家庭向的电影绝对适合过年看！交换的是人生，但是不能被拿出来交换的是家庭。夸一下导演，细腻感情的处理太棒了，而且很多细节对于八零后和九零后来说真的都是回忆。,40,2
火星哆啦,2023-01-23 02:47:00,意外地不错！海报愣是做出了一幅烂片的样子。是个很成熟的商业片，故事完成度很高。奇幻和喜剧的外壳下，藏了现实主义的根基，要素很多；人物扎实且有现实关照。影像风格也远比海报水平有质感，能看出导演的美学追求。要说缺点，就是要素过多，发力点多而平均，没有超长板。另：斐妈太美了！又美又憨！ 小谷黑化版很带感，演员前途无量！,40,6
Word,2023-01-24 00:18:19,奶奶那条亲情线给我看哭了。小谷一向自卑懦弱，但是为了奶奶能和仲达打起来，还有他给奶奶喂药那一段也很感人，情感流露真挚又细腻，很容易让人共情。,40,3
顗礼,2023-02-26 11:37:54,跟《热情花招》说了同一件事：“浪漫与荒谬本就是同义词。”,40,4
皮埃,2023-01-24 23:02:19,太难看了吧….两星都算给了鼓励分,20,15
南悠一,2023-01-28 23:11:08,"三个主角都有一笔家庭问题藏在心里。故事设定为交换身体，就是要让角色体味彼此的生命，实现自己的成长，张宥浩饰演的陆小谷在这类套路里，但雷佳音饰演的仲达不在。

但是，三个角色的亲情故事，却是靠三者之间的“爱情”元素缝合在一起的。观众会发现，陆小谷转变的“扣子”不是在仲达和金好这里，金好转变的“扣子”也不是在小谷和仲达身上，仲达转变的“扣子”就是一场闹剧。角色之间是被编剧强行关联在一起的，还要拔高到全家欢的层面。

对于一个商业类型片来说，这种操作失败又业余。",10,6
sorrynotsorry,2023-01-24 12:34:24,是不是做成针对10岁以下小朋友的动画片会好一点呢？,10,21
扎木,2023-03-11 22:33:52,作为观众，其实我们的要求很简单，就是要求导演把故事讲清楚，但这个电影连讲故事都没有讲的挺清楚，一会儿感觉是像倒叙，一会儿感觉是在他们在幻想，白瞎了这些好的演员。,20,12
谢谢你们的鱼,2023-02-24 16:56:34,和当年的《超时空同居》几乎是一个问题，废戏一大把，拼贴感十足，主线故事讲着讲着就彻底跑偏，笑料无趣，角色设计刻板，甚至有一种非常强烈的电视剧质感，当然，整个故事也是非常不可信，创意核心也确实很像是抄来的。不大理解这么老套的故事为何能被拍出来。张小斐和刘敏涛居然有点撞脸。,20,3
阿顺,2023-01-22 15:53:58,杨恩又小朋友在《交换人生》里戏份虽然不多但真不错啊。她演出来了，可以称为演员杨恩又了。,30,11
stupybighead,2023-01-22 12:00:38,感谢豆瓣赠票 大年初一，一天三场。电影节奏太自然了 也很有技巧。讲亲情又没那么用力 不费脑。,50,16
Hangain,2023-01-23 17:14:45,仍记得五年前看完《超时空同居》时的惊喜，雷佳音一人分饰“两角”，一个真诚善良招人喜欢，一个阴险狡诈让人心颤，完美演绎爱情和初恋。没想到五年后，又看到他主演苏伦导演另一部奇幻题材的电影，这次虽然也以爱情展开，但是回归了家庭，蛮有意思。谁又不想让时光倒流，以期改变人生呢，而与别人交换家庭，来讲述存在的意义，这样的故事，还是比较少见。春节期间，遇到让自己开心的喜剧片，很开心。,40,6
孤獨江湖虛名,2023-03-11 23:17:35,其实没有那么差，但是确实比照上一部导演的目的变得不纯粹了，在成熟模式下想搞出花最后只搞出尬。雷佳音确实台词好，自然，表演痕迹趋近于无。,30,5
高詩遠,2023-02-25 00:50:04,不愧是春节档最烂的一部。这导演适合去拍MV，当孙燕姿的《逆光》响起时，布景搭配和视觉效果还是挺好的，全世界都围着男女主两个人转，男女主两个人得到了来自全世界的祝福，也正因为这样，这个导演写的剧本甚至还不如学生作业。故事全是不合理之处，所有的笑点都像在侮辱观众的智商。兜了一大圈，愣是不知道想讲什么，拿着低幼向的奇幻打掩护，讲的还是老一套的中式封建家庭价值观，甚至还强行弄个大团圆，就因为坏人不小心把自己变成了鹅。拿了这么多的卡司和资源，最后就给观众看这种垃圾，简直是中国喜剧界导演的耻辱。更离谱的是这部片子的英文名居然是Five Hundred Miles，也太会碰瓷了。,10,2
火娃,2023-03-02 16:57:59,4/10。当阿兹海默症的奶奶分不清真假孙子的时候，揭示了一个身体与心灵错位的伦理议题：阳光少年与恶棍中年、有嘴没舌和巧舌如簧的身体互换，代表了主体的迷失，守护住伦理的小谷坠入潜意识，滑梯和萤火虫、房顶上的缝纫机代表家庭温暖，促使他找回本体，而无爱的律师靠金钱补偿，狡诈的他因为愚蠢说错愿望变成鹅，结尾奶奶找回视频的密码向家庭成员倾情告白，隐喻着伦理的和谐是身份纠错的良药。可惜导演更多把换身情节变成了一个肤浅的游戏，却缺乏角色行为的真实、连贯，例如一车人异口同声地帮金好对母亲传话，无厘头的情境打断了观众对表演可信度的投入，角色动机的转换也逻辑缺失：小胖的人物作用只是给主角作道德劝告？金好在情场职场上的失意怎么弥补？负债缠身的金好母亲为何放弃利益，转而举证吕老板的商品质检不合格？影片完全陷入了荒唐中。,20,5
馥雅,2023-01-22 11:28:00,"合格的爆米花喜剧，弘扬正能量与爱家敬业的传统价值观契合春节这一传统节日的氛围。

PS：能感觉到导演和演员们努力在老故事中演出新意，虽然没啥用，但意思到了，大过年的，勉强一乐呗。",30,28
Ada的B计划,2023-01-30 20:38:18,和《超时空同居》在机制上几乎没有区别的电影，皮克斯般最简单的设定加一个严肃的社会关切议题，寓教于乐同时抓住最本真的情感。和《超》相比最大的问题在于塞了个极其糟糕的主演，幸好有角色的交换，没有两个雷佳音，至少还有一个。,40,5
今生、唯爱,2023-02-28 16:59:03,赶紧下架吧，就这还上映那么久,20,3
小小,2023-01-22 22:35:53,演员都是好演员，无奈本子过于平庸了。,30,10
西西,2023-02-28 21:24:26,恰烂钱遭天谴,10,8
"杉小爱|好姑娘,咱们走起来",2023-03-08 17:57:40,电影短视频化什么时候是个头,10,1
赵无眠,2023-03-05 21:27:10,亏了没去电影院贡献票房去,20,10
氓主蚩蚩、,2023-02-25 02:11:23,《逆光》《绿光》,30,8
安淼,2023-01-23 22:52:36,"开局挺有趣，结局什么强行升华的煽情。。。搁这里搞春晚嘛。
看了下导演第一部作品是超时空同居。。。呜呜呜我对这个第二部很失望。",30,5
真的好严格™,2023-01-26 13:59:14,本地化做的一如既往的垃圾，太逊了,10,14
炯之,2023-01-22 13:18:07,比上不足比下有余的那种电影。,30,2
没纹身的男孩,2023-02-25 00:01:44,它烂的原因不是笑点不够密集，不像开心麻花，而恰恰是因为由那些试图讨好观众的小伎俩汇聚而成的尴尬，掩盖了“爱我的灵魂还是肉体”这样为数不多带有哲思的亮点。,20,3
gfjdwsg,2023-01-22 13:44:57,就是把春晚小品梗拍成了电影！雷佳音在这里演的不如《满江红》，他在喜剧里表演非常一般。剧情看着无聊  感觉每个人都为了追求所谓的喜感演的浮夸 不喜欢,20,42
饮茶先啦,2023-01-30 12:58:23,对女神和暴富的“意淫”都是孩子式的，相当可爱。,30,2
给我一口饭,2023-01-22 12:22:18,好烂的片子😅张宥浩的脸真的很不适合大荧幕，好出戏🥲男人至死是少年没人管你，但别迫害美女好吗，张小斐和她妈这条线每个25岁以上女性看了都会窒息的好吗,10,47
ALIVEM,2023-03-02 09:12:34,也不知道为什么，把自带笑点的人从众给凑在了一起，竟然从角色到剧情都不好笑。这锅是不是只能甩给编剧导演来背了。,20,3
盆满钵满赵➕,2023-01-22 13:49:51,两星半吧，挺日式的一个小故事，节奏和表演都在贴，甚至让我有一种它是翻拍日本电影的感觉，也是这种感觉让不够奇幻的幻想世界和表演在某些地方略显突兀。但总体来说是一个好笑的小故事啦，雷佳音演得很棒，部分地方也稍有动人，但是立刻被打晕，这种虚假的动人是可怕的，也有点像昨天春晚的小品。求求了，别再让老人的表演做作刻意了，很难受…老人是动人的，又非得让他们说出明显不是他们的台词。老生常谈的所谓女性话题也不要再聊了好么…,30,15
内陆飞鱼,2023-01-25 22:45:16,《绝望主夫》和《交换人生》，可以交换一下体位。,30,5
掉线,2023-03-09 17:55:12,把《超时空同居》的缺点放大了：主角成长线，关系线被多余元素严重挤压。但除此之外，作为一部类型电影其结构之混乱，设定之空洞更让人吃惊，哪怕是一个戏文专业学生都有意识不会对这样的剧本满意。苏伦其实是少数能架空出一个虚构世界，具有浪漫感还不土的内地导演，这让她很适合拍爱情喜剧，但目前来看，不能太让她自由发挥了……,20,0
装老阿姨的少年,2023-01-22 13:06:03,先说，我也笑了几次，但是仍然不是好故事，甚至很多反感的部分。到底是谁先开始的既要无厘头又要煽情这种路子。张小斐还是该考虑怎么演不像在演小品。,20,38
诸葛宝宝,2023-03-02 14:34:46,庆幸没去电影院。电影确实很幼儿化，有一点笑点，但整体故事就很不好看，完全是导演和编剧的问题。,20,8
别关注我嫌烦,2023-01-24 11:45:20,喜剧就不需要故事逻辑说得通了哈？张小斐也太油腻了！想拿鞋底子抽的那种😂这是我最烦雷佳音的一部电影！秦桧我都没烦他！小男孩演技还挺好的长得也帅～说真话我确实笑了好几起儿，你说看sharkbee出怪态这能不好笑吗？！😂,10,3
轻骑兵,2023-02-24 19:12:38,能把喜剧拍得这么无聊，也是牛逼。,10,6
谋杀游戏机,2023-01-23 18:10:54,尽管在春节档里制作体量不占优势，但凭良心讲绝对不差，是个很温馨治愈、合家欢向的电影，看着轻松不累，开心两小时。雷佳音和张宥浩换身的演技很传神，雷佳音追车、让张小斐保证再也不想见到“自己”那场戏还挺戳我的，单亲家庭的小斐和妈妈的关系、小谷一家人其乐融融的氛围都很真实。笑点虽然不是挠咯吱窝让你无脑爆笑那种，但会让人一直嘴角上扬，比如糊涂的奶奶铺桌布会把人盖在里面，泡假牙的水被孙子喝掉，赶时髦拍短视频但又记不起密码，还蛮好玩的。制作也比较用心，异世界童话风。我单方面宣布雷佳音是2023春节档影帝！张宥浩形象很有辨识度（有点日系？），希望今后能接到更多好本子。,40,2
贪新不厌旧,2023-02-05 22:15:37,整体轻松愉快。故事线不太明了，女主人设过于单薄，亮点还是在于雷佳音对少年感的演绎上。,30,2
Xaviera,2023-02-23 18:24:50,真的想問問主創到底知不知道自己在拍什麼，以及拍出來了什麼？從世界觀到人設再到人物塑造完全崩塌……在導演前作《超時空同居》你甚至還能覺得雷佳音有“帥”的點，但到這部你真的只想他再見。還有最大的一個疑問是，張小斐的台詞功力本來就是這樣的嗎？,10,0
潘小七,2023-02-25 18:36:20,给了两分，因为至少前半段我笑了。但是后面真的俗套加无聊。还好没去电影院看,20,1
怀特金,2023-01-22 22:03:49,"额……没啥特色的俗套之作，
额……也不能怪俗套，俗套说明有市场验证，可是，额，就是没拍好，没有亮点，没有优点，像九十年代好莱坞dvd市场特别好的时候量产的那种低成本喜剧",10,4
熊人,2023-02-26 13:17:45,我的天也太难看了，审美坍塌，通篇尴尬的台词和表演模式，东拼西凑，又闹又吵还土……,10,12
Koel,2023-03-05 00:55:50,看到一些平时十分挑食的豆油4星以上好评，甚至有人写出云里雾里，玄之又玄的评论时，让我怀疑人生。,20,4
CoralKiss,2023-01-22 12:41:54,😇坐电影院给我看无言了,10,53
寒枝雀静,2023-01-31 19:39:46,C＋/ 几乎在主流类型语境里最大限度地调用了上海弄堂的空间：绝不仅仅是建筑的，更是由高低错杂的言辞、身体、物件川流而成的。拥挤中的缝隙便化作有弹性的介质，引领着多样的变形：穿孔、张弛、塌陷或再生；原本悬空的设定渐渐松软且真正嵌入情境；轮廓分明的人物也在摆荡于讽刺与爱抚之间的语气下变得模糊且柔和。对《火车怪客》和《李焕英》的几处反写乐死了……,40,2
超人叔叔,2023-01-23 17:19:54,小轮车+逆光+绿光属于是叠BUFF了 然而比前作超时空同居尴尬多太多,20,5
SHolmes,2023-03-04 22:39:23,中期剧情就开始崩了。抛开中二气息不提，完全不知道电影想讲什么。,10,4
申由己,2023-03-22 21:16:58,只能说导演或者编剧，或者他俩都不行！两个字：尴尬！,20,0
搬砖侠,2023-04-30 17:50:50,确实是今年春节档最差的电影，感觉导演其实没想好到底要在这个故事中表达什么，又或者想表达的太多导致故事太过混乱，爱情、亲情、友情都处理得非常生硬，生拼硬凑出来一部电影！,20,1
开膛手贝塔,2023-02-25 16:42:08,这是21世纪的电影？原版是九十年代拍的都比这个fashion….,20,1
WIKI魏,2023-02-26 19:25:25,一堆喜剧明星，又俗又无聊🥱,10,0
marionette,2023-02-25 22:07:29,“上映33天”就上线视频网站了，这下春节档7部除了熊出没全看齐了。本来对这部也没抱多大期望，中间有几段确实还是蛮好笑的，可惜该奇幻的部分不够奇幻（特效甚至有点五毛）、该现实的地方又不够现实（打官司这条线简直儿戏至极），最后爱情友情亲情三条线一起归到人间大爱强行上了波价值就emmm没怎么被触动到。W男主都是交换身体后比交换身体前演得好（或者说更适合），张小斐稳定输出（虽然我现在看到她老幻视樱花），配角和龙套卡司也很强，属于过年合家欢电影标准水平了（也就是在贺岁档上映能让它捞个三四亿票房）。PS燕姿的两首歌太加分了，逆光和绿光都是我初心歌曲！,30,5
jiangjh,2023-02-26 22:56:02,你要说一点都没笑出来吧 也不是 可是太低级了 这种电影拍出来 还在春节档 整个中国主流电影就现在这个水平 真的是让人无语,20,6
把噗,2023-02-24 19:43:02,只适合《喜剧大赛》，看得实在尴尬。,20,2
喜悦之地,2023-03-07 18:58:05,交换灵魂这种梗有那么多参考片居然都写不出一个及格的剧本,20,0
巴喆,2023-02-04 17:58:31,勉强及格。把那些廉价的CG算上，这是真晚会小品，奇幻片温情家庭大鸡汤乱炖。5.6,30,1
🐑,2023-01-24 00:43:07,纯纯合家欢！,40,6
Parallax...,2023-01-25 17:51:40,建构在灵肉二元论之上的身体互换，一方面人物在灵肉互换的过程中重新审视了生活的同时，另一方面影片也通过呈现仲达与小谷的不同家庭环境与境况，侧面的强调了孩童期家庭对其个体身心成长的重要作用。,30,4
刘胖葱,2023-01-23 22:54:40,剧本糟蹋了雷佳音的演技。不开心,20,2
反叛缪斯,2023-03-02 14:38:28,两个字庸俗，剧本平淡到二十分钟能说完故事，东拉西扯家庭温暖，导演想让谁和谁和解？,20,4
pipboy,2023-02-25 23:46:34,上海取景：南市西马街，四川路长春公寓,30,0
Hi Friday,2023-03-03 08:50:18,2023春节档第五弹。这部最后还是没去电影院看，通勤路上看的。,20,0
mOco,2023-03-30 19:42:49,非常男性（孩）视角的青春期白日梦，笑点比较老，主题升华略硬。,10,0
海生,2023-02-26 21:12:12,除了男女主第一次约会的段落，其他都可以倍速或听声音不看画面跳过去。,20,0
二月鸟语,2023-01-26 21:04:12,今年春节档最适合合家欢的一部电影，关于家庭、成长、友情、爱情的都市轻喜剧。看过春节档另一部雷佳音作品后来看的这部，惊叹于雷佳音的戏路之广和作为演员的韧性，在很多细节上雷佳音所呈现出的少年感，会让你忘掉他的实际年龄；而电影整体也呈现出了一种少年/童话/梦幻感，相比上一部《超时空同居》的举重若轻，《交换人生》的创作看起来更轻盈，吴彦姝的表演依然令人动容，值得一提的是，本片的摄影也为本片加分不少，在色彩和光影下，进入一个梦幻的童话世界。,-t,1
老罗Lazzaro,2023-02-05 15:04:05,身份交换是玩烂的故事，轻喜剧最后走温情向，适合贺岁档消时看。,30,2
我是小狗,2023-03-06 22:58:06,我有很多缺点的，比如爱干净，爱种花，爱做美食，爱宅在家。,20,0
GothamPunk,2023-01-22 19:37:54,2023年的片子，对于z世代的刻画还不如2010年的《歪小子斯科特》。各方面配置都仿佛《人潮汹涌》，但一方面导演水平太次，另一方面《人潮汹涌》本身也是炮灰啊。所以到底为什么要拍这部片子呢？为什么要来春节档白给呢？不懂。,20,1
安东,2023-02-25 22:27:28,满脸问号，这是拍了些啥？！,10,1
甦醒 Nostalgia,2023-03-03 13:42:44,想法和趣味都拍的油光粉面的，这到底是为啥？不知道有没有人想过国内这类电影的问题，你能看到创作者的一些心思和正向的东西，但成品总是如此腻歪充彻着段子式的迎合和价值观上的别扭。一个要讲述少年爱情、友情的故事却在不同人的身份上加上了很多东西比如女主的年龄危机、人生危机，社会层面的欺诈和正义，这些东西硬生生的搅合在一起，电影呈现的是精致的珐琅锅打开的一锅略有糊味的炖大鹅，最后还不如让坏人也感悟变好呢，真变成大鹅给炖了是不是有点cult啊，就是给家养着也挺恶心的。本质上还是创作思维不是由根本的情感出发，而是项目式的觉得观众需要什么，什么有爆点的出发点去编创的，所以这样的电影会越来越多，即让创作者觉得受伤也让观众觉得莫名其妙，还是我们的创作者需要思考下在电影里要打情感这路牌是不是要更着眼于人。,20,0
Panda的影音,2023-03-07 01:33:36,1.雷佳音：…我脸大有福… 2.前面的戏份就让我感觉造作，看到陆小谷骑自行车追开小车的仲达时更是觉得太假了，而后呈现的“交换人生”奇幻设定不免想感叹一句：即使是超现实喜剧也不能这么不讲逻辑的吧？3.-…只要我喜欢，就算一只鹅我也乐意。-行，回家铁锅炖女婿。…→这个结局有点细思极恐；4.没想到这部片子竟然使用了孙燕姿《逆光》和《绿光》两首歌；……,20,1
我情绪零碎KAI,2023-01-29 17:20:48,最好的春节档合家欢，也是最被低估的冤案。以爱情投影，勾勒出最家庭的模样。那便是互为工具，也互成嫁衣。唯一值得商榷的可能是电影落点的位置感，是身体诚实的方向，还是幻梦驱使的方向？,30,3
了不起的花轮君,2023-02-25 22:35:33,雷佳音跟黑心老板谈判那段差点给我笑抽过去，他抖包袱的语感和节奏太好了。,30,2
电灯和电话,2023-02-04 02:10:14,制作演员都及格了，但剧作骨架就有大问题。不用资深影迷，中学生稍微分析一下都知道问题在哪，导演是不也是卖保健品出身，能忽悠这么一大帮人去拍这么畸形的剧本。,20,4
牛奶很忙,2023-02-24 17:23:57,《阳光劫匪》风格的都市喜剧，张小斐好灵啊,20,1
团小纸,2023-03-05 15:36:31,美术还不错,20,0
Wallflower,2023-01-23 02:42:53,完成度很高，极少看国产片的我还意外地觉得挺好笑！另外有煽情的地方，也很多泪点，好喜欢奶奶这个摇滚少女-“我希望这个艰难复杂的世界，不要改变你”/母女公交车的一幕只有几句话就很触动我/最后，正义永远会战胜邪恶！,30,4
一贫,2023-04-12 02:05:03,"其实交换身体这类片都看得有点腻了，不过毕竟是春节合家欢，整个就还是挺欢乐的。
PS：两次谐音变鹅有点过分了啊，许愿机肯定是故意的。。。╮(╯▽╰)╭",30,0
张苑希,2023-03-02 00:19:24,这是缝合了多少部好莱坞“少年长成”电影。感觉更像在看一堆胡拼乱凑的网络段子合集，完全没有围绕主题“交换”作出更具价值性的展开，随便卖卖合家欢打打亲情牌就扔进春节档捞钱。从张小斐继《李焕英》的后续资源来看，女演员要想在华语电影市场突破男权壁垒再创佳绩难上加难。,20,1
无情码字机,2023-02-02 17:55:21,为数不多的，演员满分，导演零分的作品,20,5
逍遥兽,2023-01-24 05:17:55,调门很高，叙事没谱儿。。。如果不是雷佳音演，应该是非常尴尬了。还好有象宝，她很捧场地笑了又笑～,-t,2
曼特宁,2023-03-20 14:58:05,阵容可以，制作也不能算不用心，就是像儿童剧,30,0
丽地呼声,2023-02-26 16:22:28,这个片子和《绝望主夫》都是没去电影院看，算是捡着的片子，没意思，片子本身没片尾曲《绿光》好听,20,0
豆瓣在逃江湖骗子,2023-01-22 14:41:22,"雷哥张姐：他们给得实在太多了整体及格分吧，搞笑的地方还是有但是不多，整体就是春节档核心家庭观的回归，老少皆宜但是也深不到哪里去，本来搞双线可能还更有趣，但是单线之后啥也没讲清，甚至好多无效人物情节，总体油腻，张姐去油效果还不错",30,10
汤头精灵,2023-01-22 20:57:46,睡着看的，事已至此，70多块钱的票价和2个小时的生命，总得对得起一样吧🤷🏿,20,16
梁威是条狗,2023-03-24 23:34:11,18岁失学儿童调戏女培训师，交换黑心律师身体大破老年诈骗案。真是纯纯的奇幻，为了奇幻而奇幻，故事浅薄毫无深度，人物脸谱化，笑点僵硬。哪来的信心在春节档上映，以为没有同类型喜剧竞争就稳赢了？当观众是傻子,10,0
姜乌归,2023-04-15 23:23:46,表达亲情为什么还是要这么直白？最尴尬的是，虽然影片最后的基调是两组回归家庭向的，但有始无终的爱情线（雷佳音—张小斐）和第三组错置的家庭（“邪”取代“正”）反而更有吸引力（可惜一个在空洞的宣言中瓦解，一个尚待展开即戛然而止）,-t,1
monica喵,2023-01-23 18:30:38,张小斐的脸也太适合大荧幕了吧！真的好美啊，灯光摇晃那段真的太美了。最喜欢的角色就是金妈了，一个超好的妈妈，刀子腿豆腐心，对女儿也超好。,40,9
查令街的浪先生,2023-01-22 15:04:14,【人晕的时候，看万家灯火，就是流星。】,10,16
非魚,2023-03-23 18:28:38,什么人都能自编自导了。。。,10,0
浅。,2023-02-27 10:35:55,剧情完全没有任何逻辑可研，完全不明白要表达什么。笑点也是短视频似的十秒单独笑点，浪费这么好的一个阵容。,20,2
张科科,2023-01-24 20:23:16,哎，不是凑齐了喜剧元素就能大卖,20,6
ᠴᠣᠭᠲᠤ🔒,2023-01-24 15:49:55,2.5,20,2
路人彦小二,2023-02-07 23:09:49,"原本以为是gjm、《栀子花开》那种级别大烂片，看了之后觉得顶多算是平庸
灵魂互换这个梗的确有点过时，宣传是春节档唯一喜剧，但是搞笑量真的不如开心麻花。除了张小斐，其他演员都没多少笑点在身上
《逆光》那part的小斐绝美
丁嘉丽演得很有记忆点
小谷一家的高光来自一老一少，吴彦姝奶奶最后有催泪到我
雷佳音演得很尬，整个形象去演绎灵魂是窝囊高中生，演得很表面尴尬
原本宣传以为是爱情片，其实讲家庭、讲认识自己，其实可以把故事讲好很有深度，可惜大杂烩一通，啥也没捞到好
孙燕姿的《逆光》、《绿光》真好听，如果请她新唱一首ost，票房还能再高些",30,1
小溪笑嘻嘻,2023-02-04 19:58:44,想要的太多，爱情、家庭、自我…然后变成了一锅乱炖😂家庭线和爱情线抢来抢去，最后谁也没说清楚…主视角如果是雷佳音或许会更好,20,1
大灰狼的兔,2023-01-24 13:06:44,不管怎么样，我们都要在自己的世界里活出属于自己的精彩，每个人当下拥有的其实都是自己最珍贵的财富，比如家人健康爱。,40,2
仿真男孩哪吒,2023-02-27 00:34:32,都不好意思讲自己看过,20,0
李秋天,2023-02-24 20:51:02,"我竟然觉得不是很难看。看见十八岁的小谷喜欢30+的金好就联想到一些网友分享的童年《恋姨日记》哈哈哈哈哈。要是有张小斐这样的阿姨确实挺有魅力的。
剧情是显得有点弱智。编剧好像从未想过要认真做一个正经电影。而是刻意寻找一些正常人脑回路不会做但可以制造笑点的剧情走向。不过笑点倒是过得去，看得出认真，不低俗，没有下三滥屎尿屁，看着很舒服。
冰箱门掉了我真觉得好好笑哈哈哈哈，我笑点好怪
感觉雷佳音演仲达那种中年油腻男倒是一点不出戏嘿。
还有，综艺看多了，看见沙溢总觉得他老婆应该是胡可。刘敏涛演得也不错，但总给我一种“偷情”的错觉。",30,0
荆棘,2023-02-26 09:51:22,不是人身攻击但是小斐演这种女神人设是不是真的差了点…贺岁档剧情真的无所谓，但不养眼就…,30,0
