用户名,评论时间,评论内容,评分,赞同数
Krizz觀影殿,2023-02-19 22:14:09,這部電影給人的感覺就特別像紙人沒有點睛，骨架什麼的都有，就是缺了靈魂。導演一定是紙嫁衣遊戲的鐵粉，這故事裡這些紙人恐怖元素可太紙嫁衣了，特別是第二個故事加上那個配樂，完全就是《紙嫁衣》的感覺了吧。但是這部電影的恐怖感都還不如遊戲，我仔細想了一下到底是哪裡有問題。首先這部電影只有恐怖點沒有恐怖的氛圍，可以說除了開頭那幾分鐘勉強有點感覺之外，之後就徹底變成了一個劇情片的氛圍，找不到恐怖感了，而這部電影的驚嚇點也都讓我覺得有點不太對，驚嚇點是靠畫面和音效結合才能達到效果，但是電影裡好像每次都有個0.5秒的延遲一樣，就感覺每個點都不太准不太到位。然後故事的話基本上就是用了《山村狐妻》的架構和拍恐怖片的方法，但是最後真的俗吐了，知道了姐姐是誰，真的明眼人也知道弟弟是誰了吧，還拿這個做最終反轉，太刻意了,20,0
这里是安德,2023-02-16 23:18:44,[C+],30,0
豆乳玉柏麟,2023-01-09 19:10:08,"前一個小時環環相扣，引人入勝，兩個故事拼湊出一個民俗靈異往事，同時讓事情的真相撲朔迷離。而隨後的劇情，則是對前面事件的再次顛覆，還原出一個故事的真相。
在《紙祭》真相大白的故事里，是懸疑推理風格，從陰謀到祭祀，都是欲蓋彌彰的謊言。而導致這一切的，則是爲了霸占財産而出此歹毒主意的惡人，以及迷信愚昧的人心，更是令人五味雜陳。結局是一個超乎想象又符合預期的結局，從一個時空視角跨到另一個時空視角，它既肯定了鬼神的賞罰無畏地位高低，但也反對了宿命的無爲。",40,3
夏语冰,2023-01-06 17:22:26,我就想问问，纸扎师傅这么强的吗！纸人糊的也太逼真了，尤其是媛媛和小莲，配合上恐怖的音乐，视觉效果绝绝子，我真觉得下一秒她们就能活过来，“歪头杀”成了真歪头杀。,40,9
刀刀斋,2023-02-09 22:33:05,我觉得国产恐怖片可以通过这部电影的思路去找出路了，真心不错，好久没看到这么舒服的国产恐怖片了。,40,1
Fly  Away,2023-01-08 19:53:00,怎么说呢，其实电影毛病也不少，节奏略赶，情节点过渡不太到位。不过又转头一想，作为国产恐怖片无真鬼的前提下，电影又很用心地讲了一个民间传闻诡异的惊悚故事，反转和结构也在靠拢国外经典电影，上面所说的那些毛病确实在时长和网大的限制下所存在，以及电影真真实实地想拍得恐怖了（虽然也没怎么吓到），放在国内也是领先一大半的，结局见仁见智吧，确实也有感动的点，要是预算多一点拍得更流畅细致放院线，我觉得还是很有可能大爆的,40,1
luoyinluoxuan,2023-01-08 16:41:45,惊吓度大大的有，如果在电影院看估计会被吓死……好几个从下往上的俯视镜头真的很阴森。而且虽然是惊悚片，但其实每个人的命运都很悲惨，当年的乔府到底发生了什么事是整个故事的主线，但是没想到真相却是那么悲伤。,40,1
纪小棠,2023-02-09 20:43:28,抱着韩庚都沦落到去演恐怖片了这种想法点开看的，两段纸人回魂，被迫害殒命的母亲和阿生叔这段回魂比较感人，泪点低的我也被打动了，姐姐救弟弟那段第四个故事过于潦草了些，不过也没有太多情节可以展开了。不用脚趾扣地板可以看完的国产恐怖片。,30,0
肖战壁虎,2023-01-08 04:34:01,建议大陆还是别拍悬疑恐怖类的片子了  和国外的完全没法比  总浪费钱搞垃圾干嘛呢,10,8
sun,2023-01-14 23:19:01,还行吧,30,0
Word,2023-01-07 16:41:46,故事之间的紧密性相较于相同题材的其他电影来说确实好了许多，故事情节环环相扣，真相在剧情的推进下层层反转，很久没看到《纸人回魂》这样逻辑紧密，剧情通顺且可看性强的电影了。,40,1
迷。,2023-01-06 23:11:30,"整体剧本确实不错，悬念埋得挺足，人物动机也很清晰。分段揭开谜团的感觉也很棒，虽然分段讲故事的转场有点尬。不过有的地方有点用力过猛，密集出现的古不古今不今文不文白不白的歌，不仅没有增加悲情or恐怖氛围，反而让人觉得很尬……姐弟重逢的情绪也奇怪，弟弟小时候那么依赖姐姐，重逢时竟好似逼供？",30,2
mdr skywalker,2023-01-13 22:37:20,可以看出来主创的用心，在国产恐怖片的上限上巧妙地用情节取胜，4个故事用不同视角最终拼凑出纸人回魂事件的真相，开场和第一个故事《纸童》的恐怖氛围营造效果一流，靠剪辑和音效唤起对纸人的恐惧，之后从恐怖视角逐步过渡到悬疑，反转设计也比较到位，虽然主题上略显俗套，但仍然有警示意义，美术和布景也没有很多网大的那种粗糙质感，如果真的允许有鬼，完全可以拍成民俗特色的恐怖片。（7.5/10）,40,1
Haru24601,2023-04-28 19:32:48,很行活，很故事会，like鬼故事集锦，剧本挺糙的，说实话有点无聊。。但还是比往年看的垃圾鬼片好一些，给三星吧。。,30,0
เมย์,2023-01-15 21:11:22,无语的“鬼”片...,20,0
施施小洛,2023-01-07 23:25:14,视觉和配乐还不错，故事在民俗恐怖类里，算是比较完整的，开篇恐怖成分也有，总体算还不错。中式恐怖，可不就是封建礼制吃人嘛，为啥子会有人只看到“亲情”，分明还有爱情，还有大义。,30,0
Rita,2023-01-29 23:26:51,不算恐怖，但阿生跟小莲的故事很动人，姐弟俩的亲情也很感人,40,2
重力泉零号土著,2023-01-11 16:04:12,被骗了,20,2
Novichok,2023-01-06 19:51:08,不同版本的故事，层层深入，拼凑出了事情的全貌，好,40,4
鬼,2023-01-14 00:19:39,作为内地+网大的这个类型片，算可以了,30,0
等落日的小狐狸,2023-02-10 20:39:32,国产恐怖片永恒的套路，不是做梦就是神经病、妄想症。什么时候才能真正放开啊～ 打着恐怖片的旗号，挂羊头卖狗肉，货不对板。预告片是卖家秀，完整版是买家秀。,10,0
SPancer,2023-01-08 16:29:13,封建年代对女性的压榨真是到了麻木不仁的地步 无论是乔家女主人还是乔家千金 她们都遭受了令人窒息的摧残 从表面看是恐怖片 其实内核是刻画了封建迷信思想对人的摧残 而这比鬼怪还可怕,40,2
Яανeη,2023-01-21 07:40:23,国产，别管你是想看喜剧片还是想看恐怖片，结局都得煽情走心一把。逗也逗不笑你吓也吓不到你，那只能煽情了，不把你弄哭那就不算完。国产电影的目标：希望每个观众都是哭着走出影院的：这恐怖片太好哭啦，看惊悚片看哭啦。你就说吓人不吓人,10,1
廿四,2023-01-12 21:28:13,还要用旁白来讲故事，剧本不合格,20,3
赵火火zFy,2023-02-15 22:04:35,一切还都说的通。几个故事一个真像。反正是一定没有鬼。,30,0
Raven,2023-02-19 11:55:48,质量还行，演的也还行，但凡稍微有点儿新意，三星也是可以，,20,0
以然,2023-01-08 17:57:19,试想站满院子的纸人，没有眼睛，大红色的脸蛋，无声无息无表情盯着你是一种什么感觉？恐怖氛围绝对拉满（,40,1
Raisa,2023-02-01 21:34:44,吊打牛朝阳全集，可以鼓励一下，美术真的蛮好，氛围也可以，剧情再复杂点就好了。,30,0
不羁的天空,2023-01-12 10:43:56,国产恐怖片现在都喜欢整成这种小说形式的叙事方式,30,1
拂绿,2023-01-08 19:16:19,"（很喜欢第一个故事的歌谣）凄美姐弟情，不错。倾三人（其实是四人）之力保护弟弟幼小的心灵= =
讲述故事的方式有点生硬，就是情节往外倒，比较像玩互动游戏，但是故事本身是不错的。一层层揭晓真相，第一层是鬼故事，纸人杀人，第二层还是有一半鬼故事，第三层鬼不下去了，活着的小女孩开口说话，第四层交代弟弟角度。
故事本身蛮好玩儿的，迷信的乔老爷宁可相信女儿是天煞灾星，让大师以命换命，也不想让儿子去医院治疗。大师和管家合谋骗人，装神弄鬼，结果骗得乔老爷死心塌地，就是不肯面对真相，还喊着要让儿子延续香火，狠狠地嘲讽了一把。",50,1
无爱则欢,2023-01-22 00:10:13,没有鬼也能讲好故事的。即使选在可以成精的年代，要故事有故事，要主题有主题，要感情有感情，很棒的国产恐怖电影。,40,0
虚构天堂,2023-01-13 14:08:19,可以值个鼓励分，纸妻演得挺让人心疼的，歌好听。,40,1
HAN.,2023-01-08 21:45:30,恐怖氛围、配乐都挺不错的 难得的国产悬疑恐怖佳作,40,1
启真湖千纸鹤,2023-01-07 18:48:04,这个乔老爷真是坏呀，自己的女儿都能下毒手，把她骗过来让她喝毒药，这是人干的事儿吗？虎毒还不食子呢，就为了一个重男轻女的思想，为了他们家传，他们家是有皇位要继承吗？实在是太无语了，还真别说，现在可能重男思想也还普遍存在，只是没有那么被世人所接受了而已。结局精彩，整体推荐。,50,3
蛋卷最好吃,2023-01-14 21:54:14,狠狠提醒自己再也不要相信国内电影的宣传…,10,3
如虎添翼,2023-01-10 20:46:30,故弄玄虚，浓浓的网大质感。,20,4
PAMBO,2023-01-07 22:15:15,无聊,20,1
胡阿忧,2023-01-07 16:45:39,小莲化作纸人散去的镜头可以是本片最惊艳的地方，这部电影主打并不是对鬼神的恐惧，更多的是中式恐怖外衣下的情感百态，或许你害怕的鬼神其实是他人在乎的人。,40,1
苍穹的幻想,2023-01-13 13:56:46,多视角推进的恐怖题材电影，通篇中规中矩，虽然没有鬼怪作祟，但也没有网大里的一惊一乍和反智剧情。,30,0
白马败家子,2023-01-13 18:34:45,民俗恐怖的关键在于把民俗仪式抽丝剥茧从而揭示封建吃人。仪式越神秘越奇诡，其遮蔽的吃人真相就越残忍。国产恐怖片已经到一个可悲的地步了。民俗恐怖，你的民俗呢？,20,2
mångata,2023-02-18 18:41:52,还可以 意料之中 及格水准…本来奔着恐怖片来看的 结果一点都不恐怖…不过也没事，差是不差，就是网感强了点…以及男主好像薛之谦…容易出戏…,30,0
良莠,2023-01-11 23:34:16,虽然剧情都在意料之中，但气氛拍的还可以。,30,0
缺觉,2023-01-11 18:46:55,三星半，制作出乎意料地精良，装神弄鬼的极佳氛围下正经讲了一个故事。叙事手法可太像一些日本小说了，全靠主角聊天。,30,0
三驾马车驾驶员,2023-01-21 22:38:29,导演的才华并没有跟上资金的到位，从头到尾都冒着匠气。多少年过去了中式恐怖最有灵气的还是五万块成本的中邪,20,2
灃湮。紀。南城,2023-01-08 23:04:10,挺惊艳的吖，开场阴乐就吸引人了，纸人镜头有氛围，整体剧情也很完整，特别几首阴乐都不错，很有纸嫁衣的感觉,40,1
长琴,2023-01-19 01:22:58,预期错误，恐怖的地方不恐怖，悬疑的地方又悬的很硬。不过难得看一回做得还挺好看的纸人，不过也仅限于小姑娘那个。小妹妹长得挺可爱，戏份不少呢怎么都没给人个词条,20,0
都是个人见解,2023-01-13 22:11:21,很惊喜，制作挺精良的，气氛也可以,40,1
恐慌中,2023-01-27 18:27:36,作为网大已经很不错了。美术设计从片名样式到内容都用心了，摄影也到位没犯其他网大的毛病。纸人和葬礼单拿出来就能拍100部恐怖片。中式恐怖的点在于人的麻木这个抓到故事就不会差，最后也算圆回去。,30,0
Ciel-Woody,2023-01-10 01:14:08,中国鬼片都是人吓人。我以为是个蹭纸嫁衣热度的小成本网络电影，意外的故事还不错，逻辑在线，演技也在线，画面挺好看，转场也挺不错的。封建迷信害死人啊！,40,2
Riobluemoon,2023-01-19 21:01:55,7分。这片子作为网剧有些可惜了，质量还是挺不错的。几个小故事的设计环环相扣，逐步推进，最后完美衔接，编剧还是有一定能力的。国产拍鬼片不容易，故事也巧妙地进行了设计与规避，呈现出的质感我很喜欢~~~,40,3
蓝莓果酱,2023-01-13 23:11:01,故事有点意思，但是有些细节没交代清楚或者有漏洞,30,0
风凌羽,2023-02-20 02:05:11,人物单薄，剧情虽然想玩设局解谜，逻辑却生硬，制作比一般粗制滥造的网大要用心，多给一颗星算是鼓励,30,0
Sh@rk,2023-01-27 19:42:16,国产恐怖片但有鬼怪出没，以往不是梦境就是幻觉，最近看的这两部增加了谎言这条路子，虽可算是个逼出来的好法子，但最后都变成了悬疑推理，故事倒是能圆了，恐怖的感觉却更荡然无存了。。,20,0
山人阿苍苍,2023-02-02 11:35:40,2.5星,20,0
不2良民,2023-01-18 11:18:53,导演还是三流导演啊，一个地主霸占美女，美女恋穷书生的老故事，讲得是声泪俱下，而且每次煽情时，必然有背景歌曲“我俩啊不呀不分离”，重复了三四遍，那啰嗦劲，真耐骚，虽然好不容易下载到的，却看不下去，半弃,10,1
风继续吹,2023-01-08 18:09:55,［6.2］中规中矩，前10分钟还算是引人入胜，然后就开始经典之民俗故事会内容，差不多是完全按照我的猜想往下发展的平淡无奇的故事，愿称之为伪恐怖片，并没有任何的鬼，只有讲鬼故事的人，只有背后那说教封建迷信的那帮子人。说是有进步，完全没看到，看来说好的人还是对恐怖片太宽容了。我是不信这个审查制度下能出什么优秀的国内作品。,30,1
Moonlight Bae,2023-01-06 19:50:13,很久不看恐怖电影，还真有点吓人，镜头怼着纸人拍摄的画面，配上小女孩恐怖的歌声、忽明忽暗的光线、阴森恐怖的废旧墓地，恐怖感拉到顶，导演真的很擅长视觉氛围营造，反正纸人出现的几次情节我被吓得够呛。,40,1
博古,2023-03-09 00:06:29,网大的粗糙和无聊，它同样也有。出众的地方是它用了一种异常的叙事方式，类似低配版罗生门加低俗小说。各说各法，轮值主角。把恐怖悬疑揭秘自然融入其中。更妙的是，把禁止神鬼和触法必惩的相关规定也融入故事一环。最后恐怖的纸人，总感觉不是很正统（见回魂夜片头）。,30,0
小步捯饬着,2023-03-20 23:29:58,故事的整体结构不错 氛围和恐怖质感挺好的 但手法有些单一 惊悚感又基本集中在第一幕 未免有些疲惫 整体算是一种比较简单的处理手法 矛盾集中在姐弟亲情 重男轻女 如果把阿生小莲和乔老爷的三人关系加入第二幕 或许故事会更丰满些,30,0
Stboo,2023-01-16 18:46:51,封建迷信害死人，重男轻女害死人。,30,1
叛卡门,2023-01-08 11:20:53,早知道不会有鬼，所以必然又是一场推理游戏。从小乔桐第一次出场已经猜到了咄咄逼人的男主身份，但是真相昭然若揭还要给女主安排个掏枪的场景也太做作了，可以说男女主一个在追寻真相一个在掩藏真相的过程中表演和角色本身都很浮夸。尽管背负上弑父的罪恶，影片却少见罪恶感的折磨与亲人分离的痛苦，反而更多的渲染小莲国生的爱情故事，现代年轻人已经不好这口了。警察的出现算是一个反转，可是大背景实在是太模糊了。关于纸人的历史和手艺人的故事其实可以再多一些，营造出浓厚的国人熟悉而又敬而远之的殡葬民俗氛围，而非乱七八糟的符纸铜铃阵法等元素堆砌。墓地和歌谣很有八九十年代的港恐风，出现次数多了也就腻了。,20,0
林卝,2023-01-12 22:29:19,网大合格产品～,30,0
凸肚,2023-01-08 10:16:33,纷繁迷雾下的人性扭曲与真爱救赎,40,0
兔子小i,2023-01-08 13:05:38,民俗故事下的封建迷信社会,20,0
通叔,2023-02-12 00:09:35,搞个这一个圈，倒是有心了,40,0
迈杰小强,2023-01-07 17:07:16,前半部哈人，后半部分开始解密。前面氛围营造的还不错，但是后面解密时间过长了,30,0
阿西,2023-01-12 18:58:22,把真相隐藏在纸人回魂杀人的传说中。,30,0
海盟洋溢,2023-01-19 21:53:04,完成度蛮不错的，悬疑氛围也拉的很足，一个故事套一个故事，不过最后也提前一个故事猜到了真相，情节很丰满，就是作为恐怖片嘛，不吓人。,30,0
一枕春酲,2023-01-23 00:16:32,午夜场。虽然背后真相略老套，但是观感非常可以！可能我胆子小，前面真的被吓到了🙉 加一星鼓励！,40,0
Alizi,2023-01-18 12:37:14,演员选得好，都很合适,30,0
碎碎念,2023-01-07 22:20:18,我觉得还行呀。对于这种类型片，我其实不太在乎它有没有鬼，我只想看它怎么能把故事说圆了。有始有终，有仇有怨，有善有恶，有因果循环的中国传统逻辑，够了！,40,3
草帽岳飞,2023-01-31 15:44:39,悬疑部分还是不错的，合格网大。纸人题材的还是玩游戏更恐怖。,30,0
斯诺皮尔抽,2023-02-12 23:15:12,美工很赞，国产片崛起吧，民俗故事值得拍上大屏幕！,40,0
张咏轩Wayne®,2023-01-31 22:49:52,逻辑差了些，但是网大惊悚片里已经很有诚意了,20,2
北城有南笙,2023-01-16 10:11:15,建议以后都不要拍国产恐怖片了 有啥意思呢 反正早就知道肯定不是人为就是人为或者是人为🙄️ 分分钟跳戏纸嫁衣 不过这个本子建议做成游戏应该挺有意思,10,1
天已微亮,2023-04-22 21:22:43,这狗血剧情看一秒可以猜出下一秒，恐怖片不见一点恐怖，悬疑片不见一点氛围，这种电影是怎么被吹起来的？？？？？,10,0
蒜了,2023-01-08 09:06:51,氛围感拉满，故事还算完整,50,1
广州舒淇,2023-01-18 19:28:13,作为网大电影它已经甩了其它网大电影很多条街了。,20,0
zangbianxuegu,2023-01-28 22:34:48,老婆推荐,30,0
曲若木风,2023-01-24 00:47:38,四个故事环环相扣，结构比《停尸房收藏》还要巧妙，没有神怪元素却借着纸人等民俗烘托出了全篇的恐怖氛围，节奏紧凑悬疑丛生，中国的民俗恐怖大有可为，这种网大谁看了不迷糊,50,2
万事屋猫提督,2023-01-26 21:20:49,差点意思到三星，气氛还行。故事人物还是不足，评分是营销来的？,30,0
鹹魚阿不爛,2023-01-14 18:42:37,不吓人，还可以的,30,0
....,2023-01-25 21:19:13,恐怖的外壳，温情的内核,30,4
西瓜皮,2023-01-08 14:35:41,其实有点儿无聊……就打发时间也要二倍速的这种。连《死者田园祭》片头一半恐怖都没有，儿歌太敷衍了，还不如《恶魔的手球歌》里的儿歌……,30,1
2666,2023-01-07 10:41:00,和很多其他网络惊悚电影不同，纸人回魂把重点放在努力讲好故事上，角色虽然不多，但是每个人的形象都很丰满，随着男主的不断探索，厉鬼索命背后的真相也慢慢被揭开，恐怖故事背后隐藏的是亲情、私欲、人性的复杂，真的是很棒的惊悚故事，让人意犹未尽。,40,1
长江锦幔舟,2023-01-15 14:04:58,所有人的智商都不怎么高的样子…………结局算是比较容易猜的反转，但姐弟二人的反应都很生硬。当恐怖片看的话并不恐怖，当悬疑看也就勉强算是果然如此，和台湾之前上的那个头七差不多。,30,0
秦至,2023-04-15 20:24:31,三星半，结构还算完整的民俗惊悚，氛围营造的也比较到位。,40,0
停止的时钟动了,2023-01-11 22:31:35,国产恐怖片不能成精、不能有鬼神。。。所以这个结局实在太好猜了。。。这个也是严重制约现在恐怖片发展的因素吧。。第二个陈意涵是真的老了。。岁月真是把杀猪刀,30,0
轻风羽,2023-01-14 00:00:39,每次镜头转场都印象深刻，很贴剧本，结局很感人，虽然真相揭露最后有点点不符合常理，但这样把感动氛围和悬疑氛围抬高了，也是一种叙事技巧，就没必要追究百分百完美了。最好的是节奏非常紧凑，没有插科打浑的角色，这点比《阴阳镇怪谈》强。,40,1
两元,2023-05-05 19:32:33,这片子当恐怖片看的，结果发现这是剧情片。。。,30,0
煮蓝,2023-01-08 11:42:02,这里面的纸人做得也太精致且恐怖了，看得出来剧组真的有用心，应该是找到了真正的纸人工艺师傅来制作的吧，但是随着剧情推进，感觉没有那么恐怖了，更多的是被阿生和小莲的爱情故事感动到了，虐得我心肝儿疼。,50,1
在下三水,2023-01-14 13:00:37,结构拜师《罗生门》，但只学到皮毛，未能深嵌于故事形成真正有效的联动。外壳是名俗恐怖，装载着救赎与情义，无奈大环境不允许四九年后成精，故事注定滑入凶杀的范畴，没法做到纯粹一些。前两则故事颇有看头，尤其是阿生的故事，明明瘆人，但因为演员有着不错的表演，最终情绪更多地被拉向了凄美的一面。不过始终认为，过多插入配乐（在该片指童谣、民谣）不见得是睿智的选择，会让本该自然的东西很容易变得刻意而显功利。来到第三则果不其然，所有的东西一下子从“阴间”回到了“人间”，前边所有的恐怖气氛被消解殆尽，虽说有反转，但处理的不算华彩。,30,0
Tiff,2023-01-08 16:36:10,大白天看完的，总算是没有那么吓人，甚至还被国生跟小莲之间纯洁但悲剧的爱情故事感动到了，别人都认为陈国生是疯子，哪有活人娶纸人为老婆的，但那都是因为太爱了，他不想失去她罢了。,40,1
鱼进锅,2023-01-24 20:47:05,过年想找个合家欢电影真是不容易呀，都翻到鬼片了,30,0
青铜葵花,2023-01-15 09:47:32,故事会的剧情，镶边男女主，中式恐怖，摄像阴乐俱佳，结局感人，当然，国产片是不能有鬼的。,30,0
马匪,2023-01-22 22:28:10,前面表现的手段有点low，后面剧本加分了，但4个故事讲完之后的剧情有些离奇，不过这就是恐怖片嘛,40,0
真不是我没6,2023-02-01 23:24:27,国产恐怖片受到诸多限制很难突围，几乎只有走犯罪悬疑一条路，在这个前提下本片剧情可圈可点，类似刺杀据点般的多视角同场景重放让故事更丰满，人物情感比较自然没有浮夸，以至于结尾小小揭秘甚至有一点感动。缺点则是恐怖效果略弱，开头几个恐怖镜头看着有点滑稽，纸妻和插曲纸娃娃还算匹配氛围。,40,0
托尼托尼乔巴,2023-01-09 20:31:23,"真的一般。一个故事叠着一个故事，基本都能猜出来。男主是韩栋我居然没看出来。女主陈紫涵的法令纹和嘴是故意画的像纸人吗？感觉有点僵，但哭起来好好看。亲情线和爱情线我都没什么感觉，我泪点这么低居然面无表情，太狗血了，剧情太旧了，看过n多这类剧情了。从开头就故弄玄虚，后面也没什么意思。加一颗星给纸人，我真的觉得这种东西挺邪典的。",30,0
秦颂,2023-01-06 22:37:11,虽然制作精良 但情节老套 逻辑不通 三🌟鼓励,30,2
SleepWalker,2023-01-14 22:51:01,确实还不错，以文化特色在国产恐怖片亮起独树一帜的风格，叙事模板是罗生门式，恐怖段落集中在前两章，因为“铁律”存在，不得不把真相揭秘还原在恶人作祟上，重男轻女的陋习作为罪恶起源倒是不新鲜，尾章的反转也不难猜，但确是圆了一个丰满的故事，虽然细节处理和表演不太灵光，但总体值得鼓励。,30,0
Der Vorname,2023-02-26 01:50:13,前半部分的惊悚氛围营造得较为成功，但后半部分却着墨过多去解释恐惧由来，对于国产惊悚片而言，至少是一种进步。,20,0
sonic monk,2023-02-20 20:26:41,不能因为这种类型风格好拍，就出来一堆这种电影啊。还是基本第一个故事开始讲就能看到人物和结局了，虽然不糊弄不乱来，各方面都及格，但纸人这种太好营造恐怖感的元素用得好浪费，音乐也堆太多听得消耗耐心。（想看纸人元素的纯粹民俗恐怖片是不是只能指望台湾拍一个了）,20,0
liudae,2023-01-10 14:52:00,画面做的不错，很有质感，但是故事，念词，对白，剧情推动，都是想当然的套路，缺乏真正的民俗力量，一点都不好看，很像高中生的想象！,10,0
泛泛,2023-02-01 01:13:42,3.5在网大片质量算很好的了，故事讲顺畅清晰，不擦边，结局温情，就是恐怖氛围对于我来说比较少,30,0
三姑,2023-01-06 21:51:56,纸扎人这个恐怖元素还蛮吸引人的，像中式的鬼娃宇宙。跟随男主的视角一起探寻20年前乔家大宅的故事，场景看出来导演花心思去营造恐怖氛围，既配合剧情敲动你心里紧张的鼓点，但整体又是符合“美”的意义的，并不是堆砌吓人元素的乱。加上韩栋和陈紫函等几位演员演技都还不错，故事推动挺有代入感，最后收尾收的比较温暖，有点小惊喜,40,2
KIARA,2023-01-16 15:02:27,故事会,20,0
山高不是三高,2023-01-10 23:27:50,很不错的一部恐怖片，几个视角编织出一个披着恐怖外衣的亲情故事，有血有泪。剧本应该是仔细打磨过的，这一块往往是国产恐怖片的硬伤，这部里处理的倒是挺好的，氛围和视觉效果也很到位。但也可能是因为要去表现这个故事里的温情内容，恐怖氛围被稀释了很多，有点像剧本杀的本子，少了些沉浸感。,40,0
