用户名,评论时间,评论内容,评分,赞同数
皮皮鸦,2023-03-26 18:01:40,3.5“真·逐梦演艺圈”拍不了恐怖片，就拍 拍恐怖片的过程，过了下在影院看国产恐怖片的干瘾，蒋龙梁龙对手戏出色，蒋龙天生喜剧感要熬出头了啊，范丞丞作为流量其实并不突兀，悬念未揭晓前还蛮惊喜的，笑喷了几次，后部分把闹剧继续下去则坐不住了，同一反转技巧反复利用反而丢掉了此前的新鲜感，强行升华温情结尾，作为惊悚题材最终落入俗套，不这么拍可能又难过审，整体其实还是别有新意的作品,30,17
岬,2023-03-26 16:27:56,太乱太闹了，闹腾循环到最后乏味得盖过了中心思想和价值。不忍心但，实在上不到三星。再次自证了演员真的很被动一职业，演技再好也永远有一个只能接到烂片的世道不可被战胜。,20,14
姜衫,2023-03-26 20:56:35,"其实还是挺搞笑的，因为我笑点很低。
后面就硬煽情，尬得我头皮发麻。
惊悚也不惊悚，没什么感觉，全篇唯一的亮点竟然是范丞丞，演得还可以。
剧里的其他角色像导演啊、制片人啊，感觉都比较业余，更适合去演春晚小品。",30,30
字母君,2023-03-25 22:26:19,"继续通过依样画葫芦的方式来摸索大陆院线恐怖片的类型方向，打给寒冬里影视人的鸡血，写给没落中影视城的情书。
马凯对剧组各部门工作状态的还原都很生动，相较于其他first系电影人讽刺喜剧的insider jokes，没有那种“行业皆醉我独醒”的高高在上姿态，更接近于行业科普，这一点值得肯定。可惜电影依旧属于我最烦的那类翻大饼黑色幽默反转片，结构不讲究，故事也成问题，短片体量的内容只能用叠加的视角来抻长，拖沓的节奏给了观众太多在脑中演练情节发展的空隙，最后的结果就是，连我身边坐的7岁小孩都能提前猜到接下来要发生什么事。不过出人意料的是，演员的形象（竟然）都不违和，表演也基本在水准之上，让电影的底线不会太低。",20,5
大妇女,2023-04-04 21:56:44,真没想到范丞丞这么会演！蒋龙好可爱啊啊！,40,9
Mr. Lei,2023-03-26 21:25:54,在院线电影的维度下找到了拍鬼片的可行之术，即便对观众来说都在意料之中,-t,2
打死小胖,2023-03-31 18:09:55,现在国内喜剧形式，基本上就是搬运段子，堆梗，堆ppt，堆抖音网红，堆喜剧明星，找小鲜肉撑流量，找彩妆摇滚酵母跨界，找过气喜剧编剧凑数，然后整出一部感动自己忽悠观众的片子。找不出一个好导演认认真真琢磨剧本，琢磨喜剧表演形式，拿出合格的作品来给观众买单。演员无演技，剧本乱七八糟，又惊悚又喜剧，像一些小孩子在过家家。,10,34
臻圣,2023-04-04 22:20:29,"马凯导演根据自身横漂经历，做了一次喜剧+恐怖的尝试。在虚虚实实、影影绰绰下讲一个“拍电影”的故事，穿插着一些无厘头的搞笑，也融入一些电影民工的细节故事，可以看做对当下国产恐怖电影的全新触碰，也是撕破“国产恐怖片”与“烂片”词条绑定的一次契机。同类型下，香港有《回魂夜》，日本有《摄影机不要停！》，虽然各自形式风格不同，但底层逻辑都是鼓励片场小人物发出自己的光芒。
一场《喜剧大赛1》的小范围团建，主要演员起到一定正向作用，梁龙的角色意外很出彩。加入“密室逃脱”、“短视频传播”等当代元素很像高阶网大，猜测多少受到监制易小星转型时的影响。
很多恐怖桥段结尾都以喜剧元素收场，这种尺度的把握可以有效将恐怖氛围冲淡。《中邪》上吃了亏的马凯，这次试图对路人观众友好。",30,1
懵星,2023-03-25 15:53:28,真的了不起！（要是结尾兄弟情再改好一点就好了，结尾尬了点）,50,34
kakakarl,2023-03-31 22:00:11,终于！我们也有了自己的《摄影机不要停》，看得我泪流满面。也是马凯从First开始的粉丝，看见以前的素人朋友们也在片子里面，比剧情更让我感动。不忘初心，方得始终。,40,44
草样年华,2023-03-31 19:29:32,我为买票进电影院看这样的电影而感到耻辱，啥都能拍成电影了？,10,40
迷蟲朋克,2023-03-31 22:26:08,"我丢！超出预期的好看（恐怖！！）俺真特喵的喜欢导演这种拍厚重鬼的风格…….之前《中邪》就领教过，而且还是屡试多次拉着妈妈才看完的，昨晚只睡了四个小时，上午看了一场最爱的奇幻冒险，抱着只有一丢丢惊悚背景的喜剧来看，没想到像被打鸡血一样的爽翻！几只阿飘的连环吓太他妈刺激了（又超好笑）——几万年没在大银幕体验这种被鬼凝视的感觉，能分别把高大男鬼和娇弱女鬼分别拍出不一样的瘆人真的很厉害。
并且，碍于各种因素没有往恐怖上宣传，最后落回情怀是必然，我的爽点也不在这个。不过大部分观众会因为这些逻辑上的跳脱产生刻板印象，很多评价都中规中矩的，没办法。真希望有更多的恐影迷可以去影院感受一下快乐。
范丞是真不错，完全没有偶像的包袱，我妈出来还以为小山是他呢，但我觉得所有的演员都有高光和记忆点，尤其三个丽妃真好。",50,31
Jasmine_长乐,2023-03-31 21:21:36,破浪广州首映打卡。作为“一喜”的粉丝感到很满足，因为“一喜”里的演员奉献了精彩的演出（加了惊悚后喜剧效果依然有保障）。剧情结构看起来有点不清晰，其实是戏中戏中戏不断反转。虽然前面对剧组生态的呈现挺戏谑的，最后真的被本片导演本身的经历以及戏内戏外为梦想奋斗的一众影视人感动到。因为我自己也跟过小剧组熬过夜，所以多少能共鸣到，这一个个“了不起的夜晚”、追梦的夜晚，都是他们一起熬出来的。而作为观众，我从他们汲取到了一些力量，希望能继续为了梦想努力下去。,30,2
啊么吸溜,2023-03-31 11:09:52,0326首映礼，蒋龙诗萌蒋易站一块真的很让人梦回一喜🥺一开场还期待可以拍成国版《摄像机不要停》，果然失望了。所有演员的表现都高于及格线，包括范丞丞也不乏小惊喜，但观感实在不佳，剧情破碎反转生硬煽情尴尬，到底是哪里出了问题？？？,30,3
居无间,2023-03-31 21:35:48,马凯没有让人失望，《中邪》之后又做出了新鲜的类型片尝试。“丽妃”是最关键要素，通过信息的不断释放让观众反复出入情境，制造惊悚效果、铺陈喜剧笑料，并调配着惊悚与喜剧之间的平衡。影片内容并不可怕，因为导演会提前交代信息，解除危险。本片的层层反转，有惊奇感，也有无奈感，最终归结为对“国产片没有鬼”这一定律的解构和打破。也因此，它像是在跟观众来了一场彼此心知肚明后的互动游戏。两个摄制组的碰撞与交汇，让故事变得丰富。《中邪》中的伪纪录片技巧也调用了过来。最后涉及电影人追梦的部分还可以再打磨。整体非常值得鼓励。,40,42
烈焰红唇龙,2023-03-26 16:22:38,马凯自毁招牌的一次，和易小星的合作只能是把各自的缺点全集合了，咋咋呼呼，刻意反转，后半段基本垮掉。,20,17
子戈,2023-04-02 07:26:20,"是要刻意做一个和《摄影机不要停》不一样的作品，但没办法，整体太像了，只能在其他方面做一些不同的设置。
和惊悚类型结合是一点，但完全失去了《中邪》的灵气。
最后情感落点有个分叉，一是兄弟情，二是横漂的电影梦。但两者既没有被拧到一起，各自的铺垫又不足够，导致情绪不到位，只能靠硬顶。
《摄影机不要停》形式更复杂，情感也更纯粹，讲的就是一帮没什么才华的电影工作者，想方设法，要把作品完成。骨子里是一种艾德伍德式的“丧燃”。
但《了不起》很拧巴，既有对制片人的吐槽，又有对拍摄伦理的讽刺，还有对压榨演员的批判，以及最终硬要落回到对电影人的致敬上，这些完全相悖的情绪，被通通放在一起。这就不是了不起的夜晚了，而是消化不良的夜晚啊。",20,8
饿霸地煮,2023-03-31 19:56:27,个别桥段能笑一笑，但总体太没追求了太糊弄了，有点当观众没念完九年义务教育的样子…,20,15
南开区演员黄渤,2023-03-31 07:29:58,网大水准上院线，打着恐怖喜剧的旗号空有噱头，马凯一个半路出家的业余导演离职业导演还有很大差距。,20,21
深夜声噎,2023-03-31 23:36:44,还真的几乎全是夜晚的戏，这个可以加一星，虽然后面有点漫长和无聊，再控制节奏收紧点就好了，好累啊镣铐好重啊埋没多少鬼片导演了啊这纯阳之地，20230331@佛老汇周五晚中国巨幕厅黄金场票价十九块九。,40,39
"""eMily""┆rehab",2023-03-31 21:46:16,用一部讽刺喜剧诉说横漂人的不易😮‍💨篇幅过长，在第一次反转之后节奏开始乱，结尾三兄弟的煽情显得俗套🙄看得出马凯是恐怖片爱好者，希望他能继续拍恐怖片,30,2
sweetbear,2023-04-01 19:52:36,真要是恐怖片可能有点意思,30,0
大上海红牡丹,2023-03-31 00:43:51,这些新演员们的表演没一个能胜任大银幕，还不如梁龙和孔连顺，结尾煽情来得太突兀了，请问有谁被感动到了？,20,22
晚不安,2023-04-01 21:34:47,剧本的短板太明显了，甚至还不如纯粹的密室逃脱，类型都没学明白就想玩混搭，两种难以相融的调性只能相互对冲。更偷懒的是一个吓人的招数来回用，所谓的“反转”给观众一层层堆积疲惫感。马凯在《中邪》里释放的邪性和灵气已然消失殆尽，为了过审和上映不厌其烦地解释“鬼”的存在，结尾更是要把主题强行拧到迷影情怀和横漂追梦上，而整部片子却还是充斥着对电影剧组和电影制作的臆想。,10,12
tentwosix,2023-04-01 21:33:02,周一围的戏最假惺惺，毫不真诚，实在是不适合演喜剧。此片联合出品人数是不是历史新高？,40,5
三岛,2023-04-01 14:33:05,从惊悚片到“元电影”，其实如要说“元电影”恐怕还欠妥，应该作为行业片，和所有讲述一个行业的电影一样，还是以xx理想为主要价值传递。这部片挺适合用来科普电影剧组分工，不过影片中的制片人更严格上说应该是出品人，毕竟小制片人自己怎么就当大老板了🥲,40,10
皮皮鸦,2023-03-26 18:01:40,3.5“真·逐梦演艺圈”拍不了恐怖片，就拍 拍恐怖片的过程，过了下在影院看国产恐怖片的干瘾，蒋龙梁龙对手戏出色，蒋龙天生喜剧感要熬出头了啊，范丞丞作为流量其实并不突兀，悬念未揭晓前还蛮惊喜的，笑喷了几次，后部分把闹剧继续下去则坐不住了，同一反转技巧反复利用反而丢掉了此前的新鲜感，强行升华温情结尾，作为惊悚题材最终落入俗套，不这么拍可能又难过审，整体其实还是别有新意的作品,30,17
tentwosix,2023-04-01 21:33:02,周一围的戏最假惺惺，毫不真诚，实在是不适合演喜剧。此片联合出品人数是不是历史新高？,40,5
姜衫,2023-03-26 20:56:35,"其实还是挺搞笑的，因为我笑点很低。
后面就硬煽情，尬得我头皮发麻。
惊悚也不惊悚，没什么感觉，全篇唯一的亮点竟然是范丞丞，演得还可以。
剧里的其他角色像导演啊、制片人啊，感觉都比较业余，更适合去演春晚小品。",30,30
Mr. Lei,2023-03-26 21:25:54,在院线电影的维度下找到了拍鬼片的可行之术，即便对观众来说都在意料之中,-t,2
空山,2023-04-13 11:19:07,看着看着有一种疲惫和焦虑，就是那种皮笑肉不笑刷了1小时抖音短视频的疲惫和焦虑。,10,0
你吃饭了没,2023-04-02 19:52:48,梦想这玩意儿是真好拿出来卖钱啊,10,13
臻圣,2023-04-04 22:20:29,"马凯导演根据自身横漂经历，做了一次喜剧+恐怖的尝试。在虚虚实实、影影绰绰下讲一个“拍电影”的故事，穿插着一些无厘头的搞笑，也融入一些电影民工的细节故事，可以看做对当下国产恐怖电影的全新触碰，也是撕破“国产恐怖片”与“烂片”词条绑定的一次契机。同类型下，香港有《回魂夜》，日本有《摄影机不要停！》，虽然各自形式风格不同，但底层逻辑都是鼓励片场小人物发出自己的光芒。
一场《喜剧大赛1》的小范围团建，主要演员起到一定正向作用，梁龙的角色意外很出彩。加入“密室逃脱”、“短视频传播”等当代元素很像高阶网大，猜测多少受到监制易小星转型时的影响。
很多恐怖桥段结尾都以喜剧元素收场，这种尺度的把握可以有效将恐怖氛围冲淡。《中邪》上吃了亏的马凯，这次试图对路人观众友好。",30,1
Jasmine_长乐,2023-03-31 21:21:36,破浪广州首映打卡。作为“一喜”的粉丝感到很满足，因为“一喜”里的演员奉献了精彩的演出（加了惊悚后喜剧效果依然有保障）。剧情结构看起来有点不清晰，其实是戏中戏中戏不断反转。虽然前面对剧组生态的呈现挺戏谑的，最后真的被本片导演本身的经历以及戏内戏外为梦想奋斗的一众影视人感动到。因为我自己也跟过小剧组熬过夜，所以多少能共鸣到，这一个个“了不起的夜晚”、追梦的夜晚，都是他们一起熬出来的。而作为观众，我从他们汲取到了一些力量，希望能继续为了梦想努力下去。,30,2
啊么吸溜,2023-03-31 11:09:52,0326首映礼，蒋龙诗萌蒋易站一块真的很让人梦回一喜🥺一开场还期待可以拍成国版《摄像机不要停》，果然失望了。所有演员的表现都高于及格线，包括范丞丞也不乏小惊喜，但观感实在不佳，剧情破碎反转生硬煽情尴尬，到底是哪里出了问题？？？,30,3
阿朽,2023-03-31 21:45:08,厌恶这电影，拼了一堆也拼不好，一点也不丝滑，完全不好笑。其实范丞丞演的还不错。,10,3
三岛,2023-04-01 14:33:05,从惊悚片到“元电影”，其实如要说“元电影”恐怕还欠妥，应该作为行业片，和所有讲述一个行业的电影一样，还是以xx理想为主要价值传递。这部片挺适合用来科普电影剧组分工，不过影片中的制片人更严格上说应该是出品人，毕竟小制片人自己怎么就当大老板了🥲,40,10
理易封,2023-03-26 17:55:52,影片讲述了一部烂片的诞生，马凯又用自己这部亲身示范了一下……很明显结尾不知道该怎么编了，中国特有闹剧属性就来了，虽然很想表达真情但实在不走心，中间揭秘真的太泄气了，连贯下来可能会成为中国版的摄影机不要停,20,8
"""eMily""┆rehab",2023-03-31 21:46:16,用一部讽刺喜剧诉说横漂人的不易😮‍💨篇幅过长，在第一次反转之后节奏开始乱，结尾三兄弟的煽情显得俗套🙄看得出马凯是恐怖片爱好者，希望他能继续拍恐怖片,30,2
sweetbear,2023-04-01 19:52:36,真要是恐怖片可能有点意思,30,0
迷蟲朋克,2023-03-31 22:26:08,"我丢！超出预期的好看（恐怖！！）俺真特喵的喜欢导演这种拍厚重鬼的风格…….之前《中邪》就领教过，而且还是屡试多次拉着妈妈才看完的，昨晚只睡了四个小时，上午看了一场最爱的奇幻冒险，抱着只有一丢丢惊悚背景的喜剧来看，没想到像被打鸡血一样的爽翻！几只阿飘的连环吓太他妈刺激了（又超好笑）——几万年没在大银幕体验这种被鬼凝视的感觉，能分别把高大男鬼和娇弱女鬼分别拍出不一样的瘆人真的很厉害。
并且，碍于各种因素没有往恐怖上宣传，最后落回情怀是必然，我的爽点也不在这个。不过大部分观众会因为这些逻辑上的跳脱产生刻板印象，很多评价都中规中矩的，没办法。真希望有更多的恐影迷可以去影院感受一下快乐。
范丞是真不错，完全没有偶像的包袱，我妈出来还以为小山是他呢，但我觉得所有的演员都有高光和记忆点，尤其三个丽妃真好。",50,31
一介书生,2023-03-26 17:39:46,"太棒了，真的没有想到能在中国的大银幕上见到不出现鬼却能够拍的如此好的“鬼片”，怕点，泪点，笑点都有，故事真挚动人
中国版的魔幻时刻和摄影机不要停",50,50
雕刻时光,2023-04-03 23:34:55,低级吓人，尴尬笑点，毫无氛围，节凑混乱，结构离谱。,20,3
旧书君,2023-04-03 09:33:57,开场就字面意义打破第四面墙，结构上嵌套了三层，剧作野心颇为庞大，但破题之后一泻千里。也因为国产恐怖懂得都懂的属性，所以此类骗局一眼便知，几乎没有反转惊喜。就图一乐倒也行，但结局强行煽情把之前原本就摇摇欲坠的砖瓦推成了散沙。看来马凯这类导演还是不要给太多钱，小成本伪纪录片才是其用武之地。哪怕拍十部《中邪》都比这一部尴尬恐喜更有价值吧。,20,0
宅拾叁,2023-03-31 20:08:14,中国的迷影电影，有学摄像机不要停的元素。但是笑点真的是不能恭维，尬点太多了。,20,2
BroKeN,2023-03-29 06:03:20,很棒很棒已经很不错了，元素很多，无限反转，我是很喜欢，还很感动很励志，小成本大制作~证明了好多花絮和废篇糅杂到一起也能成为一个好电影~,50,139
基瑞尔,2023-03-26 18:21:29,忍不住会想起Coco和尊龙快二十年前演的那部《自娱自乐》，也关于一群小人物在自己的世界选择坚持相信，并借由电影的方式获取力量；即使那部电影的评价并不算好，却总会在这之后看到《一出好戏》时，《摄像机不要停！》时，莫名就跳出对这部的回忆。 在这层共享的人性讲述和导演自己的经历启发故事之外，又结合上让人欣喜的类型尝试以及对“默认尺度”的挑战，还是体会到不少妙的效果。感觉最后的落点可以不用那么刻意，但了不起的夜晚有吓到“魂魄唔齐”的生动体验，也有继续行下去的勇敢，还有在数据时代困难却宝贵的真心；蒋龙好可爱呀。,40,76
银敏悲,2023-03-31 00:50:50,低级的反转翻来覆去，看到中段已经非常疲惫了，大家都知道国产恐怖片不可能有鬼，搁那儿忽悠谁哩？结尾又强行突然煽情，人物都是空洞的，又怎么能有弧光，怎么打动观众。,20,13
baobaodu,2023-04-05 07:50:48,惊悚喜剧“笑果”不错，一度只敢眯缝着看…反转的剧情略有惊喜但结局拔高上价值可能导演也是颇有无奈。整体来说值得在大银幕一看，马凯导演继续在恐怖片道路上加油吧，期待后续作品！,-t,1
李大米,2023-03-26 16:08:33,疫情之后的电影院里，看到了这样的国产片真是难得，各种意义上，都值得一看。瑕不掩瑜，像当年看到《中邪》时一样惊喜，都知道在国内大荧幕上想看到“鬼”有多难，为女鬼小姐姐和梁龙老师那句，逐梦二十年一无所成那只能回齐齐哈尔了，再加一星哈哈哈哈哈，不多剧透，有趣的，去看吧～～周末看到电影院又热闹起来，心情超好～,40,71
沈一泓,2023-04-09 16:34:26,导演的《中邪》我居然看过……这部剧论流畅衔接还不如《中邪》，由三兄弟到两太监那一段一点衔接过渡都没有，就硬转是吧，观众自己脑补是吧？所以得分不太高，很正常。白瞎凑了那么多喜剧人,30,0
唐小万,2023-03-31 21:04:34,最后不要上价值也许会好点？,30,0
picnic,2023-04-07 20:58:36,女鬼的部分有点吓人，和姐妹在电影院吓到猪叫。,30,2
森夏,2023-03-31 12:28:02,这部电影难道是在拍摄“一部烂片是怎么形成的”吗？蒋龙证明了他确实是个好演员，蒋易拿这个角色有点惨。惊悚喜剧却生怕吓到观众，夜戏照得亮亮的。不得不说这实属是国产片的困境。,20,3
般若多目,2023-04-01 22:04:33,很难评,20,1
skyandstar,2023-04-03 20:28:08,蒋龙的自我调侃，和梁龙的导演梦。,10,2
🐹,2023-03-31 09:37:54,还行 主要是没花钱,-t,5
鱼行,2023-04-06 10:15:33,反转过多到第二次反转反而有些疲惫了,-t,6
犯怵中的嫌疑喵,2023-03-26 05:41:27,笑点不如知识点多= =,-t,0
奥敦,2023-04-01 21:07:12,【D】用一堆小品演员拍出了一个加长版小品，集国产低能恐怖片和国产尴尬喜剧片于一体，极其弱智的惊吓技俩和极其无聊的包袱笑话被一而再再而三地使用，还没忘记加上灾难级的煽情升华，简直「了不起」。虽然《中邪》说不上多优秀，但导演这水平也下降得太多了吧，连恐怖部分都少了之前自然的灵气。,20,1
帖拉索伊朵,2023-04-04 12:25:34,就最后十分钟还行，因为真实和真诚。前边实在太灾难了，故事和表演真的实在没法投入，那个情境从一开始就不相信，一直处于出戏状态在看。但有一说一，后排的几个大姐笑得很开心。,20,0
初音大西王,2023-03-31 21:48:16,6分，烂片中的战斗机，部分桥段可看。导演拾人牙慧，或许他有些小聪明，但这并不是才华。又或许是经验不足，也可能是文化环境压制，感觉在这部电影导演连他的那一丝丝小聪明都不能完全发挥出来，谈不上了不起，是很遗憾的夜晚，为导演遗憾，也为观众。,30,3
Lily Chou-Chou,2023-03-31 23:40:55,超出预期的好看。《中邪》导演新作，内地荧幕少见的惊悚喜剧片，一路不停反转，笑出眼泪，剧情永远处在情理之中意料之外。导演值得鼓励，把惊悚片在可行的维度下完成的很好。片中对横漂演员处境和剧组乱象的讽刺等也很有意义。,50,23
安,2023-04-02 21:36:01,艺术！,10,4
冰镇西瓜橘子水,2023-04-05 10:40:25,前面不好笑不恐怖都可以理解 结尾突然煽情狗血差评,20,4
阿孝咕,2023-03-29 20:58:13,装神弄鬼之摄影机不要停。五年群演无人问，一部鬼片天下知，充满自传色彩的轻松+愉快的片场奇妙夜，前半段还可以，惊悚气氛到位，但是节奏有点拖拉，后半段强行戏剧反转就开始崩坏了。烂海报+烂片名，但这片子其实没那么难看。,30,2
餮饕,2023-03-31 22:23:41,比较少见的恐怖喜剧片，让我想起了周星驰的《回魂夜》，有几个笑点还可以，整体剧情的反转点都在预料之内，演员演技有点青涩，结尾煽情有点生硬,30,1
星竹,2023-04-01 11:56:03,看得出导演的群演情节很重 对底层人物的目光也饱含感情 不少调度能看出功底 也大概是想借着这个戏中戏拍他自己真想拍的东西吧 还是有几个地方感动到我了 氛围太平可能还是缺乏经验导致的 范丞丞真没认出来,40,16
阿卜,2023-03-31 22:10:27,加一星吧。虽然后面感觉反转得有点失控，但整体来说还是有意思的，可一看。,40,14
null,2023-04-01 00:41:50,要是在家二倍速看就好了，应该会比较好看。头尾一般，中间有一段恐怖效果还挺逗的，可惜三观整体上太不接地气了，显得尬。,30,0
溫開水,2023-04-01 23:54:02,2.5 算了 自當我是給三蔣逐夢演藝圈隨份子了,20,0
小娇妻,2023-03-31 20:49:17,我愿称诗萌缝缝儿之王，和梁龙的每一段对话包袱都接得稳稳的哈哈哈哈，导演和小刘就是一对活宝。,40,39
不太会说话,2023-04-01 19:17:30,最恐怖的是最后的煽情，根本不敢看，尴尬的脚趾抠地,10,20
光四宇二,2023-04-01 08:19:15,点映。很好笑就对了，演员都不认识但都不错，中间的花式反转看的很开心，但到后面的部分相比惊悚片段还是有些乏力。没认出范丞丞。,40,34
橙七七,2023-03-25 16:12:38,蛮不错哎，两个真假丽妃轮番吓人，最后扣在兄弟情上稍微有些尴尬。,40,41
彼得洛夫斯基,2023-03-31 22:57:13,套路之作，摄影机不要停中国煽情版,20,5
空条奈奈,2023-03-26 20:35:36,开头到中间部份，差强人意。断脖子开始的中后段，是全片最精彩的部分，恐怖加喜剧完美融合浑然天成，导演营造恐怖氛围的功力优秀，喜剧效果也很出彩。不过，过早地揭密其实很破坏叙事节奏，惊喜也被打断了。结尾就更让人无语了，强行煽情很出戏，个人觉得是烂尾了……这方面，《摄影机不要停！》做得更加出色，无论是技巧，反转，感情全部都处理得很优秀。不过还是能感受到电影人员的感情，各种和电影有关的吐槽梗，尤其是制片人的，能get到，鼓励3星。期待导演的《中邪》上院线。,30,2
找星星,2023-03-31 20:46:39,蒋易太好笑了，了不起的蒋易女妆，感觉蒋易版的丽妃能在片场横着走路哈哈哈哈,40,48
虎虎,2023-04-02 21:28:32,我要撤回我对这个电影的推荐………***，退钱！,10,4
风间隼,2023-04-14 01:15:34,惊悚不惊悚，喜剧不喜剧，尴尬满屏。看得出是有剧组生活基础的，但圈外人没共鸣，建议放到各影视基地食堂里放放，给剧组人员当电子榨菜励个志就好，上院线就没必要了。,20,0
隐,2023-04-01 00:08:17,"前半段的惊悚喜剧做得还蛮搞笑的，甚至感觉到很惊喜，完成度非常高。后段收得有些泄气，自己戳破自己的梗，本来一场闹剧，太过于明明白白，其实还不如玩得暧昧点，令人怀疑是否创作中途有对于自我的重大修改。
对于马凯而言，希望他继续沿着惊悚喜剧的轨迹，把真正好玩的东西做到底，能在院线上映首部作品，也算是一个好的开端。",40,16
Malcolm,2023-04-02 23:07:08,"娱乐至死时代娱乐至死的正儿八经字面意义上的大烂片。
如果说二星电影是“烂”让我浪费时间，一星电影就是让我觉得“这电影在主题、叙事、声乐”等等全方位的烂——不止于此，而这部电影的价值观也让我倍感不适。
Fick dich，退钱！！！",10,7
🔥瑞文戴尔男爵,2023-04-15 23:27:47,天朝特色正能量满满的“恐怖片”，就如同某某时期的无冲突喜剧，一阵咋咋呼呼，其实什么都没有，恐怖都是误会，人人心中有裆，事业理想。没胆做，做不了，就别碰，别两边不靠的，说难听点，上来要饭来了?,20,0
猴子,2023-03-31 00:20:33,在内地的电影市场环境里，想要拍“鬼片”是个伪命题，大家带着心知肚明的预期观影，相当于翘着二郎腿看导演如何带着脚镣兀自跳舞，但意外的是，马凯导演用超出预期的叙事手段不断自我解构“鬼”的概念，将观众从想看真鬼的情绪引导向小人物热血追梦的情感大旗之下，最后相对完整的呈现了人物和叙事的弧光！值得一看！,40,69
诸葛宝宝,2023-04-02 22:06:05,赔钱吧，赔死最好,10,5
没有办法的事,2023-04-03 20:56:17,3.5  掐头去尾可食。中间的惊悚倒有那股子劲，反转后的煽情，反倒是又让人跳戏,30,0
匣中猫,2023-04-03 22:49:47,感觉描写创作本身的本子不太好往里加温情的东西，特别是在没能找到特定方式去传达共同的情感连接的时候。而作为观众，在相信剧组成员有这种超越工作关系的情感链接之前，就会被“大陆没有恐怖片”的事实先行打败，而赤贫vloger线又没有多少田调痕迹，双线都沦为不成功、不有趣的自嗨。作为大陆电影少有的题材（无论是哪方面）来说，是还蛮可惜的事情。而也能理解马凯“一定要做鬼片”的创作执念，只是还是有种“这个方式微妙地错了”的感觉，只能减半星鼓励一下（？）。顺便范丞丞演的还蛮好的，突然开始期待《撒野》影视化会是啥样，而像这类不可避免跟审查挂钩的类型创作，又让人在看到好演员的同时不可避免地感到失落。,20,0
只桃子,2023-04-01 09:51:07,6.0/喜剧大赛出来的演员好像是那么有些不太适合大屏幕,30,1
Fairy🍒,2023-04-02 16:11:45,"反转和包袱很多，但愣是一个都没响起来。看了片尾马凯导演的自白，其实很难去苛责，无奈呈现出来的效果真的不好。有些迷影情节在，但实在是把电影行业当儿戏，有些真情在，但更像是廉价的自我感动。也许是个不错的密室逃脱游戏本子，可作为电影，还没及格。",20,2
月亮出來了,2023-03-26 21:40:17,“意淫”这个词没出现在字幕里；前面还行，可后面就有些“流于表面”……,30,5
一杯柠檬茶,2023-04-01 17:51:27,日本此类题材已有《地狱为何这样》与《摄影机不要停》，台湾也有《江湖无难事》，中国大陆终于拍出了这部，设定放在古代，清宫，是很有那个氛围的，前半段喜剧感，惊悚感都有一定的呈现，演员演技都还算自然，几次反转好猜但是圆的还可以，所有缺点都集中在后半段，落点在兄弟情很离谱，还有受伤，绝症这些梗，十分尴尬。#2023院线15，评分：6.5/10。,30,1
朱古力,2023-04-04 22:45:42,就当之前被封杀找市场要点钱啊，但整体实在太过随意,20,0
饼华夫热情,2023-03-30 19:52:58,有点像《恐吓运动》，但这质感和节奏都太差了，网大为什么要上院线。,10,14
不花钱没有月下,2023-04-01 22:11:33,为蒋龙买的一张票,20,1
一只特特呦,2023-04-04 23:50:32,"“这他妈的是艺术”，还是脏话好笑啊，不行先跑是我最喜欢的一个梗。
相当多的恐怖片元素和拍摄手法。戏里戏外真假混杂，结构还挺完整，基本上都有呼应。
从女主煽情开始连着三波大炸弹毁掉所有好感，剧组所有人都没走的表现方式更是尴尬。
落点兄弟情倒是可以接受，饱含导演个人情怀，以及一些电影：魔幻、绝命、不要停、逐梦......",30,0
未卜,2023-04-02 19:45:09,恐怖氛围尚好，剧情有点瞎闹。,30,1
黄青蕉,2023-04-03 21:26:01,纯有故事，毫无表达，电影理想就是为了上价值喊两句口号，甚至不如煎饼侠来得纯粹,20,4
海怪,2023-03-26 16:34:28,前真后假，看到一半就可以出场了,30,1
Lobgran,2023-03-31 20:45:13,如果代入大环境的限制是不会有好观感的。基本算是《一年一度喜剧大会》汇报演出，陷阱喜剧就算不被接受也算得上是半出好戏。或多或少《摄影机不要停》的影子，但为也算得上的创新和元电影，也要加分。,40,19
ANT1FLAG,2023-04-03 21:37:09,剧本有特色，没拉垮，惊悚镜头好；给情怀满分。,50,11
Dr.Ray,2023-04-06 10:49:10,勉强三星，为很难得的惊悚与喜剧两种类型的交织，特别是看到很多时候惊悚元素的设计可以为喜剧服务，这使得二者之间有了更好的融合，响了的几个包袱也非常出彩。但还是遗憾，马凯导演似乎还是更擅长惊悚，有了一个特别好的结构但没能特别好的把握喜剧的节奏，也显得最后其实本该是真情流露令人动容的感动，来得却略显尴尬。（可能下一次换惊悚导演监制、喜剧导演执导会有更好的效果）但还是支持这样的创作，希望在这片土壤能有更多的人投身类型片混搭的尝试努力。,30,0
阿廖沙,2023-03-25 18:04:08,献给小演员的一部电影；喜剧、惊悚、最后热血；惊悚部分导演有很努力的在擦边了；因为“院线电影不能有鬼”，也让反转的观影感受减弱很多；演员戏份很平均，都很努力的在演了；最后煽情太用力啦！@虹足龙之梦金逸,-t,1
