用户名,评论时间,评论内容,评分,赞同数
ff9han,2023-01-25 22:58:13,动作戏还可以，这就是一爽片，看杨杏演个疯批美人，剧情啥的演的稀碎，但是笑点还是有的。,20,0
不语,2023-04-23 00:23:36,虽然乱七八糟，但是看着还行,30,0
Peter,2023-01-25 01:18:21,超乎意料的好看,50,1
雷震子,2023-03-09 00:51:51,节奏可以，但剧情不行，缝合怪，,20,0
郭曦,2023-02-14 01:57:44,一帮国人非要扮演酋长国的国民，代入感很差，不过动作设计在国产网大中算一流。,30,0
南风,2023-02-26 09:26:04,有点神剧了。,30,0
抹茶233,2023-01-24 22:40:29,还成，各种内容缝合，茶余饭后爆米花片子合格,30,0
何当共剪西窗烛,2023-05-09 14:02:05,"很网飞的一部网大，大数据搜罗观众喜欢看啥，一股脑全部塞里面，最后在主旋律一下。
可惜女主的疯批模样塑造得有点差，不怪演员，全是编剧写不出来一个出格的疯批。",30,0
您我皆烦人,2023-01-31 22:12:31,有点中二，还行。,40,0
天神坑007,2023-01-27 13:59:59,大陆特供版网络商业片，爆米花指数够的，过审彩蛋有点意思。,30,0
小熊送花花,2023-01-25 23:40:10,一直在打架，医生太好笑了,50,0
浆乐年年望相似,2023-01-27 04:20:56,"这么疯癫狂暴的大女主居然是国内拍的????女主真的太姬了??????????一度以为故乡的百合花开了嘶哈嘶哈

（唉真的太超预期了 补满成五星吧 好多地方好精致 画面 BGM 演技配音都有可圈可点之处 其中荒谬离谱的地方在整个场景之下都成了笑点而不是扣分项）（我对小演员小制作还是很宽容！）",50,6
小明去哪了,2023-01-27 16:56:13,我的评价是不如抖音剪辑版。,10,1
红日,2023-01-29 14:43:53,冬草姐好帅,40,0
吸血小猴子,2023-01-27 17:54:57,缝合怪动作片，打发时间用，一群中国人顶着外国名字演外国故事，就很………,20,0
今安在,2023-01-29 17:01:16,继盲战后，杨杏又演了一个疯批女人。,30,0
xiaoxiong,2023-03-05 01:59:31,看点全在视频介绍里，没必要看全片,20,0
清尘,2023-01-26 10:25:06,剧情稍微有点单薄,50,0
灰,2023-01-29 20:25:05,多看一分钟都是犯罪,10,0
J先生,2023-02-23 10:24:20,暴爽的视觉下，还是有诸多细节不足！,30,0
纤行陌路,2023-01-27 16:30:59,有紧张刺激的动作戏，剧情这东西不强求，就是有的动作戏还挺酷的，就网大而言还是不错的。,30,0
在某天脱离实际,2023-01-28 22:59:09,女主病态太有那个味了,20,0
哒哒哒,2023-02-11 20:01:29,奇幻現實主義,20,0
往日不复现,2023-01-27 22:44:26,疯&爽,30,0
Annihination,2023-03-13 14:57:29,什么网大标杆,20,0
余三桂,2023-02-08 03:00:21,别说，比预想的严重，就是缝合太多好几次出戏,30,0
yzxbbo,2023-01-26 23:57:31,挺好玩的二笔片，网络段子大合集,30,0
hawha,2023-02-22 23:07:02,黄头姐有点下头，前半部分装逼味道浓，服化道太干净,20,0
用户名,评论时间,评论内容,评分,赞同数
凯文·史派东,2023-01-24 23:52:45,真够烂的，看了十分钟就关了。,10,19
梦工厂大爷,2023-01-24 12:48:52,前5分钟还是很精彩的 但是缝合太严重了 里面造型都是抄的 黑礁的女仆 生化4的艾达王 甚至生化的枪斗术 ； 技术上 霍穗强已经可以了 他需要安心下来好好弄个本子 做一个有品质的系列 将借鉴的东西改良而不是生搬 这样才能更进一步,20,32
WIKI魏,2023-02-22 04:34:44,缝合怪：周星驰各种片，通缉令，魔女。。。懒得盘点了,10,1
小西,2023-01-24 22:11:01,get到了杨杏的那种疯批A,30,23
海边的曼彻斯特,2023-02-03 15:10:13,开局就是大场面爽快刺激，直奔主题不多废话，最搞笑的是被强行拉过来的搭档，全片剧情精彩，要腿有腿要枪战有枪战，不输一些院线电影。,40,19
放飞自我,2023-01-31 14:18:54,与盲战相比，水平差了许多，剧情拖沓，无厘头的笑点占了太多时间，显得尴尬。一颗星只给杨杏的动作戏。,10,4
人民的艾力,2023-01-31 04:31:00,"“皮佳娜你竟敢背叛我！”
“谈不上背叛，她一直都是我的人！”",50,7
西决,2023-01-29 12:12:13,大女主好加分啊，国产影像中少有的神经质女杀手角色。,20,15
ling,2023-01-26 13:57:38,很神奇，虽然很缝合怪又二，但角色太有意思了以至于看完了,30,24
Pam,2023-01-28 17:52:31,国产大B级，无线新可能。,30,11
胡阿忧,2023-02-07 11:37:47,良心之上，是否还有更多三千米玩的观望？故事的主题被枪战掩盖，但主题依然出色；为了绝大多数人的幸福有很多方案，要么成为那个最恶的人自己主导一切，要么凭本事打倒一切罪恶的世界。安娜疯疯癫癫的真情流露真的很不错，枪战也很好，很赞。,40,4
温岭阿浪,2023-02-15 08:39:51,"观看的时候我在想，如果这些人都穿着皮套，那影片的评分会不会高一点呢？毕竟有些特摄片剧情不咋样，特效也不咋样，但都能有7分。
本片剧情确实是三星水平，豆瓣5.5分也挺客观。不过动作戏拍得很好，节奏感也不错，加上女主很可爱，作为爆米花来看是够爽的，就多打一颗星吧。",40,3
三尺旧巷,2023-01-25 22:55:49,疯批疯批,30,7
侑子（我回来了,2023-04-09 00:16:25,逻辑缺失，二次元设定三次元化的不适，这电影还挺有意思的；至少有个生动的女主角不是吗？,10,0
困在坚果壳里,2023-02-04 13:41:56,本来为了人设看的，结果就是依托答辩。,10,0
犯罪,2023-01-29 19:18:34,这是一部让你获取低端的高潮的爽片！,30,9
哇信号,2023-01-25 01:23:31,就是喜欢，杏啊，你太棒了，光芒万丈,50,8
обломов,2023-03-29 09:05:23,阿杏这是直奔网大打女而去了,20,3
牛奶很忙,2023-02-20 09:58:26,第一场动作戏比盲战好看很多，后面就是PS2CG动画水平了，杨杏老师的疯批女杀手人设请立住谢谢,20,1
一只特特呦,2023-02-10 23:42:36,"我来欣赏一下电影热门榜第一。
小品级别的长视频，是网大该有的样子，怎么还那么多对口型啊。
东北大乱斗：乱炖。",20,3
大头,2023-01-28 01:03:52,中型军迷cosplay现场,20,4
Hunterchou,2023-01-25 10:15:19,缝合怪，无厘头喜剧+游戏画面,20,4
东方小奕荣,2023-01-26 02:00:30,看打打杀杀的片子居然能看睡着了，我不适合看这种片子。。,30,4
古城茶博士,2023-01-25 20:18:06,常识：如果真的如剧中所演的那样，狙击枪穿过狙击镜然后爆头的话，最应该的样子是连脑花带后脑勺一起被轰掉，怎么可能只有那么一个小窟窿喷那点血！,10,9
长袜子,2023-02-13 23:09:00,没有新意，连动作场面都充满既视感，但起码执行得不错，观感是及格的。60,30,3
微谷,2023-01-24 22:25:54,霍穗强对于网大的掌控越来越好了，这次素质不错，就是缝合严重了点儿，若是找几个好剧本，终有能上主流院线的机会。杨杏演“神经质杀手”比《盲战》里更松弛了。最稳的还是叨叨，非常成熟的喜剧片配角。,30,16
潘老师,2023-01-31 00:06:41,一股low质感,20,0
子不语,2023-02-18 13:29:52,JK女能不能找个年轻的啊……,20,0
苏沐橙,2023-01-29 21:01:57,"过年电影之①①《狙击之暗杀》
真的不喜欢女主笑起来的样子",30,1
葱歌,2023-04-08 15:04:08,"想不通，评分怎么这么低。
说实话，没有明星的网大，质量上乘。
要动作有动作，要细节有细节。
搞笑而又不尴尬",50,1
豆乳玉柏麟,2023-02-01 11:29:36,"《狙擊之王：暗殺》是一部在無聊的時候看了更無聊的電影，是一部純粹的爆米花電影。劇情幾乎沒有，全靠打鬥拼湊。
楊杏飾演的精神病殺手真是弱爆了，溫柔的眼神，誇張的表演，這哪是精神病殺手，這是喜劇殺手，除了打鬥沒有任何出彩的地方，建議楊杏再飾演精神病殺手的話可以多看看《漢尼拔》、《沈默的羔羊》。
《狙擊之王：暗殺》如果改編成小說肯定會大賣的，電影劇本不錯：精神病殺手、用裝滿美元的集裝箱砸死躲在防彈轎車里的毒販，毒品王國王位爭奪戰，曾經的情侶反目成仇、生死相搏。可以說是一部爽文。可惜的是演員不給力。",30,0
我叫里昂,2023-01-25 03:37:35,尬死了尬死了,10,4
紫霄宫的瞌睡虫,2023-01-28 19:04:33,爽片，抛开逻辑，无脑爽就完事儿了,50,4
侯国涛,2023-03-01 18:43:46,导演的动作+喜剧风格逐渐开始成熟，女主和医生的人物塑造也比较成功。相较而言，其它角色的刻画就太随意了一点。整体上娱乐性比较强，如果剧情的逻辑性、情感的深度如果能够再做扎实一点，会是一部挺不错的好电影。,30,2
long2535,2023-04-16 05:47:51,网大中算好看的,50,1
D伯爵,2023-01-25 16:26:15,还记得盲战里那个疯女人，杨杏这里也是同样感觉，真是喜欢啊，疯疯癫癫，大杀四方,50,4
张大爷,2023-01-26 00:29:04,难得的好网大，值得推荐！,40,6
亢龙无悔,2023-04-30 20:34:15,前面还可以，但后面一路崩塌，演员感觉一会做得认真，一会所谓喜感又觉得故事方面很儿戏,20,0
??_柯南?,2023-02-14 21:58:51,"我非常喜欢这部电影，因为延续了导演自己的风格，将炫酷格斗、超远狙击、走心温情、幽默搞笑等各类元素贯彻到底！
整部作品在网络电影当中绝对称得上是一流水准，在剧情、场景、打戏、枪战等各种方面制作精致，效果真实、惊险刺激！让观众拥有极强的代入感，仿佛置身于战场中央。忐忑不安的心理和跌宕起伏的感受，随着剧情的快速推进，迷雾散去，揭开真相，所有的罪恶都将被终结。女主用M200狙击枪在距离目标3002米的范围内进行暗杀行动，是名副其实的狙击之王。以暴制暴，让不能被法律惩治的坏人付出应有的代价。向为和平而英勇战斗、不惧牺牲的战士致敬！
20:32～21:56",50,2
小强RUC,2023-01-26 16:21:08,杨杏的疯女杀手戏路更加放开了。,50,2
