用户名,评论时间,评论内容,评分,赞同数
歌德尖塔,2023-03-11 17:43:16,"没看过这么难看的，用批判网络暴力和荡妇羞辱做外衣，包裹起无数的恶俗烂梗，手法非常低级，以至于结尾看到魏平安望着江边的烟花流泪时都显得那么的“不真诚”。
另外，我真的不懂那些烂梗好笑在哪里，电影院里男生此起彼伏的笑声，以及当剧情演到校园霸凌画面中出现比较高大的女生时临座男性脱口而出的“坦克”，瞬间让我对这片子厌恶到极致，观影体验差爆了！",10,241
乌鸦·空,2023-03-10 14:49:03,非常讨巧的题材掩盖不了贫瘠的内核,10,248
Dazipa,2023-03-10 20:42:39,大鹏让我看到了一个娱乐但不至死的喜剧，希望开心麻花好好学学，别再抖你那破机灵了。另外大鹏这次演的真不错。,40,53
徐若风,2023-03-05 17:47:21,一部直击网络舆论病症的喜剧，同时也是一部言之有物的现实主义电影。对无辜女子的实体挖坟，对应着网民对她死后名声的“虚拟挖坟”。就这点而言，《保你平安》的社会表达真的特别聚焦、态度也非常坚定，双线交织的设定，每个笑点的铺陈，都是为了描述众声喧哗的舆论环境。在“后真相时代”，海量媒介信息的捆绑下，人该如何找回那些丢失了的人之常情？“图个托付、图个心安、图个人间自有真情在。”用朴素的良心，去做正确的事。这很简单，却又很难。,40,31
Imperfections,2023-03-05 09:14:12,警惕電影院的迷魂湯效，沈浸式追隨魏平安視覺會讓你忽略一些（或許也致命）的缺陷，就他追討死者清白這事，就是讓妓女與非妓女（更高等，更正義）劃清界線，皮肉就是辱名，就連在墓地了都不能跟愛人比鄰。流言的反應是肯定了社會依舊持有同樣的觀念。另一點是馬總對弟弟奇怪的懷疑態度，知道他們的戀人關係但她真就信了，還搞移墓？她的作用是帶公權力介入，找骨灰盒的警察圍堵火車站、目擊最初造謠者落網並給予裁決，付諸法律是許多這類影片的結局：天真。用一個高中肄業蹲過大牢、只能在陵園工作但活得趾高氣揚的人做主角，因為他不需要考慮太多事，他的思想不複雜，沒有被教育和上層階級擾亂，還保留著初中時代認的死理：信心安。理想化的追（真就能找到傳謠的、還一人牽帶一人）終於意識化的神靈馬（草原），兩段後插彩蛋不定實際發生-婚禮是假的。,30,70
吃李子不吐皮,2023-03-04 17:22:22,祝你平安是从小听到大的祝福，频繁到人们已不再用它作为祝福语，但它随片尾绽放烟花响起时，惊觉它是中国人从生到死最为真挚的祝福。韩露六岁的生日礼物是一瓶可乐，平安给她送了三次，一次是六岁在小卖部前，一次是31岁的火锅店里，一次是永远31岁的墓地前。平安的愿望是一次他从没见过的“666”烟花，韩露在离开的几个月后送上了。兄弟媳妇还是兄弟、弟弟骨灰还是毒品，性病还是脑瘤，电影里充斥着造谣；为了9.9的免费小说或仅仅为找乐子，人群里充斥着造谣。电影是现实的，那些直播间的微博里的贴吧里的评论里的尖酸刻薄的话是现实的；电影是更美好的，造谣的人被抓起来，破除谣言的人善有善报，校园暴力被制止，最恶毒的谣言是给一个已逝之人让她不至于被谣言凌迟，谣言的影响被抹除，现实世界也是这样该多好。贾冰雪琴王迅杨迪都好好笑！,50,68
阿猫阿狗,2023-03-14 20:27:10,略显平，但很真诚。,40,36
sad,2023-03-11 00:45:42,谢谢大鹏。,50,46
Harry看阳光,2023-05-01 07:10:53,如果我想去拍电影，这部大概是我理想中想拍出来的极致了。完整的故事，揉进去喜剧，揉进去多个对社会问题的观察和思考，揉进去价值观和最后的温暖。深深喜爱的一部作品。也祝每一个好人，一路平安。,50,65
凹凸代餐,2023-03-05 16:12:27,笨拙却真挚 傻气却动人 打死也想不到自己有一天会听《祝你平安》听到哭,40,76
银敏悲,2022-12-24 13:45:14,撤档前赶上点映看了，前期说是口碑爆棚，调好了预期，但看完大失所望，真的那么好笑好看吗？我们可能看的不是同一部电影。觉得自己有搞头就想去春节档冲票房了吧。,20,113
胡小猴,2023-03-11 18:52:06,四十岁还爱喝可乐的人，一般心都不会坏。今时今日，拍这样一部受众面广的电影，功德无量。,50,35
东门捷径小V,2023-03-04 16:38:09,救风尘之《她不是小姐》，喜剧技巧越发熟练，网感和地气儿都接到位了，奈何内核还是那股熟悉的爹味，都到最后了还要补一幕年轻时开着大奔的自己请贫穷少女喝可乐的镜头，自恋得吓人,30,63
Lily Chou～,2023-05-12 14:09:55,他做商业片真的还可以，为大鹏全网上线的不收费再多加一颗星。,50,70
温岭阿浪,2023-03-10 21:05:59,"剧情一般，笑点一般，大鹏在这部电影中没有使出多么惊艳的技巧，而是以朴素的真诚打动观众。校园霸凌、网络暴力都是我的亲身经历，很能引起共鸣。
不光电影，类似的真实事件也在生活中不断上演。“他”可能只是取个快递，“她”可能只是染了个粉色头发，“她们”没有做错任何事情，却在谣言中成为了一个十恶不赦的人。
近几年出现许多批判网络暴力、校园霸凌的剧集，如《摩天大楼》《开端》等，而专门反映网暴的电影反而极少，本片取材上就很难得。
以善为耻，以恶为荣，提倡袖手旁观，讽刺行侠仗义的思想弥漫于当下网络，主角父女的赤子之心便显得尤为可贵。
导演应当是对网暴深恶痛绝才拍摄本片，因而思想方面较为深刻。然而创作又不能过于情绪化，因此极尽所能加入一些笑点，试图克制愤懑的情绪。可是，哪忍得住？",50,19
小白龙,2023-03-15 06:57:42,"故事表面上好像尊重女性，其实骨子里导演透着对女性浓浓的歧视与高高在上；表面上好像导演很真诚，实际上油腻满满。",10,123
Mike Law,2023-03-10 22:13:34,就喜欢看大鹏拍小人物的认真劲儿，那股子傻劲儿，但是很可爱。是啊，他们总在说，认真你就输了。。但是，我们很久都没有这么认真过了啊。,40,31
19寧E,2023-03-28 22:32:30,好old school的价值观和一些社会热点的简单混装呈现,30,27
chailyn,2023-03-18 20:50:53,看完之后一直觉得电影挺好但是缺点什么，我在一个个搞笑片段里迷失了对这部影片最理智的评价，开头说，不管女主是不是坐台女都不该被挖坟，后面谈判又说，如果是坐台女任由处置，整个故事就是一个男人在为一个女人正名奔波，最后女人的清白只被潦草一提，女儿自愈了自己，施暴者们受到了惩罚，男主成为最大赢家，好在结尾没有让男主光芒四射到财誉双收，不然真的会窒息。,30,24
carter,2023-03-17 20:55:48,柳岩演韩露该多好。,50,37
思路乐,2023-03-08 20:30:54,【C】确实有着尚可的类型创作，也实打实切中了当下社会的舆论痛点。最终成片作为商业喜剧也属实流畅，鬼屋部分的巧思算是加分项（幽默感从类型错位中生成）。但第三幕的设计差点拖垮了全片，动作要素的编排仍旧油腻，女儿遭受校园霸凌后的态度转变也属实敷衍。好在最后用国产片的特色字幕完成了反讽表达，坚守住了最后一丝愤怒与真诚。,30,26
装老阿姨的少年,2023-03-11 20:00:53,三星半，看得嘎嘎笑，非常成熟的作品。大鹏可以很敏锐地捕捉到现实中的某个适合记录和改编的元素，但是他有创作的局限，男性的个人英雄主义，相对的却是扁平的女性，偏见的同性恋笑话，视听不够出色元素杂糅。总体是真诚的，内核稍显陈旧。,30,29
MJ-SHERLOCK,2023-03-10 20:59:41,1.影评人们又吹过头了…主旨（网暴）选得是好的，其它则一无是处，大鹏演技过于夸张，几乎没有生活化表演，人物塑造也站不住脚，相比《无名》里的唐部长退了一大步，看来好导演和好编剧对演员的影响还是很大的。2.许多笑话低级且站不住脚，尤其是找“徐江”董事长宴席说首字母那段，太扯淡了，无厘头也不是这么玩的。3.多次出现冷暖色调画面的剪辑对冲，没起到任何视觉冲击作用，反而在影院里非常刺眼，拍手机的段落远没有《分手的决心》里那般自然，这是在学生剧组里都不会犯的错误吧。画面太廉价感，整个一大银幕看b站抖音了，4.白马那段剧情就彻底崩了，长片剧本是和短片剧本毕竟不同，要踩准多个节拍点，本片推不动情节，只能上金曲和大远景烘托气氛，结尾再用烟花顶上去，最可笑的是还有很多交代不清楚了，就用字幕和彩蛋交代了。,20,54
宅小歪,2023-03-13 01:00:26,妈呀 都2023了还有一大群人追捧这种明着不尊重女性的片子啊,30,48
黑巡一号,2023-03-11 20:47:59,工整，动情，笑点不低级，这样的喜剧不值得五星吗？,50,38
Mike Law,2023-03-10 22:13:34,就喜欢看大鹏拍小人物的认真劲儿，那股子傻劲儿，但是很可爱。是啊，他们总在说，认真你就输了。。但是，我们很久都没有这么认真过了啊。,40,31
吃李子不吐皮,2023-03-04 17:22:22,祝你平安是从小听到大的祝福，频繁到人们已不再用它作为祝福语，但它随片尾绽放烟花响起时，惊觉它是中国人从生到死最为真挚的祝福。韩露六岁的生日礼物是一瓶可乐，平安给她送了三次，一次是六岁在小卖部前，一次是31岁的火锅店里，一次是永远31岁的墓地前。平安的愿望是一次他从没见过的“666”烟花，韩露在离开的几个月后送上了。兄弟媳妇还是兄弟、弟弟骨灰还是毒品，性病还是脑瘤，电影里充斥着造谣；为了9.9的免费小说或仅仅为找乐子，人群里充斥着造谣。电影是现实的，那些直播间的微博里的贴吧里的评论里的尖酸刻薄的话是现实的；电影是更美好的，造谣的人被抓起来，破除谣言的人善有善报，校园暴力被制止，最恶毒的谣言是给一个已逝之人让她不至于被谣言凌迟，谣言的影响被抹除，现实世界也是这样该多好。贾冰雪琴王迅杨迪都好好笑！,50,68
莱韦屈恩,2023-03-12 01:40:00,苦国片无真人久矣,20,41
女神的秋裤,2023-03-13 22:42:05,好笑感动。一部很踏实、朴素、真诚又不凡的喜剧。既拍出了普通人笨拙的维护善良，也拍出了网络和现实中，人们不在乎真相而只在乎谈资的悲凉。结尾并不煽情，但却能给人致命一击。主旨上虽然完成了辟谣，但遗憾的是仍没有给坐台女和普通人一样入土的资格。,40,17
玻璃橘子,2023-05-11 22:13:42,是个很合格的商业电影，笑点节奏都不错，你睡了你兄弟打了你兄弟老婆我笑死，这个出现四次似是而非越传越离谱的谣言还被人言之凿凿地讲给警察听，完美贴合本片主旨，造谣是完全不需要成本的胡说八道，造谣一张嘴，辟谣跑蒙古,40,20
sad,2023-03-11 00:45:42,谢谢大鹏。,50,46
Harry看阳光,2023-05-01 07:10:53,如果我想去拍电影，这部大概是我理想中想拍出来的极致了。完整的故事，揉进去喜剧，揉进去多个对社会问题的观察和思考，揉进去价值观和最后的温暖。深深喜爱的一部作品。也祝每一个好人，一路平安。,50,65
Sylvia,2023-03-11 16:53:32,当代童话故事。其实看着大鹏一头绿头发，脑子里面想到的是最近新闻里那个粉色头发的姑娘，所以这就真的，完全是童话童话故事。,40,35
胡小猴,2023-03-11 18:52:06,四十岁还爱喝可乐的人，一般心都不会坏。今时今日，拍这样一部受众面广的电影，功德无量。,50,35
Lily Chou～,2023-05-12 14:09:55,他做商业片真的还可以，为大鹏全网上线的不收费再多加一颗星。,50,70
鬼腳七,2022-12-24 20:02:46,3.5，小地方ok，大故事不行。,30,40
七七,2023-03-29 21:02:15,一个简简单单的“造谣一张嘴，辟谣跑断腿”的故事，但影片从头到尾都让人感到隐约的一种不适，就是坐台小姐又怎么了？魏平安那么急于去证明韩露的所谓“清白”真的不是贞操观在作祟吗？什么年代了，把套在女性身上的枷锁解开吧！,30,31
温岭阿浪,2023-03-10 21:05:59,"剧情一般，笑点一般，大鹏在这部电影中没有使出多么惊艳的技巧，而是以朴素的真诚打动观众。校园霸凌、网络暴力都是我的亲身经历，很能引起共鸣。
不光电影，类似的真实事件也在生活中不断上演。“他”可能只是取个快递，“她”可能只是染了个粉色头发，“她们”没有做错任何事情，却在谣言中成为了一个十恶不赦的人。
近几年出现许多批判网络暴力、校园霸凌的剧集，如《摩天大楼》《开端》等，而专门反映网暴的电影反而极少，本片取材上就很难得。
以善为耻，以恶为荣，提倡袖手旁观，讽刺行侠仗义的思想弥漫于当下网络，主角父女的赤子之心便显得尤为可贵。
导演应当是对网暴深恶痛绝才拍摄本片，因而思想方面较为深刻。然而创作又不能过于情绪化，因此极尽所能加入一些笑点，试图克制愤懑的情绪。可是，哪忍得住？",50,19
已注销,2022-12-19 01:04:10,永远会被普通人之间的互助打动，魏平安的觉得刻画的太生动了，太具体了。感觉能在我身边看到很多这类人的影子。义无反顾的做一件正确的事，很难但他做到了。,40,47
N-shengsheng,2023-03-17 12:52:29,"我永远拒绝不了为无意义奔走的正义和善良。
在这个利益至上的社会里，在所有事物有意义才有价值的行为模式中，正是这些无用的无意义的努力，才让我们相信这个世界有希望。
即使，死后清誉，是中国传统道德的枷锁，但本片传达了一种非常朴素的价值观，不管这个人是否活着，是就是，不是就不是，不该混淆不该模糊。",50,36
Scissorhands,2023-03-13 21:20:12,本身质量很优秀，再者时势造英雄，无论作为喜剧片还是社会片其内容都是极其流畅且充实的，有什么微小瑕疵都不重要了，一定要永远保有这种非必要的愤怒和原始的刚性。Do what you think is right.一场浪漫的烟花对一个理想主义者来说是胜过一切物质的最好的奖励。,50,36
逃跑的落Sun,2023-03-11 00:47:13,为什么我觉得特别特别差？？感觉是不是按照2倍速观看的习惯来剪的 笑点也很无聊 还有说实话现在造谣都要有点模糊照片的，大家早就过了张嘴胡说就能吃瓜的年代了，都要实锤好吗？都进入互联网后真相时代很久了，剧情还停留在街坊传闲话的层面，一人张口说一人听了就传...,20,43
bling,2023-03-13 00:16:50,很烦的原因是，感觉每一个点都是为了蹭，而不是在讲一个故事拍一个电影，单纯为了红，为了流量，为了吸引视线,10,97
韩红（铁t版,2023-03-08 12:04:23,"网剧东北大杂烩 乡村爱情电影版
真的乱七八糟 煽情 尴尬",10,91
掉线,2023-03-09 18:11:12,【B-】当初看完《吉祥如意》，就非常确信大鹏会是未来最好的中国类型片导演之一，《保你平安》算是证实我的看法了。一方面是对于商业元素的精准把握，对流行文化热点的敏锐拿捏，并且用不生硬的方式将它们融在了故事里。一方面是贯穿全片的，对小人物和社会议题非消费式的，有真情实感的关怀。至少这个创作调性，就已经让我对大鹏充满了好感。再说片子，剧本工整，笑点充足，但还是因为审查原因，校园暴力和负面力量无法充分表现，导致关魏平安键的的“深渊时刻”没塑造出来，最终没能达到理想中的将情感并拢并爆发的效果。另外很喜欢主角找老板反复被拒的段落，内容暗指的并非资本家而是公权力机关，风格则甚至有几分科恩兄弟的味道。,40,18
小年左,2023-03-09 01:09:12,开场就很生气，音乐会闯后台且大声接电话的男主，我倒要看看后面要怎么成长这个人！结果讲了个污点“英雄”为了证明一个亡者“清白”，翻山越岭千里“侠义”跑酷跑红了的故事…这个“清白”只是为了证明给一个女人看，好让亡者顺利葬在爱人身边，而这个女人却是最开始口口声声说着“怎么没人说我是小姐”的人。这太讽刺了，我甚至看得到编剧在写出这样的结构后为自己拍案叫绝的样子…真的倒胃口。虽然确实网友造谣不过十秒钟的事儿，但3k一晚这个谣也真的早就没人信了，丑化网民就是自大。大鹏在导演身份上，已对各种手法驾轻就熟，调度和节奏都丰富精彩张弛有度，但是呢无论你用什么佐料配菜精心烹煮，九转肥肠本身的味道就在那儿，盖不住的。另外，用胎记讲霸凌也无法信服，降智丑化学生换zzzq更鸡贼。,10,86
璇璇璇,2023-03-17 23:29:12,“好孤独啊。”——看完电影时的一句感叹,40,32
把噗,2023-03-11 16:39:20,平安就像安欣，傻人愣劲，为真相舍身奔走，驱车千里，只为找到谣言的源头。他是为了正义吗？或许只是为了心安。现实很少有平安、安欣这样的人，但这类人物却是电影的需要，给一个缺少正义的后真相世界留点慰藉。生活苦痛而荒诞，不意味着真诚的东西可以丢弃。,40,14
不良生,2023-03-10 19:36:41,"上世纪30年代的阮玲玉死于“人言可畏”四个字，时至今日流言仍能杀人于无形。即使电影《保你平安》里的女人韩露已经离世，谣言依旧如影随形，这多么悲凉。幸好电影里还有一个魏平安，一路探寻真相，赴天涯保她身后周全。

电影关照现实、映照当下，父女两条线先后踏出勇敢一步，形成互文照应。人类总是去制造谣言，却又被谣言所困。而那匹亦幻亦真出现的白马，是当代人与现世相的关系之中，时隐时现、最后仅存的一份良知镜像。

没有人能不活在流言里，也没有人会永远活在流言里。电影里魏平安的这份执拗的韧劲儿或许能昭示你我果烈硬净，不妨把流言看作裙角微尘，拍拍掸掸缝缝补补，将人生任性、自恣而孤勇地活下去，再也无惧流言。",40,14
海纳百川,2023-03-10 13:23:27,"一部典型的“丧事喜办”的好人煽情片。
“她就是我的一个客户”，如果这片按这个路子走，应该有可能成为一部有价值的现实题材片。
但可惜半小时之后大鹏开始跑偏，越跑越远。
两个问题，一，大鹏你怎么笃定韩露不是“小姐”？如果是，你怎么办？
二，其实即便韩露是“小姐”又能怎么样！又惹着你们谁了？
这片的英文名“post truth""，“后真相”的议题明显被荒废了。",20,43
安静,2022-12-21 23:57:49,22.12.21 提前点映。没有仔细看卡司就报名参加的活动，开场后看见几位熟人倒是很惊喜，很朴素很真诚地讲了一个简单的故事（甚至有点像平安人寿的推广电影）。普普在另一个宇宙里，留着相同的短发，生活在一个堪称完美的二婚家庭中，和其他小孩儿一样上学放学。这一次，她非但不用为了生计颠沛流离，还会被劝“做你觉得正确的事”。没能在圣诞/元旦档期公映有点可惜，是个温情合家欢的故事。,40,52
Hangain,2023-03-05 16:40:27,包罗当今发生过或者正在发生的许多热点问题，网络暴力、以谣传谣、校园霸凌……甚至粉丝儿现象，真的想不到大鹏导演对热点话题的敏感度竟然如此之高。看完挺令人唏嘘的，有共鸣的故事就像发生在自己身边，同时也检点了自己的行为，有没有像电影中那些人物？这大概就是一部好电影带来的最好结果。,40,27
blue,2023-03-10 14:39:06,怎么还在给女性立贞节牌坊？,10,79
要丸,2023-03-08 20:40:36,"#点映 3.5,挺惊艳的，没有想到除了网络暴力还有校园暴力的双线，名为勇气与传承的双线。作为一个讲黄谣的喜剧片并没有令人厌恶的荤段子，动作戏飙车戏也相当出彩，剧作整体细节满满诚意十足，一切都有铺垫和依据。更厉害的是还加入了意象语言（马），运用镜头语言（凝视镜头第一人称视角、录像机视角、慢快门）塑造，同时还在尝试与摸索新媒体电影和屏幕桌面电影形式（直播，短视频，网页，电话分屏）。大鹏每一次新片都是一次尝试和突破，这才是喜剧人应该有的精神。",30,13
牛奶很忙,2023-03-05 23:48:02,电影提出了一个有点惊悚的高概念：网络暴力并不是道德犯罪，而是经济犯罪。富人挖坟掘墓，因为有钱可以为所欲为；穷人造谣生事，因为网络时代流量为王，天地不仁，夹在中间的大多数也就成了推波助澜的刍狗。概念很好，但是真的只有概念。主角避而不谈的下岗潮前史让行为动机更像是大鹏日常“救风尘”（后知后觉卡司没有柳岩）；大量开心麻花级别的下流笑话（女性就是美颜夹子音，男性就是搞基踢裤裆）更像是以刻板呈现刻板，以偏见加深偏见；最令人不适的是鸡贼，完全不顾情节逻辑，见缝插针往里塞笑点、哭点、燃点、网红、追车、动作、明星、彩蛋，既要父女两代的正义循环，也要买卖双方的善意传递，拍到结尾还得致敬一把子赵英俊……这哪是拍电影，压根就是歌颂“东北人都是活雷锋”的小品。如果这都不叫消费社会话题，我真不知道什么是了,20,42
栩颜,2023-03-12 19:08:55,人们只愿意看到自己相信的，无论是小到一个女孩子的粉色头发，大到一场战争中的难辨的战火，事实往往是，当我们费劲心思找到421的时候，人们已经不关心了,40,21
LEのn个晴天,2023-03-07 00:44:42,从《吉祥如意》开始，大鹏在我心目中已经再也不单单是一个喜剧导演了，升华了太多。所以对他之后的作品都已经产生了无条件信任，但果然《保你平安》不负期待。最难得的就是这部结合了喜剧、商业和社会现实。事实上我突然觉得在内地的这片影视土壤里，这样的电影是非常合时宜和成功的。它把真正要表达的严肃话题包在喜剧和商业的糖衣炮弹里，直直地射进观众的心中，让人们或多或少都能得到一些思考和教育。以一种几乎最符合国人口味的包装，温和但不失犀利地把真正想拍、想控诉的东西呈现出来。而且不煽任何情，真的是很棒了。导演大鹏、演员大鹏都很令人惊喜。最后和女儿打的那通电话，还有终于抓住421两人对视时大鹏那个恣意的表情，演得好。真是让人越来越喜欢他了，以及最后怀念英俊哥的那行字，哎，好啊。,40,45
Cosine 万一,2023-03-04 16:32:06,不难看但没有必要。除了纪录片吉祥如意，大鹏所有的电影似乎都像是同一部影片，丝滑、网感好、不尬，但是平面肤浅又故作姿态，小题大做，爱说教、沉浸在自我感动。,30,28
2046,2023-03-18 23:01:55,难得的好笑真实不矫情,50,31
随心随性过一生,2023-05-13 00:22:21,"片中尹正那句“吃个瓜而已，那么严谨干什么”，挺无奈又心酸的。
而李雪琴那句“当你张嘴说一个女人是小姐的时候，不管她是不是，她都已经是了”更加让人心碎。
虽然带着喜剧的标签，我却笑不出来。",40,22
Adkins_Jiang,2023-03-23 18:22:32,揉合了各种要素，校园暴力、网络暴力以及底层小人物的生存境况都有体现，整个故事工整且圆满，让人不由得对大鹏的导演水平有所改观。不过整部电影在总体上还是呈现出俗气、匠气与浅尝辄止，演员和导演能力的天花板都太低了，个人以为是一部被严重过誉的作品。,30,9
janes,2023-04-02 22:21:31,在这个时代，做好人的成本高到承受不起，而做恶甚至不需要有特定对象和明确恶意。,40,22
娄知县,2022-12-18 21:12:53,整体上确实让人非常生气、失望，商业片不该是这样，类型片不该是这样，贺岁片不该是这样。,10,84
李小丢,2023-03-17 02:16:43,"一旦采用喜剧的形式去表现社会问题，就不可能做深入和严肃的探讨，最终的落点就只能是轻飘飘的正能量幻想。

现实生活不是童话，而《保你平安》只是一出童话故事，甚至可以说是神话故事。

作为一名女性，我在观看《保你平安》的时候，始终无法将自己代入到魏平安的视角，而只是再一次提醒自己，不要随意在任何社交媒体上泄露自己的私人生活，最好连全身照片都不要发。

因为我知道，每一个女性，都有可能成为下一个韩露，而帮女性洗脱污名的魏平安，只存在于电影的美好幻想中。",30,16
内陆飞鱼,2023-03-16 11:24:22,从《吉祥如意》到《保你平安》，这两年大鹏导演找到一条适于自己发挥的创作之路，既不失导演对现实生活的切入题旨，又不失悲喜交加的感情渲染，作者属性和商业诉求都兼顾了，一笑一哭之间，看到了普通百姓的起起落落。《保你平安》对直播带货、“造谣、传谣”、“网暴”这些热门元素的呈现，没有变成虚指的空中楼阁，而是有真切的现实基础，人物的心理轨迹、生活变化，在意料之中又超出想象，牢牢抓住了观众的眼睛。这样电影不是太多，是太少！,50,9
乌鸦火堂,2023-03-10 15:56:43,笑贫又笑娼，只有魏平安最受伤。故事过后，继续传谣继续嗨，没有“人在做，天在看”，却有“人间只有真情在”。,30,13
小信徒,2023-03-22 23:18:26,给三分都嫌多。无惊喜的笑料、无完整的人物塑造、无深度的人文关怀。很失望。,30,16
江湖騗子,2023-04-24 03:04:57,依然在给女性立牌坊有点low，其他还算可圈可点，笑点很密集。最后造谣者只罚了500，辟谣者却赔进去一辆车挺讽刺的。,40,22
MrZQ,2023-03-17 19:58:37,前两天还说，大陆连一部及格故事片都拍不出，结果就来了保你平安。事实上大陆观众对本土导演的宽容度还是很高的，一部没有短板的及格水平电影，就可以满足大多数观众的期待了，拿到接近8分的高分。大鹏的基本功、审美都得以展示，虽然电影整体上不出彩，但是就像一个高考高分作文，一个给大陆观众和市场的优秀的答卷，值得5分。甚至可以说，这部片和前两年的吉祥如意，已经完全证明了大鹏，不管是水平还是票房号召力，接下来大鹏应该拍点更有特色、更出彩、更极端、更尖锐的电影，以展示自己的电影审美上限，无需再多虑观众与票房,50,36
王俊俊,2023-03-12 00:32:21,扮鬼可以吓人，美颜可以换脸，谣言可以现场编。冰可乐诱使人活着，买墓地代表活完了，绿头发彰显活着的态度。人有情的时候，看见一匹马也拷问灵魂；人无情的时候，9块9的大会员也显不出尊贵。,-t,19
QWASZX,2023-04-01 20:36:51,3.5星。让人心惊的是，在这个环境下，如果真的是坐台的，就真的会如剧里的剧情的反面，而且会理所当然。,30,16
GGGy,2023-03-12 20:51:41,中国人为什么独爱造黄谣？因为5000年的封建糟粕在今天依旧盛行，娼妓与戏子生来就被人鄙视。可是，又有什么不一样呢？每个人都是出卖自己在活着，出卖哪一部分真的重要吗？,50,44
炯之,2023-03-04 17:18:09,所有人物轻佻的让我感觉在看猴。,20,25
第七大陸,2022-12-22 00:12:11,虽然直播时还是不敢上弹幕，马丽和大鹏最后交流时候口型对不上，但还是很勇，讲一个“造谣一张嘴，辟谣跑断腿”的故事，完成度很高，我们需要多管闲事的人，但事实往往比故事更残酷，初二的女生不会只拍胎记的视频，不过我们需要相信那匹白马，就像我们需要相信前些日子的那张白纸一样。（纪念潇洒哥赵英俊，大鹏还记得他）,40,41
猪猪要多看书,2023-03-16 14:29:21,喜剧的内核是悲剧。大鹏总算进了门道。造谣一张嘴，辟谣跑断腿。现实往往就是这样。最后真相到底如何，会有多少人在意？,40,32
One day,2023-03-10 14:09:08,不知道造谣的人会不会去看这部电影，也不知道造谣的人看完会不会良心受谴责，不要听谁谁说，也不要去说谁谁，每一个人少一点听说，网络暴力就会少一份传播。,50,31
剖尸人偶,2023-03-18 22:52:12,越到最后越感动，毛不易又把我眼泪唱的稀里哗啦，愿天下所有微小的善意都有回报，也希望以后女性不是非要没有污点才被允许葬在男友身旁。（友情提示，片尾两个彩蛋。）三星半,40,16
法外之徒,2022-12-24 15:36:42,不同于真正意义上的武侠片 本片一言不合就开始的打戏/追逐戏归根结底还是源于精英视角对底层话语的想象匮乏 谁成想海报这么多人硬是凑不齐一张嘴,20,25
鹿逸斯安妠,2023-05-05 23:32:27,造谣一张嘴，辟谣跑断腿。网络世界的语言暴力和现实世界的欺压霸凌，都是锋利的刀。实话说，大鹏不是我喜欢的导演，但确实他身上有一种普通人的真实感。,40,18
只只,2023-03-13 07:40:00,妈呀 这片真的烂的要命 在电影院尴尬的抠脚 好评是刷的吧,10,72
月渐彩云归,2023-05-11 22:04:56,"还有啥不满意的？觉得东北的，不能五星？这片子人文关怀，社会责任，儿童成长缺啥了吗？
那个三星高赞的短评有点扯淡了。本来就是欺负绝户人的，人死是不能动别人的坟墓，但我们大部分的祖先葬哪里是很难找到的。看一部好电影遇到这种不讲理的大聪明不可怕，那么多点赞的蠢人才是问题所在",50,44
豚鱼吉,2023-03-11 19:59:23,网暴别人的人，至今未道歉，拍这个题材，用心险恶。,10,50
灰,2023-04-02 23:32:11,大鹏从短视频博主到煎饼侠到缝纫机乐队再到保你平安，真的是一步一个脚印，肉眼可见的进步。从今以后，大鹏在我心里和姜文，王家卫一样都是出必看的导演了。,50,39
远山黛,2023-03-20 22:24:11,热门影评第一的“讨巧现实主义”确实和我脑海中对大鹏、陈祉希的印象很符合，说真诚吧是有的，但总感觉这种真诚中隔着一层讨好，不过不影响《保你平安》是一部挺优秀的国产商业片，它很现代，带着廉价的直播间六六六味儿，也带着21世纪难得泛滥的人间真情。而且笑点确实还不错，不能说多高级，最起码不低俗。,40,15
理易封,2023-03-04 18:23:05,尬点不多已经是当下喜剧片最大优点了，而且还套了一个当下非常值得讨论的议题，大鹏确实脚踏实地又迈一步，可乐这个点还挺好的,30,21
啊么吸溜,2023-03-06 16:11:49,北京首映场，映后交流环节氛围挺好。找冯总、找金总、找421，一众配角的出现有些突兀，不过加上热血BGM就缓和多了。笑点充足，泪点缺点意思。有时让我梦回《飞驰人生》✔,40,24
久伴,2023-03-13 22:04:53,好难看的电影，打着女性主义的大男子恶臭电影,10,71
林志恒,2023-04-10 11:12:42,满分十分，可以给八分，故事其实挺简单的，主要是细节加入得不错。如父女的照应，魏平安的性格描画，魏如意的急智，潘斌龙一口一个前辈，韩露的回赠带来的慰藉等。坐拥倪虹洁、宋茜一众美女，但没消费女色，没有大开大合的温暖小故事。祝我们平安，祝我们如意。,40,13
shykielove,2023-03-10 12:35:22,底层逻辑就让我不适…,20,56
方枪枪,2023-03-04 18:09:31,论谣言是如何产生并发展发酵的。一部很不错且有社会和传播学意义的电影，聚焦于小事，主角是小人物，为了心中的正义疲于奔命，但以小见大……同时，父女两条线并行不悖，融合的比较自然，最后的回望多少还让人有些动容。此外，大鹏导演还融入了直播和密室游戏等当下的社会现实，表达上还玩起了主观镜头以及白马的意识流等小创造。7.5,40,11
