用户名,评论时间,评论内容,评分,赞同数
江枫渔火·,2023-02-03 15:16:19,真正的合家欢电影,30,0
夜泊苏州,2023-01-25 16:22:42,居然对东海博士有点同情。。。,50,2
HAN.,2023-01-25 17:23:38,稳定发挥 还是有些笑点的 场里的大孩子都笑的很开心 特效制作不如去年的重返地球,30,5
快乐小张,2023-01-31 21:38:21,"小孩子看个热闹，大孩子基本能猜出剧情。小时候的熊大熊二还是很可爱的，和妈妈的互动也很有爱。
跑到屏幕外的萤火虫、苹果、爪子才是真3D啊！好久没看到这种3D特效了，小时候看过的溢出屏幕的海底世界，还伸手去抓，永远忘不了以前的3D特效，不知道为什么现在的3d电影很少做成这样子了。",30,1
かりは,2023-02-04 01:54:56,陪小朋友看的，个人角度是觉得无聊，但是它是儿童向，不好也不太坏。,30,0
\\(≧▽≦)/,2023-01-25 17:13:15,满场孩子的笑声似乎就是这部电影的意义。,30,6
嘿，丫头！,2023-02-05 16:42:46,幼年版的熊大熊二也太可爱了吧！这个人工智能机器人妈妈是怎么进化出自主意识的，很酷！,30,0
枨不戒,2023-01-29 11:09:20,作为儿童片来说还是不错的,40,3
满遥岑,2023-01-26 22:30:00,"正常发挥。
大火 失踪 技术嫖窃 智能产品牺牲后修复——超能陆战队
长机械触手——蜘蛛侠 章鱼博士
引爆炸到海上——蝙蝠侠黑暗骑士。",30,0
fay,2023-01-22 18:04:27,听说已经是熊出没的第九部大电影了，不得不说是真的成熟，故事的起承转合，人物的性格设计，收埋伏笔，节奏把握都很成熟，光论工整程度的话，可能很多商业电影都得自愧不如，但就创新程度来说，还是有太多借鉴的痕迹，反派的座驾真的太章鱼博士了，人物虽然性格鲜明但也脸谱化严重，但这些问题对于合家欢电影来说都不是问题，节假日能有这么一部让家长陪着孩子走进电影院，又不会无聊到只能低头看手机的片子还是很有必要的，这个定位找的准，应该也是这个IP能长寿的秘诀吧。,30,11
Feu,2023-03-11 17:55:40,第一部熊出没，仿生人会梦见电子羊吗？ChatGPT+银翼杀手2049+蝙蝠侠：黑暗骑士崛起。春节档电影个人向：7.5＞交换人生＞流浪地球2>7＞深海≥满江红>熊出没≥6＞无名。,30,0
林先生的小可爱,2023-01-22 17:21:51,妈妈是超人,40,30
有道理,2023-01-26 11:00:52,今年的叙事和画面比往年差不少啊，是资金紧张还是人才流失？,30,7
rainforest,2023-01-24 22:43:06,《光头电锯男与两头西伯利亚大仓鼠说不完的爱恨情仇大电影9》,10,5
不在线,2023-02-09 14:44:10,今年继续走科幻路线。阿凡达熊之道、钢铁熊、蜘蛛熊、复仇者联盟熊、爱死机与熊、超熊总动员。。但还不错，有笑有泪有奇观，有反转还有积极的情感导向。感觉熊出没近年的工作思路是将各种商业类型片卡通化，剔除成人元素从而适合孩子们观看，陪同者也不会觉得过于低幼。该路线还有个好处是尽管能看到好几处似曾相识的场面，但从更广泛的类型片中学习（借鉴），观感好了很多，已经没有原始时代时逮着冰川时代一只羊薅的缝合味了。包括熊大熊二的长相也一直在核心保留的基础上做轻度调整，熊妈带孩子段落非常可爱童真。,40,1
沁言Sophia,2023-01-28 16:45:59,母爱的主题虽然泛滥却屡试不爽，这一版熊出没幽默搞笑的同时又不温馨动人，机器人熊妈妈学会做一个真正妈妈的那段泪目了！😂,50,1
额,2023-01-25 13:51:18,希望这样低廉制作的圈钱片子以后可以少一点，要不国产动画电影真的要完了。,10,11
土,2023-01-25 20:16:08,被迫观看无法评价，除此之外看了一圈怎么没有一个人说反派长得像PSYP。,-t,2
Riobluemoon,2023-04-24 20:24:47,7分。很套路，但完成度很高。其实这种每一部都保留了一定水准的系列电影，在国产片里很少见。人工智能，机器人主题也都与时俱进，非常了不起~~,30,0
立夏的小提琴手,2023-02-05 22:30:20,"电影院后排小朋友说，长大了没有小时候可爱
我觉得最可爱的是少年时期，虽然故事设定并不是我最喜欢的，但整体看完觉得也很不错，3d效果也不错",-t,0
130211,2023-02-07 17:31:43,没有大毛病，宝贝还有诺诺,40,1
Vic,2023-01-29 15:55:21,没有去年的好看。小熊仔找妈妈+汪汪队立大功+我的机器人母亲,30,0
潘老师,2023-02-04 20:26:56,主题有点像终结者2一样，探讨人类与机器的关系，熊大熊二的身世终于被揭开了，但未免也太惨了点，几个镜头还能有像迷魂记里的希区柯克变焦,50,2
中本葱,2023-02-19 02:33:57,唯一一部中途离场的熊出没,10,0
熊猫男牵着joan幸福走下去,2023-01-28 13:58:26,温情片,50,1
Amaya,2023-01-26 01:43:51,剧情直接，在此基础上还安排了小朋友马上能理解的反转，节奏飞快，就算煽情也不留太多篇幅。就是感觉我已经不是这类电影的受众了。                                             怪不得周围的小朋友几乎没有哭闹，甚至在反转时发出震惊的声音（我弟），第一次没那么讨厌有小屁孩的影厅，反而觉得非常适配，就该是电影的一部分（我弟这个大朋友看得贼开心，让他去挑其它的比如球2说不定都开始玩手机了，没有说球2不好的意思，我弟被带小朋友的阿姨叫叔叔是我最大笑点）。                                                 电影得到了小朋友的开心和票房，小朋友得到了不无聊的时间，家长得到了安分一个半小时的小孩。指向群众明显并且成功，活该赚钱,30,2
fled,2023-01-22 15:07:50,20230122 @ 阳春春天花园 一如既往的稳定,30,4
轩煜,2023-01-25 20:38:25,陪儿子看,30,0
摩羯座的猫,2023-01-22 22:32:17,不适合小学生看，影响思维逻辑和智商。审美也变得很差。,10,13
陈,2023-01-26 16:20:48,熊出没世界得科技水平一直是个迷。,30,0
肆叁,2023-01-26 14:35:50,一年不如一年了,30,0
一愚,2023-02-09 13:05:05,娃说好幼稚。。。。,30,0
翡冷翠,2023-03-01 12:22:58,配音难听，美术难看，当妈好难，可惜故事还行,20,0
开平彭于晏,2023-02-05 22:15:24,【10】数字生命在熊大熊二身上迭代出了......母爱？视效方面无需多言，不管是环境、毛发还是大动作场面的精细度，都依然是国动的头部；故事有在好好讲，反转还挺出人意料的，有关“母爱”主题的点展开的也很到位，尤其是新手妈妈带娃那段，用幽默的糖纸去包裹成为母亲路上的窘涩，既能让银幕前的孩子去理解母亲，也使这些母亲们的心路历程得到一个展现。《熊出没》剧场版在博得孩童的喜爱后已经在逐渐尝试赢取大人的芳心了，国产真人电影再不努力，我们熊熊就要从春节档守门员进化成国产科幻守门员了。@给我看哭了的熊出没·伴我“熊芯”｜二刷,40,0
张没劲,2023-01-28 20:41:15,熊妈妈作为“赛博机器人”一方面是从生理上去性别化的，另一方面又从称呼“妈妈”以及一系列的社会刻板印象下的行为和情感表现被指认为广大“母亲”在银幕上的象征符号。电影结束走在前面有一对母子，妈妈说“妈妈可以为了保护孩子付出一切”，银幕内外再次合谋“母亲”神话，但不同于以往的是，《熊出没》里的妈妈可以无限牺牲再无限次复活，可以说是站在索取者的角度予取予求了。,20,6
-霜花序,2023-01-31 15:50:54,喜欢！真的很喜欢动画电影，可以简单快速地讲完故事，主题也挺不错的。我泪点太低，熊妈妈和小熊宝宝的互动好好哭，小熊大熊二真的太可爱了！很科技，但不违和，内核很温暖～,40,0
-改名了-,2023-01-22 22:35:46,说不上来哪里不好，也说不上来哪里好。只觉得中国的儿童观众值得更好的电影。大年初一带老家的弟弟妹妹观影，春节档票价原来这么贵。,10,9
DC,2023-01-27 18:01:04,前半段为搞笑而搞笑，但是后半段熊妈妈部分真的好好哭！！！,40,1
王扭扭曲,2023-04-23 16:59:46,大电影还是做的不错的,40,0
小妖,2023-02-05 15:22:28,墨墨和我看完都两眼泪汪汪，我被母爱感动的，墨仔被机器人吓得。,40,1
花与爱丽丝,2023-01-23 18:03:49,"2023春节档的第一部电影居然是《伴我熊芯》，却意外的有感动到！大概是因为寻找妈妈的主题，机器人熊妈妈笨拙的学习做妈妈的那一段，又好笑又温暖……流泪了。故事不算新鲜，但节奏紧凑，一波三折，没什么刻意煽情和尴尬的搞笑，小幽默也能让人莞尔，作为一部连续多年的国产动画ip,已经不错啦！",30,1
芋圆啵啵啵啵啵,2023-01-29 19:48:16,纪念第一次带儿子电影院🎦，这个ip继续下去，剧情简单易懂适合春节档。,30,0
一字千金小可艾,2023-01-22 18:22:57,彩蛋：“复仇者，集结”，章鱼博士...,40,0
麦田里的彼得潘,2023-01-27 20:03:25,七月第一部院线电影，她的评价：不好看，我害怕！但还是坚持看完了，值得表扬！影厅基本满场，没有电影分级，中国小孩的电影食粮还是比较贫乏的。熊出没系列的口碑看起来挺好，当然可能不出于儿童视角，对一个五周岁不到的小孩来说，她爱妈妈，也知道妈妈爱她，但似乎理解不了奉献和牺牲，而被过多的打斗所困扰，她知道坏人，但没形成好人必定战胜坏人的逻辑，所以她会恐惧。我其实不太确定这个年龄的孩子该看什么电影，这些年国产动画也开始套用迪士尼、吉卜力的剧情套路，但是否有人去研究过小孩思维和剧情走向的匹配度？或每个国家的孩子的思维方式和发育程度是否一致？当初中生和幼儿园的孩子坐在一起看同一部电影，是鸡同鸭讲还是一千个哈姆雷特？电影本身很模式化，但熊出没一直秉承人与自然这个主题还是很成功的，愿这个IP能够超越喜羊羊。,30,0
ㅤ,2023-02-01 12:11:14,亲了,40,0
伯爵鲜乳茶,2023-01-26 17:12:06,刚看完，故事剧情比起去年更子供向，但是也是好哭的，反转也足够。小熊的毛毛特别细节！不管是毛茸茸的蓬松状态还是打湿沾水的状态，很逼真！好评！还有上座率很不错，至少90%，开场5分钟还有人进来坐第一排看，因为小朋友急着离场没看到彩蛋，谁能告诉我一下😭,50,3
Ragdoll™,2023-01-25 21:35:31,@华联万柳 后面小女孩感动得哇哇哭 问娃觉得她为啥哭啊 娃说可能是害怕 直男！问娃喜欢这个电影吗 娃说太吵了 又吵又暴力 最喜欢和妈妈团聚的情节,-t,0
契丹绣,2023-02-15 21:16:27,稳扎稳打的系列电影。就是这设定有点奇怪：机器人披着皮毛，外面再包上钢铁侠的战甲。,40,0
俏豆豆,2023-01-27 11:41:14,啧……还行，至少不差,30,0
一枝花哩喵,2023-01-28 08:22:28,日常陪娃被割韭菜,10,2
柳五,2023-01-22 20:31:54,你不早说，这个儿童贺岁动画片其实还真挺好看的………我居然哭了好几次，节奏把握的挺好的。不过反派太单薄了，也难怪，毕竟力气都花在亲情的塑造上了,30,4
吃多会变胖,2023-01-24 14:27:04,孩子看的话剧情和特效完全ok了，大人看感觉有点点无聊。,30,2
momo,2023-01-23 18:22:24,看剧类似看书的反复寻味，上班忙碌之后不会有，拿着手机不知道干嘛的空虚荒废，工作充实之后不会有，ipad手机轮流交替下的连续数日眼球干涩酸痛，一去炼油厂马上好——所以爱上班，让我上班吧，过年快结束吧，让我回到赚钱的亢奋中，再次遥忘强迫之忆吧,20,1
青豆。天吾。,2023-01-27 12:31:56,"免费看的我都觉得对不起油费和时间。。。
就小时候的那段回忆不错，也就两三分钟吧。。。",20,4
5ive,2023-01-26 20:40:07,女性是任劳任怨照顾孩子的机器人，熊一家以及女科学家一家里的男性父亲被完全忽略。男性角色要么是打酱油，要么就是大反派。这当然不是说这不是一部精彩观赏性强的合家欢电影。只是这种无意的设定说明我们目前对性别的刻板设定依然根深蒂固。,40,2
轻思雾,2023-01-23 23:59:53,跟女儿看的，女儿开心那就是好片,40,10
冬青again,2023-01-25 17:38:49,故事完整，还有些出人预料的小悬念，飞来的萤火虫，苹果也值回3D的票价。希望多出这种类型片。就是跟两个蠢直男一起看，感动处只会拆台,40,2
只剩回忆,2023-01-30 08:57:42,还好,40,0
秋奔客,2023-02-04 12:39:58,只有半出好戏，后面起起落落太过了,30,0
Wuiia.,2023-02-05 13:24:59,陪孩子看也不觉得无聊，这还不够满意？甚至还觉得有点好看，比起那些我都懒得提名字的呵呵,40,0
毒舌影评,2023-03-10 23:02:31,影片结尾苏洛博士复活了机器人熊妈妈之后，熊妈妈居然还是白熊的模样，这……这怎么都应该让她变回熊大熊二小时候最熟悉的那个棕熊妈妈的样子啊，这就是影片在细节上不用心的鲜明体现啊！,30,0
慢点儿,2023-01-26 16:07:54,也是可以放Ricky Morty上演五分钟的,30,0
野草莓一颗,2023-01-28 21:58:41,终于知道为什么每年熊出没闷声赚大钱了 🥹,30,0
讨厌下雨天,2023-02-04 14:43:51,其实有些剧情有点突兀。。不过主要受众是小孩子嘛 也可以接受 小小熊好可爱🥺然后还是有点感动的 就是我想哭的时候后面有个小孩哇的哭出声来了 还喊妈妈 然后我就忍不住笑了哈哈哈哈,30,0
馒头料理师,2023-01-27 14:21:44,这个挺感动的剧情还挺好的。,50,1
牛牛,2023-02-09 23:33:12,第一次带进电影院，很圆满，电影真的很不错～跟进每年熊系列,50,0
阻止叶子下落,2023-01-28 19:04:55,还不错，但是有一点，森林里普通熊会有这样的熊妈妈么，原来动画片也有阶级啊。。。,30,0
大卫艾伦森,2023-03-01 20:00:25,陪外甥女观看，感觉导演是有一定功底的，并没有拍成加长版的一集动画片。,30,0
AZWayne,2023-05-09 22:42:16,缝合了好莱坞的动画概念，又借鉴了《超能陆战队》等动画的内容。就像东海博士说的：“人们根本不关心过程，只在乎结果，只要你能满足人们的期望，你就值得享有名誉和地位。”当然让孩子们喜气洋洋的过个年最重要了。,20,0
葡萄桑葚,2023-02-03 17:39:34,带小朋友去看的，她们很喜欢,50,0
鲸谣,2023-04-23 11:31:57,熊妈妈和熊大一起掉下去，互诉衷肠那段哭死个人了。,40,0
leslie1991,2023-02-05 18:02:42,无论从题材，剧本，娱乐性和情感渲染，整体已经很成熟了，有点当年皮克斯动画的感觉了。,40,0
Kevin,2023-01-22 17:27:24,熊出没之章鱼博士之妈妈再爱我一次,20,13
Miss Panda,2023-01-23 00:32:58,今年是小朋友自己去看的，结果哭着出来，一问才知道是太感动了…,50,3
Echo,2023-01-28 19:24:13,冲着萌萌哒熊大熊二的童年来的，结果短视频的宣传就是全部了🙈,10,3
zilingfei,2023-01-26 22:20:55,熊出没最近几年的贺岁大电影还都不错，画质很好，故事也很欢乐，适合带孩子过年看，继续保持。,40,1
烦烦,2023-01-29 22:59:33,陪弟弟妹妹看得不错啊，能看进去,40,0
淼淼,2023-03-06 22:51:01,主题和片名相得益彰。只不过大班小朋友看不懂。哈哈哈,50,0
秩秩斯干,2023-02-04 21:36:01,带朋友家上一年级的小朋友去看，中间被铁甲熊妈妈吓哭了。故事很低幼，人物、机器人和熊妈妈设计实在是太敷衍了！没啥笑点没啥感动票价还贼贵，纯粹陪孩子，中国动画要都是这水平，实在堪忧啊……,30,1
岭南佳荔,2023-04-22 23:59:37,有被感动到。,30,0
零,2023-01-25 16:36:46,母爱真伟大！大年初四带娃来看动画片，然后被它感动了~,40,0
凛星,2023-01-29 19:11:31,2.5。疑似数字生命宣传片。,20,5
&,2023-01-24 19:28:27,世上只有妈妈好，儿子没领会我却哭了，他的世界里妈妈会一直陪着他，我却要珍惜和母亲在一起的时光,30,1
JoJoLa,2023-04-18 13:22:46,小胖熊找妈妈,10,0
科克托马斯,2023-02-17 12:51:06,小熊真可爱,40,0
Enjoy_時光機。,2023-01-23 11:54:56,小朋友吓哭了。2023.01.22,30,3
大横扫,2023-02-01 17:38:02,"电影院看的
简简单单的故事，是好看的，七星符合",30,0
豆包儿,2023-02-19 13:20:39,看之前已经不会对画面质量产生怀疑了，有些小设计总觉得还可以再饱满一些。像小机器人和反派的刻画。小机器人就像演到一半发现自己走错了片场的感觉，反派刚出场几句台词就能猜出整个故事的脉络了。希望从剧情的编排上能像画面一样得到精进。,30,0
鱼闲卿,2023-01-24 23:52:36,剧本很工整，故事讲得有技术。分解一下（以下剧透勿看）：熊大熊二小时候和妈妈在一起。森林一个房子发生火灾，熊妈妈走进火里再没回来→熊大熊二长大，和光头强参加机器人展览会，突发铁甲怪来抓小洛→逃脱，铁甲怪是白熊，熊二觉得她是妈妈，一起结伴寻找小洛→小洛和熊妈被小BOSS抓走，光头强和熊大熊二一起救出他们。熊妈恢复记忆，她的孩子是熊大熊二→真正的大boss暴露，熊妈妈原来是机器人，被大BOSS带走。熊大看到妈妈是机器人以及失踪的真相，回忆泪目→熊大熊二和光头强带人戳穿大BOSS的真面目，救出熊妈→大boss一怒要毁灭整个岛，大家一起艰难打倒大小BOSS→大BOSS逃脱，留下一船炸弹。熊妈独自驾船离开，船爆炸，爆哭→小洛重新修复了熊妈，和熊大熊二团圆。,40,2
