用户名,评论时间,评论内容,评分,赞同数
桃子,2023-03-14 17:00:13,东野圭吾的故事框架不错，但其实买了以后需要编剧花很多功夫补细节的，更不用说这样的跨文化改编。作为故事主要发生地和隐喻符号的“回廊亭”建筑，几乎没展示。《驴得水》的时候还挺喜欢任素汐，这次发现她有点儿像张译，眼睛里的东西太少了，嘴的戏很多。胡可倒是意外地特别适合惊悚片。这样的悬疑小片，每个演员都需要有故事感、让人好奇，但这部片里，只有胡可和刘敏涛是合适的。BTW刘敏涛那件真丝长袍也太性感了吧？！喝过酒的降温春夜，本来两人包场的电影，一人睡着，剩我自己，镜头和故事颇有几刻感到不寒而栗。,20,9
unidolphie,2023-03-10 22:54:31,先吓死我 然后笑死我,10,11
momo,2023-03-10 00:11:15,连着两天看了两部任素汐担梁的烂片，我突然意识到，她不止是不会选片而已，她的选片取向和展现的成果表明，她的演技陷入舒适区，进入疲态，套路模板化。当然本片的烂不止在于她，是全员全方位的烂，属于那种“突然恐怖、突然发疯、突然深情、突然转折、突然励志”的网络大电影水平。（周五工作日上午，最新打分一大片四五星，影片也许还能有个两星，改为一星）,10,12
把噗,2023-04-25 22:41:07,任素汐的脸真八适合电影,10,0
烨明,2023-03-10 19:46:09,开头情节掺了点无厘头搞笑，中段悬疑惊悚气氛倒是有点到位，后面怎么就变成正能量心灵鸡汤了……,20,7
超cute侠,2023-04-25 20:53:17,国内导演的类型片拍摄能力一直裹足不前，逻辑尚不能自洽，整个气氛也是别扭到不行，又喜剧又分裂又纯爱又复仇，是想复刻奉俊昊的调调么?任素汐老是一种很用力的表演方式看得实在是腻了。,20,1
обломов,2023-04-29 12:15:03,结尾改得很正能量,20,0
ephemeralether,2023-04-01 03:45:37,网剧感太重了，tone奇怪的要死，能换个摄影师吗？另外刘敏涛演得太克制了，一开始就猜到是她了。,30,1
kulilin,2023-04-26 17:55:32,这片怎么卖好几亿的,20,0
Venus,2023-03-10 21:43:33,再好的故事放到中国改编都变了那味儿。。。,30,24
土嗨八贤王,2023-03-10 07:45:04,导演对于悬疑大概是有什么误解，在本就没有太多的片长里，能拍十几分钟的藏尸躲猫猫游戏，就知道脑子里是真的一点有营养的东西都没有。一直说大陆电影没悬疑，归根到底就是真正能用视听捕捉细节，懂得藏的导演太少。讲究的叙事、节奏拍得也全是一塌糊涂。《回廊亭》基本就算是集合了以上以及以外的所有问题。把一段极为荒诞又无聊的复仇故事，包装成一场伪悬疑。没有丝毫的人物刻画，缺又想硬凹人性思辨。结果的精髓就是密室摔古董那场戏，生硬又可笑。虽说接了这种项目，一定会近一步侵占演员可行性空间，但是任素汐作为大女主，已经开始尽显疲态。在类型片里，还是用她那套原生态表演方法，可塑空间极为有限，也是不思进取。,10,10
安东,2023-03-17 16:33:09,拍得确实不太行，不过那幢房子是真好啊😍拍什么电影，有这钱把那房子买了不香嘛！,20,3
牛牛,2023-03-10 21:52:48,感觉剧本改编的有问题，逻辑严密度有缺陷，导致悬疑方面设置有点弱，浪费两位女主的演技。,30,7
相信电影,2023-03-17 22:27:21,"95分钟的电影，如果要论尴尬的话，没有一秒钟是多余的；

导演的调度功力太差，差到只能疯狂用配乐，用到吐了，短视频剪辑都不敢这么用；

演员的演技差到不行，最差的就是胡可和她片中的儿子，一开口就出戏；

如此悬疑元素浓重的影片，竟然是这么粗糙的声音设计，看得太令人生气了！",10,13
王仔小馒头🖤,2023-04-29 15:10:02,林慧贞图什么？杜宇图什么？任素汐你图什么啊！！！,20,6
一只熊猫,2023-03-11 23:42:59,逻辑还是很多地方说不过去，并且最后的强行升华大可不必,20,3
牛奶很忙,2023-04-24 16:12:02,任素汐：荒唐啊！（最后的反转还有点意思，其他一般）,20,0
方枪枪,2023-04-28 13:54:35,挺差的,20,1
林3废,2023-03-18 22:36:53,傻女为薄情郎报仇报了个寂寞的故事,20,3
梁威是条狗,2023-05-01 18:08:34,又一出恋爱脑整容复仇记。真的编剧和导演方面，真的是略显稚嫩，一开场我都能猜到角色后面会做什么，毫无悬念可言啊。那些故意不给镜头，或者做出莫名其妙行为的，要么别有用心要么就是凶手啊。最后还要强行上价值。真的无聊。,10,0
就我是包子呗,2023-03-11 22:32:52,建议导演转行,20,6
乌鸦火堂,2023-03-21 14:31:38,"没看过东野圭吾的原著（听说改动不少），就不纠结了，逻辑可以，情节和调度一般，没有拍出密室案里各怀鬼胎的感觉，嫌疑人见光死，满共就一个大房子+五个人，还搞成这样。最后的犯罪动机，其实是成立的，但要深究的话，就会觉得这人拐弯抹角折腾半天，结果是脱裤子放屁。

结尾的两次反转还是够味儿，最起码情绪到位，复仇的快意，可以掩盖动机的不足和整场的平庸，此外演员的表演，对人性的呈现，也是值得称道的地方。所以一部90分钟的电影，只要最后10分钟就够了，藏尸体、把高健关在房子里的情节，又长又尬，明显为了凑时长。

电影票房成绩很好让人意外（预测能破2亿），证明了当下观众对“剧本杀+反转”的喜爱。",20,7
macca,2023-03-10 21:34:12,任素汐刘敏涛胡可的业务能力和自带气质让人物变的细腻丰富,40,5
史矛革,2023-03-10 21:03:03,太老套陈旧了吧……最后“要有光”那段也太尬了，杜宇不会接受他妈留给他的任何遗产，我？？？还能再假吗？现在没有人会这么高尚了好嘛,20,9
小蚂蚁,2023-03-08 22:27:56,妇女节一众电影中选择了这个有底保的，前有名著原作做故事基础，质量有所保障，去年同改电视剧热播，传播度有所保障，三大女主同台飙戏，观赏性有所保障。不虚此行，结尾反转每次看都惊人地有效。没有强行HE也挺好。人物动机和情绪演变再扎实一些就更好了。,50,8
小凯,2023-03-11 23:46:09,怎么会有这么聒噪又尴尬的电影啊？任素汐不是自命不凡觉得自己无人赏识吗？怎么演成这个鬼样子。,20,8
安达鲁狗,2023-03-12 15:20:17,麻了  看笑了 槽多无口 毫无逻辑啊,20,11
风流剑客黄药师,2023-03-11 01:02:09,皱着眉头看完,20,4
2666,2023-03-12 18:22:35,最有爆点的就是16分钟惊悚镜头，其他真的故弄玄虚，毫无逻辑,20,4
听霜书生,2023-03-11 10:19:33,有人为了爱而活，有人为了复仇而活,40,2
Agent阿神,2023-03-10 23:00:13,作为悬疑片、推理片，它最大的问题是，剧情都在意料之中！两个女主的演技也有问题，不是演员演的不行，是导演抓情绪抓得不对，刘敏涛自爆作案动机的时候，任素汐的反应不像是“我中毒了”，是“我想收工了”。,20,7
Fairy🍒,2023-03-11 18:31:45,"带着比较低的预期去的，看完觉得倒也没有到完全无法忍受的程度。这电影的问题编剧/原作背一小锅，导演背一大锅。剧情的漏洞还能用一些“偏执的爱”做遮羞布，但导演的技法完全加深了这部电影的难看程度。一堆莫名其妙的调度让人一时分不清是喜剧还是恐怖片。还有一些完全不能理解的晃动镜头和自以为很酷转场。
（不过可能也许是不是小说本身就很难看了…）",20,4
Ican,2023-03-11 22:11:17,给你们避避雷，烂片一部，别看了,10,16
流光飞舞,2023-03-10 21:51:39,被女脸吓一跳 差点离席 好的演员也救不了烂剧本,30,6
刘小青,2023-04-27 01:04:52,就……,-t,0
Vault Boy,2023-03-10 21:12:25,太土了……,20,6
Mr. Infamous,2023-03-04 18:53:13,任素汐和刘敏涛作为表演坐标，也容易被台词，尤其是不得要领的小作文所折损，何况其他配套演员，各来各的闹腾，豪门子弟，啼笑皆非，暴力男哭唧唧找妈妈堪称笑崩。生死情仇在前，也闹得轻飘飘的，「看不见的客人」对沉不住的凶手，更沉不住，靠一个不够说服力的反转，很难真正挽尊，但这热情与凉薄一对比，好歹说了些爱比毒更致幻的道理。任素汐在喜剧之外，这几年尝试了不少类型，挺好，就是没了同层演员相互帮衬，我真宁愿躲回华彩少于水源的《荒原》，清清静静地看她独角戏。,30,2
momo,2023-03-10 23:10:41,那些尴尬的台词毫无防备地溜进了我的耳朵 救命🆘,10,14
臻圣,2023-04-26 13:04:21,4.0/ 糟糕的人物关系设计，毫无悬疑色彩的推理，反转大俗特俗，仅靠刘敏涛几场戏撑着。,20,0
SundanceKid🌈,2023-04-24 20:06:24,内地不如直接放弃悬疑题材,10,0
HarperYug,2023-04-29 18:47:11,拍的是个啥玩意,10,0
红皇后,2023-04-27 19:02:52,就属于是风格极度混乱的那种片子，原著底子就很一般。改编也如此，故事实在太不丰满。但是最大的锅应该是导演的，一会惊悚，一个来点幽默，一会又爱情，看得目不暇接。,10,0
澄识,2023-03-18 21:34:42,今天电影院看的，很一般,20,3
沙加之伦,2023-04-29 12:59:06,整个故事都非常日式，完全不是中国人的思维模式，两年后那段又非常国产片，格格不入怪里怪气。一开始演的跟话剧似的。大可不必……,20,0
Bunny Jack,2023-03-11 21:46:34,二叔三叔家族下线太迅速,20,3
Lobgran,2023-03-05 19:58:47,就这么喜欢在悬疑片中加笑点？导致第一幕一大段废戏。人物动机无逻辑，剧情推进全靠角色讲述，推理不讲证据的吗？,10,13
国王KING,2023-04-24 17:44:40,反转都是在身份逆转做文章，基本都能猜出来。,20,0
水希元子,2023-03-10 21:54:54,日本悬疑故事到底是多爱整容戏码，看着就老套如柯南的剧情，一看简介果然改编自1991年的原著。俩女主表演都只是及格，音效和画面制造的气氛值得一夸，但是逻辑关系实在混乱，还没搞懂上一个人物的行为动机，下一个人物又开始搞事情了，悬疑片故弄玄虚可以理解，但是逻辑啊，基本的逻辑讲讲清楚不过分吧,30,4
🍊,2023-03-10 21:51:13,为啥强行升华主题啊，为啥任素汐最后就自我救赎了啊？？？,30,6
阿飞,2023-03-11 14:43:54,x,10,4
luoyinluoxuan,2023-03-10 10:33:42,结尾收得稍显仓促，高家人的结局没有交代，遗产归属问题，亲生儿子为何同一天出现在回廊亭，杜宇假死谁来继承遗产，或许导演的重心不在这里，悬疑只是皮，抛开这些，女性独立才是最核心的表达，包括二嫂砸碎玻璃救儿子那一下！,40,10
吉卜赛人,2023-03-10 22:23:23,喜欢的怎么都喜欢，心境不一样，观后感也不一样，冷暖自知，我就是自己的光！,40,4
基瑞尔,2023-03-08 20:55:04,应该感谢一下剧版拍得有多么难看，这里比照起来就觉得“啊竟然还好”。能够在改编上做得比较大胆，又“因地制宜”塞下人性小作文；“全员疯批”+“禁闭空间”的元素虽不新鲜，但提供的转折出现的时机恰到好处，也算没把故事讲滥讲烂。因为演员阵容里集结许多在各类悬疑剧、短剧打转的好戏之人/熟脸儿，又有舞台剧表演的嫌疑，还是会整体感觉像个长篇电视剧的引子；稍微演多点，就不像电影了。多加一星是因为喊了“中女”“中女”在大银幕那么久，到这里看到一点点选角上的尝试。它不够完美，也并非完全以女性议题与关照出发；但值得肯定这样的发生。,40,4
Crazy Ivan,2023-03-17 20:52:53,星光  闹剧？悬疑？伦理？改编得有些矫情，可惜了全员演技，片尾曲倒还不错。,30,1
或者雪,2023-03-10 01:35:19,别看,20,3
烈焰红唇龙,2023-04-25 22:37:55,尬中尬，像剧本杀和迷雾剧场没有捏和成型的作品。,20,0
非相君,2023-03-10 22:25:08,营造一种诡异的气氛，但场面调度很差，剧情全靠旁白推进，像是在听有声书。高家人集体智商下线，像群发疯的猴子，被降维打击，让这片即便有反转，也变得很无聊。,20,5
花生,2023-04-29 09:48:51,逻辑问题太多了吧,20,0
Knifehome,2023-03-12 15:53:42,悬疑为0，中间的警察部分和结尾的“正义行径”完全抽离原著，这片子直接变成了“大型普法宣传片”。中间那一家三口跟发疯似的，胡可居然还认真演，果真是“友情出演”的敬业。总之，东野看完这片子得气死。,10,6
周周,2023-03-20 15:20:47,2023年春天吃到的第一口屎（虽然是免费的,10,5
茗政.,2023-03-24 13:47:36,回廊亭隐秘山林、凶杀案漏洞百出，视听毫无逻辑、叙事全靠口述。刘敏涛一出场就知道是暗黑boss，任素汐满嘴小品味儿跳戏始终。要不是难得的100分钟节奏压着，非打一星不可。,20,2
我可能是个演员,2023-03-15 12:09:19,气到不行，最讨厌这种逻辑狗屁不通，毫无悬疑感，解密就像陈述句，但是又打着悬疑标签的烂片。既然审查过不了必须要改为不阴暗且zz正确的结局，拍之前就应该想想风险，考虑清楚，不能拿买票看电影的观众当傻子去侮辱智商。我真的觉得与其输出这种不得不改动的片还不如直接不拍或者换个主旋律zz正确的电影拍，说不定还能像战狼，祖国系列的能圈点钱。全片唯二高光点，一是在池子发现尸体那一瞬间的音效；二是刘敏涛的表演。其他都一无是处。,10,15
东郭野人,2023-03-10 21:43:17,各方面元素都差了点意思。,30,2
玄辂Hyunlu,2023-05-01 21:23:10,其实原著和原版案子动机部分就挺乏善可陈的，还不如就按第一幕的风格彻底改成悬疑喜剧片。任素汐的台词一直是这样有气无力吗,30,0
帖拉索伊朵,2023-04-25 22:07:09,难看，尬,20,0
Mushroom,2023-03-12 11:44:00,好难看！能不能用女编剧呀？女性角色都是围着男的转，有儿子、有男朋友原来就要复仇？还有一堆莫名其妙的逻辑，以及尴尬浮夸的话。只要有光吗？叔本华都能给你气出棺材来。,10,9
H,2023-04-26 21:35:02,没有那么差，演员很好,40,2
Iris,2023-03-10 15:47:48,唯一好的地方就是刘敏涛了吧,20,3
LIAR,2023-03-11 21:05:44,嘉峪关横店等行程看的。南方的葱茏湿润和所处环境形成鲜明的对比，精心捏出来的高格调和奇特的调性，惊悚奥菲莉亚式死亡吓人一跳。看原著肯定和这大不一样。,20,2
Rex,2023-04-25 11:42:39,典型的东野圭吾式矫情假悬疑，全员降智、歇斯底里的剧情实在垃圾；也就剩刘敏涛的演技值得一星。PS：没想到，能和剧版一样烂,10,0
帽子导演,2023-04-28 10:12:40,任素汐和刘敏涛范儿对 其他表演怎么回事啊,20,0
居无间,2023-03-10 10:23:09,有惊喜，整体看下来有种剧本杀的体验。所有人都怀有秘密、深不可测，或为了遗产，或为了复仇。“调查员”用不断的询问重回那场大火现场，同时也深入到人性迷区，寒意渐增。结尾的反转，又以反讽的方式直指复仇的虚妄。任素汐与刘敏涛的表演加分。,40,5
喃梨,2023-03-11 16:57:03,人物逻辑到后半段基本放弃了对吧,20,3
阿卜,2023-03-10 11:52:50,复仇一直是影视剧里一个大热的题材，而影版《回廊亭》如剧本杀一般开场，而后不断抽丝剥茧地揭示一场谋杀案。对金钱毫无底线地追求以及人性的贪婪在影片中展现得淋漓尽致，几位女性角色也着实令人印象深刻，当然，电影最温情的一面在女主角身上得到了集中地展现！人在身处黑暗的时候，只要有一丝的光，都不要放弃，愿大家都能找到属于自己的光。,40,2
Aniny Malfol,2023-03-10 21:51:54,好难看好难看好难看🤯,10,20
candysweet,2023-03-10 23:56:02,浪费钱,10,2
阿咻,2023-03-12 18:41:11,啥也不是,10,1
蜡笔没了,2023-03-10 10:16:35,"23.3.3想看看影版和剧版有什么区别23.3.10看完了。这版《回廊亭》一个为爱复仇的故事。哪里有怀疑，哪里就有真理，其实也不懂悬疑ip这么多，为什么东野圭吾写的会格外吸引人，可能是因为你带着答案看也非常精彩，女性角色比男性角色更有可看的一面。
杜宇是真帅啊~♥",40,0
以日以年,2023-03-13 00:12:01,并没有在演，而是在说一个故事，还没有说好。高家人太摆设了，肤浅愚蠢坏，稍微有点心机，反转都不会这么无力。叶彤到周扬的转变太突兀了，不是一身烧疤就能解决的。管家和她儿子的计划也没头没脑的，都不觉得是个阴谋，无理取闹似的。整个看下来，没必要存在。,10,5
WhiteDove,2023-03-11 22:50:31,本来可以非常强大的剧本，居然被导演搞成这样，暴殄天物。,20,4
原小北,2023-03-12 00:47:10,就是个不合格的剧本杀。1. 叶彤啥时候过了司法考试？2. 陈警官第二次是怎么进了回廊亭的？3. 安全隐患处处都是，看得我一脸懵逼。,20,3
夕惕,2023-03-11 00:07:56,"国产电影只能走流量了是么，
还能好吗。
背景设定是在少年包青天里吗，
三千万的民宿美国产防爆玻璃还有科技迷魂香真的就不再议议？
那个尺寸的男士腕表真的非常碍眼，
我还一直给自己洗脑一定会有直男的爱情小失误来洗一下这无语的爱情，
还有把任素汐衬得乡土气息浓郁的高级感衬衫，
天，都特么在干嘛啊",10,5
南宫非攻,2023-03-13 17:08:04,我一个原著党来看这玩意，基本是从开头笑到结尾，全场心底就只有一个声音，那就是——“救救我！” 剧情毫无逻辑可言，有的只是一个又一个违背常理与脱离现实的反人类基础点，具体不用我举例，任何一个地方都是实例，我想不会有人认为剧中人物这样的表现还能称得上正常的吧？至于演技，池中死尸即是全场唯一高光，什么任素汐刘敏涛的，角色的行为逻辑都存在硬伤的情况下不可能还能存在什么演技，演员诠释得越好就只能说明角色越二缺。我只能说，我能觉得这可能会是部好国产好改编是我的问题，怪不了任何其它，片子本身并没招我惹我，你不选择去看污浊能看到的自然就只剩下洁净与光明了...,10,5
东门捷径小V,2023-03-10 10:49:00,对东野圭吾文本的改编重点放在了事件发生的场所：云雾缭绕曲折迂回的中式庭院；两位女主的对比：干练的现代女性周扬律师、身份成谜宛如行走在旧时代的林珍惠，结合最终揭示的人性博弈真相，更能看出这样明暗处理的深意。任素汐和刘敏涛的搭配在这个故事里很妙，加一颗星。,40,6
突然粉碎,2023-03-10 16:24:15,魔改，是魔改吧，姐姐们接点好戏吧,10,5
易,2023-05-02 01:33:13,你要记得，多出来的那一颗星给的是东野圭吾！,20,0
桥本圆奈,2023-03-11 16:07:31,看完我有以下六点想说。。。。。。,-t,4
刘忆斯,2023-03-10 14:43:46,"推理不是谁都能拍
拍的不好可以磨磨
漏洞如此之多
先射箭再画靶
十分钟就已经出戏
莫名其妙一路到底",20,4
🪐丧甜治多心,2023-04-29 14:16:47,什么东西啊好好的豪门本演成这样疯批表面,20,0
瑞波恩,2023-03-28 14:35:55,“若黑暗中只有一丝光，就凭着这丝光也要好好活下去；若没有光，我便是自己的光，顽强，勇敢，向着远方。”最后的这段独白挺动人的，可惜bug太多让电影沦为平庸之辈，剧本有硬伤把东野圭吾改编得不伦不类，节奏不对详略不当逻辑不通（导演不适合拍推理电影），后来反转让人措手不及（林管家放火杀高老板的亲儿子为啥也把自己的儿子拖下水，最后成了黑户整天四处躲藏这不是害他嘛？），让观众一头雾水也让任素汐“复仇女神”的形象瞬间崩坏……全片重心在富人家冷酷无情六亲不认上面，感觉全片就腹黑boss刘敏涛的表演在线，叶彤杜宇二人无疾而终的爱情让人唏嘘不已。,30,2
神秘列车,2023-03-08 22:18:58,误入点映场，所谓《听见她说｜〈回廊亭〉妇女节女性观影场》，荒唐啊！girls cheat girls！快问问奥里奥尔·保罗，看看他是如何拍《看不见的客人》，抄作业抄成这样。,10,9
小纯洁,2023-03-12 22:10:58,毫无悬疑的悬疑片，一惊一乍的音乐就是最悬疑的地方了，女主的复仇大计就是找嫌疑人一个个问，几个嫌疑人也个个和大傻子一样问啥答啥连慌都不带撒的，没有任何证据的情况下真相全靠凶手自爆，电影才九十分钟竟然还要靠不断重复的火灾镜头来凑时长，也是服了,10,7
汉家武将,2023-03-09 18:44:31,"5分。
节奏存在很大的问题，完成度太低了。但电影本身还是让人很舒服的。",10,10
大罗,2023-03-11 09:46:22,双女主对手戏看得我真的无法自拔，眼神里都是戏啊！,40,1
缙云,2023-03-13 21:01:49,这怎么…这演员…发迹前接的吗…是不是东野圭吾的小说不行…,20,11
feather,2023-03-12 23:33:02,可真难看…,10,3
豆友207087634,2023-03-12 06:46:07,回廊亭，口碑停,20,5
尚卢洛夫斯基,2023-03-10 20:50:14,烂上加烂，用95分钟论证了一个小学知识——负数加负数会得到个更大的负数。,10,7
血浆爱好者,2023-03-30 10:35:17,取其糟粕弃其精华。,10,0
露神,2023-03-10 23:03:26,太难看了吧！全员智商三岁，把观众当傻子……,10,3
丑嘴唇,2023-03-23 23:37:51,按这个片子的思路，以后抓犯罪嫌疑人的时候可以找他（她）前任在门口跟他（她）吵架，这犯罪嫌疑人绝对不会跑，甚至还会自己跑出来对线然后轻松被拿下。,20,2
匣中猫,2023-03-18 20:18:54,观后看了原作概览，感觉虽然审查是问题，但既然挑了这个本子，想要改得合理，还是得好好田调，前半段的动机过于悬浮，想要刻画傻富人的前提是别把观众当傻子，以至于虽然视听都很好，但剧本方面的缺憾就是蛮要命的。至于表演如何，双女主、甚至是大女主电影居然到最后让人印象深刻的是男性角色，这就足够说明问题了……不过怎么说都好，虽然现在看国产电影都是各种名作的“青春版”，后面那段伏罪段落还是有被打动，虽然正能量结尾也是搞得忒刻意。2.5归3。(3.12),30,1
66号公路灰狗,2023-03-10 11:13:20,刚看完，没有说的那么差啊，电影版整体超出预期，至少氛围感做得很好，全程沉浸在故事里没有出戏，有两处镜头都能把人吓一哆嗦，随着真相一步步揭开，还是让人倒吸一口凉气，可以，这很东野圭吾,40,2
Véra知彼不知己,2023-04-29 20:01:07,开头几个人接话节奏好尬 镜头剪接得也没有那种律动感…调度平平无奇这能力拍啥密室啊 海报剧透到底了 剧情有点子离谱  信拆不拆跟遗产继承有啥关系 股价波动与你律师行宣读遗嘱有什么相干 叶彤为啥要把信交给你律师行 藏尸到时候怎么和警察说 杜宇和叶彤不熟随便喝桌上橙汁？ 萱萱被打身上有伤（貌似伤痕前后有穿帮） 正常人都会穿密实点的衣服遮遮掩掩吧…可是穿着依然还这么露肤 以高健这么暴躁的性格 来瘾了缩成一团？打自己？防爆玻璃就生死相隔了？门框不能撬？找房卡要两人一起去？ 林孩子被送去治疗自己不阶段性看望？被送去福利院能不知道？ 民警倒是演得挺接地气 上来就喊周律师 这是知道她有危险？香掉了多大动静啊这么大房子这么远听到声  林前面刺入叶正胸口 后面伤口包扎在左肺上叶 抓捕杜宇又何必要叶出现,20,0
贝利古拉,2023-03-10 19:47:09,前面乱七八糟看的想笑，煎熬的要命，节奏也太慢了没有一点悬疑片的感觉，后面还行，两星给两个人的演技,20,2
六元的小凶许,2023-04-26 20:58:21,一开始心疼杜宇，觉得好帅好可怜，结果看到最后觉得高晋亲儿子也太惨了…,30,1
Not Here,2023-03-19 11:52:31,后半场憋笑得受不了了，反正吊打无聊死的荒野。,30,0
热情华夫饼,2023-04-26 18:00:27,脑芝有病,10,0
Mez,2023-03-11 18:20:47,救救我救救我，我还不如看明侦，瞅瞅这低阶剧本杀。剧情简直了，bug也多，里面所有感情都很无语，人设没有一个突出的。这一家人的智商加起来不知道会不会有评分高，除了任刘和那个戏份不多的萱萱和叶彤的演技，其他人简直没眼看，一个比一个尬一个比一个油。气死我了气死我了，姐姐们拿了钱去接点好剧本吧ಥ_ಥ。,10,5
许多多,2023-03-13 00:21:44,？,10,4
殺死金毛玲,2023-04-27 11:18:14,荒唐啊！,20,0
motionfest,2023-04-28 20:10:10,任素汐+刘敏涛，这个搭配我非常欢喜，但奈何，回廊亭里其余几位演技，真的是令人作呕，第一个要吐槽的就是胡可，她到底怎么面试上这个角色的，靠沙溢走了关系吗？开场最令人惊讶的尴尬演技就来自于胡可，麻烦滚出娱乐圈。整个剧情，可以说是漏洞百出，毫无逻辑，全员降智，各种反转来的异常牵强，我甚至怀疑，整个剧组的人，你们都读剧本了吗？没发现故事线就像是把一个9个小时的故事，给活生生减到90分钟了？？我无语！看之前还挺期待这部电影的，看完真的无语！！还有！这么大个房子，连个佣人都没有，全靠刘敏涛收拾吗？？？？？？,10,0
koo,2023-03-11 10:40:16,前面节奏还行，后面就开始摆烂了，剧情就不紧凑，一下就能看到结尾,20,3
s,2023-03-12 18:35:13,三叔那一通深情“表白”，真的被茶到了。“你会和我在一起吗”“我以前想和你在一起的，可是那封信”🤮🤮🤮🤮🤮什么心机婊啊,10,4
秋陌离,2023-03-17 08:53:35,回廊亭好美，演员都太好了，可惜情节立不住，会让人不停地跳戏……,40,1
小宇,2023-03-14 20:36:22,一瞬间不知道是改编得太差还是原著本就糟烂……,20,3
王星眸,2023-04-27 19:57:50,软件一上首播超级兴奋，看到演员表就觉得应该会很好看。怎么说，我觉得意图太强了。比方说，一个律师收到一本日记本，里面涉及杀人事件，第一个想到的不是报警，而是去询问自己的客户，明摆着就是一个想私了。看到最后，前面那些不合理我都可以忽略，小职员怎么一年之后变成开着奥迪的执业律师等等，我就想知道，真儿子是谁喊来的？,20,0
未卜,2023-04-27 21:04:31,完成度贼低，说不通的地方贼多。,20,0
🤓,2023-03-11 22:38:43,依托答辩,10,3
一心一译0708,2023-03-10 13:40:05,我在电影院看睡着了，也许这辈子也是没有哪部电影会这样干了吧,10,7
立青映画,2023-03-10 22:58:16,本来悬疑故事还挺有趣，但后半部分直接崩塌，逻辑动机无语，解谜也毫无防备，直给直出。有种前面吃很多，后面直接狂泻不止的感觉,20,3
