用户名,评论时间,评论内容,评分,赞同数
Peter Cat,2023-02-08 01:02:40,可翁子光又怎么不会迷失呢？面对这浩瀚的精美素材，面对着港片历史的层层重负，面对当下太多的非创作因素，茫然四顾，香港何以为之香港，好像不再是一个能提的问题，反倒是如何去担负，如何去消化，或者，历史从不接受发问，密涅瓦的猫头鹰只能在“黄昏”起飞，唯有承受，只能承受。《风再起时》就是这种承受。,40,27
鬈毛毛,2023-02-04 18:05:29,翁家卫的香港版《罗曼蒂克消亡史》。。。。。,20,28
小斑,2023-02-05 13:34:43,一星属于梁朝伟。这部电影讲的是香港变迁，那一代华人作为被殖民者的苦难、上进、变异和隐退。拍吕乐拍吴锡豪的电影不少，表面上枭雄乱战而背后有时代、ZZ和人情，哪怕做成纪录片也非常有娱乐性。这部电影用一种「消解」的角度呈现冲突，既没有高对抗也没有那么多江湖义理，而着眼在「人」和「情」上，拍得好了会很有意思。希望导演们还是克制一下自己的「文艺」泛滥，不是把时间线打碎加点光影加点慢镜就叫「诗意」，很有可能是MV。PS：以主线安排和头尾出场来说磊乐应该是第一主角但演着演着注意力更多会偏向南江……是我个人偏好导致的还是镜头真有那么爱梁朝伟？,40,13
匣中猫,2023-02-04 16:57:41,感觉像是要跟程耳争王家卫传人，但可惜看上去像是精致的短片集，每段摘出来都很好、都能看到出处，但链接性不够，有种吃乱序切件什锦寿司的感觉。不过确实是在香港商业片老是把雷洛跛豪拖出来嚼的当今环境下，拍出了一部不同于前辈们的香港往事，片中的所有人物都无法摆脱时代的影响，而大胆的杜撰对应上一些史实印记，将私人情绪融进时代浪潮里，很难不余韵悠长。但整体来说真的拍得不够好，呈现出一种文青拍不好大场面的感觉，但似乎再看到梁朝伟演同志……就有了一种原谅了导演镜头老是对准了杜鹃的腿耳环脸然后还要让她硬讲粤语的感觉。顺便演技这块基本无需多言，但除了演技、剧本之外，丁可绝妙的配乐也值得一切赞誉。3.5归4。,40,22
BLUE3rd,2022-08-18 09:14:35,翁导高水准纯港文艺片…好看…伟仔城城演技太棒…,50,64
荔枝超人,2023-02-04 21:35:52,优点和缺点都很明显，但是我选择支持！,40,10
游牧人·芳汀,2023-02-05 00:14:16,#电影院##粤语点映版#王家卫曾经对老年梁朝伟演艺形象的规划在别的导演身上得到了很好的实现,-t,8
文森特九六,2023-02-11 21:33:59,某些段落与这部两个多小时的编年史格格不入，例如许冠文那场精彩的英文陈述，纵然倘若试图在脑海中构建出更加庞大漫长的作品原貌则这类段落又的确是不可或缺的一环。历史风云与儿女情长间，无序中奔放，混乱中绚烂，漂泊却见洒脱，江湖更具人情，即便经历了主动与被动的取舍，一种不依附于任何意识形态的香港底色还是被翁子光提炼了出来——一座从未受到绝对的束缚但又从未实现绝对的自由的肆意之城，而《风再起时》这部献给这座城的电影本身又何尝没有经历着相同的感慨与叹息：破碎中圆梦，废墟中繁华。从王家卫到吴宇森，从一次动荡到一个时代，试图去记录和重现的翁子光，其动机已然不仅仅是出自影评人的本源行业身份，更是作为一个香港人的某种朴素、浪漫而执着的自觉。,40,10
JoeyLu陆柏宇,2023-02-04 12:38:38,节奏太拖，而且本以为是双雄对决，结果几乎没多少交集。,30,16
基瑞尔,2023-02-04 17:19:16,压片太久太久，但比想象中好点，还很容易找到让人喜欢的地方。只是即使有这么长，仍然会更人一种匆忙并且胡乱跳转的观感。看的时候遗憾是大于不满足的：如若真的放开了做，参考《苏里南》这样的“枭雄乱斗”尝试；借由流媒体作为推手，制作一部品质的迷你剧会如何？能否多少填补在各种电影已经写滥的聚焦之外，找到更为完整、从容以及个性的表达。Maggie、Ron还有金燕玲的部分，都是没有看够的；也好想知更多事件之下它的角度。[磊乐终了的阿扁广播，许冠文的惊鸿一瞥，没有“黑底白字”的教科书信息展示或许是最后的坚持],30,6
壹安²,2023-02-05 12:50:19,看懂了，英雄是时代「造」出来的，枭雄是时代「逼」出来的。原来香港可以是NYC的夜幕，也可以是LA的黄昏，但是更多的是他自己的结痂。梁朝伟弹琴郭富城跳舞场面足以留名，翁子光懂王家卫，但只懂他好看的外表。,40,11
泠鬼,2023-02-04 19:12:49,不知道还以为是王家卫拍的，既然要拍这种XX往事，干嘛不直接拉到四个小时呢,30,11
雁城,2023-02-04 12:58:15,有阵子没看过拍得这么乱的电影了，乱的不只是叙事的顺序，也是情绪、人物塑造和故事内核。在雷洛这个IP作品矩阵里，直给狗血程度不如《五亿探长》，粗砺原始cult不如《跛豪》，当然审美优于《追龙》，但不至于跟纯商业片比这个吧……时间跨度四十年，又要讲香港，又要讲多角色——参考《五亿探长》讲雷洛一个人的四十年都用了两部电影五六个小时的时间——《风再起时》的两个多小时从一开始就不可能够用，剩下来的片段也是支离破碎。没有佳章，佳句甚至也是寥寥。导演们千万不要觉得请了梁朝伟自己就是王家卫了。翁子光目前的功力，可能还是只够拍《踏血寻梅》这种更聚焦的故事。,20,42
阿树,2023-02-06 01:21:31,美術與佈景有大問題，影視城的感覺太強，年代戲裏面不應該顯得太「新」，尤其是城城與杜鵑雨中曲開始，影視城感覺非常明顯。另一層面則是剪接，感覺上有參考一代宗師，人物線前進到一個節點，開始不停的回溯，雖然明白這種處理的意義，是為了探究人物為何到這一步，但在觀感體驗的連結上確實碎，單個段落裏面人物的情緒是接得上的，例如磊的初戀往事，但到下一場情緒又丟了，結構問題很大。但依然推薦去影院觀看，因為有梁朝偉近幾年來最自如和有魅力的演出，南江與父親的支線有非常動人的地方，「槍」和「鋼琴」意象的運用，以及梁很多私人情感投射，在火燒鋼琴的戲裏，以及結婚超現實場景得到釋放。理解這套戲的入口，在「新移民」這個身份角度的切入，翁對傳統意義上的雙雄敘事確實不感興趣，通過磊與南兩位「新移民」講香港的吉光片羽才是他關心的,30,3
2M,2022-08-17 20:41:31,大气，对电影及审美的敬意尊重，对当代香港的情深义重，难道不应被定义为一部好电影？,50,43
一條魚佔滿了河,2023-02-04 17:23:36,★★☆ 呂變成磊，表達築起了牆，藍變成南，顏色即成方向。翁子光太貪了，刪改過後更讓故事如同流水賬一般，人物選擇與轉變的內心支撐都不夠，雙主角的各自視角沒能擰成一股，風格化與通俗化之間也彼此拉扯割裂，唯有水準在線的視聽語言讓電影不至於那麼難看。如果有機會，不如重剪一版迷你劇上海外流媒體吧，電影的篇幅講不完整這個故事。,20,19
高詩遠,2023-02-15 23:59:41,导演有极高的审美标准，无论是构图，配乐还是台词的设计等都能看出他精雕细琢的巧思以及对艺术的追求。相思情愫被嵌套进香港历史以及反贪任务之中，各角色随着时间的推进而水涨船高，也逐渐不敌现实而退出斗争舞台。黑白意味过去，争吵时才袒露婴儿的性别，剧终时才揭晓隐藏于内心的三角关系，种种尝试打破了平铺直叙的刻板手法，探索了镜头语言的新的可能性，可以说这的确是一部真正意义上的电影。但全程看下来能很明显地感觉到脑子过载，其中的设计是满到溢出的，无论是《教父》般浓重的史诗感，还是类型片的多样化尝试，都在间接让整部片子的节奏变得混乱，最基础的故事没讲好的结果是很多时候都不知下一秒的枪声究竟为何而开。郭富城的大肚腩很吸引人，胖嘟嘟的皮下不知深藏了多少的悲伤。,30,2
良夜不能留,2023-02-04 12:50:25,想拍大时代，却没有大事件，更别提具体的人。像是一盘散沙，没有抓取视点的慧眼，再抒情也不浪漫。@moma,20,32
脱氧核糖十三,2023-02-04 22:19:41,说是给香港的情书，但情书能不能也有个字数限制。仿佛既许诺了山盟海誓，又附上了银行流水，中间还夹着成本两块五的黑豹玩偶，看得人无所适从。通过不同视听形式塞满时代背景信息，艺术风格模仿痕迹明显地细描人物交织，加上风格鲜明又割裂的极致配乐… 翁子光想要的实在太多了。,20,11
西瓜好大,2023-02-04 22:06:35,好久没看到这么恶心的剧情了,10,31
绝望鸭脖,2023-01-16 14:43:55,从1940到2000，旧香港、日军、港英、黑社会、GMD、探长贪腐、全球通缉令等，风格独特，回味无穷…,40,34
瓦瓦,2023-02-04 15:45:54,果然是踏血寻梅的导演，整部片子腔调拉满！镜头配乐美轮美奂，大荧幕上特写脸毛孔都无比清晰，梁朝伟和郭富城真的完全不见老，两位大佬之间的权欲斗争，举手投足都是戏。近几年的香港电影逐渐模版化，《风再起时》如此风格化真的让人惊喜。,50,7
🌵🌵,2023-02-06 10:49:56,一个被拍了那么多遍的题材为何依然让现在的导演着迷，故事还能用什么方法去再现，是否与当下产生了新的共鸣，从这些角度来看大致方向是对的，选角用心良苦，浮光掠影淡去了江湖险恶，晕染城市的命途不定和起落无常，权利争斗落在了我们需要一个什么样的香港的诘问。乱七八糟但拍得确实好看，可惜散乱的素材在尚不具备大情节叙事能力的翁子光手中亦沦为了空泛的怀旧，千言万语最终只化作一声叹息。,30,4
叶飞Phoenix,2023-02-04 10:16:11,借由错乱、浪漫的个人故事讲述了荡气回肠的“香港往事”，展现了上世纪中叶动荡的香港历史，以及在大时代洪流下的个人命运沉浮。有潮起潮落的权术争斗，也有活色生香的情感纠葛。在时代的错乱中，磊乐与南江选择了不同的人生。事业线上，起起落落，终未如愿；情感线上，各自与初恋爱而不得，终与法妻相濡以沫。错综凌乱的剪辑给人一种强烈的缥缈感，暗示一个时代的随风而逝，和个人在时代洪流中的无足轻重。,40,7
维城乱马,2023-02-06 12:56:44,2023年，没想到还能一周内在影院看到两部梁朝伟的新片～,30,4
瓦瓦,2023-02-04 15:45:54,果然是踏血寻梅的导演，整部片子腔调拉满！镜头配乐美轮美奂，大荧幕上特写脸毛孔都无比清晰，梁朝伟和郭富城真的完全不见老，两位大佬之间的权欲斗争，举手投足都是戏。近几年的香港电影逐渐模版化，《风再起时》如此风格化真的让人惊喜。,50,7
🌵🌵,2023-02-06 10:49:56,一个被拍了那么多遍的题材为何依然让现在的导演着迷，故事还能用什么方法去再现，是否与当下产生了新的共鸣，从这些角度来看大致方向是对的，选角用心良苦，浮光掠影淡去了江湖险恶，晕染城市的命途不定和起落无常，权利争斗落在了我们需要一个什么样的香港的诘问。乱七八糟但拍得确实好看，可惜散乱的素材在尚不具备大情节叙事能力的翁子光手中亦沦为了空泛的怀旧，千言万语最终只化作一声叹息。,30,4
热情华夫饼,2023-02-07 14:36:11,郭富城致敬《黑豹》，梁朝伟致敬《困在时间里的父亲》。,20,7
游遍星辰,2023-02-05 08:44:08,俗套、男凝，给伟仔两星，真是好帅🤤,20,21
牛奶很忙,2023-02-04 22:12:09,只有小人物，没有大时代，有佳句无佳章，这么大野心还是被过多的元素扼杀了。如果拍成四小时的“香港往事”或者四集迷你剧就好了。,40,21
洋葱骑士,2023-02-04 19:49:38,有点失望，感情戏太多太俗拉低了观感。浪漫的手法弱化了枭雄片应该有的史诗气质，剧情有点散，人物关系几分无间道。郭富城在梁朝伟面前气质还是差了一点，梁朝伟一举一动都散发着一股无法抵御的魅力，对比之下郭富城饰演的磊乐还有点油腻。,20,21
小植野,2023-02-04 16:33:39,#1800标记，【B】剪辑给整个时代下被历史洪流裹挟着前进的故事注入了不少的活力，无论是双雄的对峙还是轻佻暧昧的异性情感，碎片化的叙事始终保持在服务于时代和历史，在人物的闪回中也能把握到共通的情绪，两位主角的回忆中，都同样有一股单纯的求生意志，又或是结尾点明的自我欺骗，不过是在混乱时代中给自己一个活下去的简单理由。,40,8
维城乱马,2023-02-06 12:56:44,2023年，没想到还能一周内在影院看到两部梁朝伟的新片～,30,4
毛炸完了,2023-02-04 16:19:30,？为什么要让我看140分钟的ppt,10,32
frozenmoon,2023-02-05 14:08:26,把人物和角色压扁、推远，把时代和背景居中、拉近，把原本应该当做叙事衬布的背景推成主角，所以这里的主角是那座城，那段时间，那几个时代，人变成了陪衬。这种拍法注定迎来分化的评价。这其中对于一些经典电影的致敬和摩挲，对导演来说或许重要，但对普通观众而言会觉得迷茫，对影迷型观众而言，又达不到什么特别的触动。从这故事里当然明白导演的野心，但这需要理性分析才能领会，而问题在于这是电影，而不是历史非虚构著作，这样的讲述方式，不太像作者和观众的对话，而有点像考验了。如果排序:配乐好于影像好于故事。,30,8
筵席之所,2023-02-04 20:30:10,大型三角恋广告爱情片（国语配音版请滚出电影院！）,30,20
韩松落,2023-02-04 22:00:25,在九十年代港片枭雄片留下的遗产基础上，另开格局，另赋情怀，探究了香港往事的另外一种色彩，和另外一种可能。避开了九十年代香通俗文艺的高度控制和戏剧化，更电影，更散文，也更罗曼蒂克。等到电影结束的时候，也终于让我们明白，所有的“往事”终究是一场开到荼蘼，一次又一次的开到荼蘼，看起来是指向过去，但实际上是留给未来的，未来的我们看今天，又何尝不是在一场花事之中。,40,7
飛了,2023-02-09 18:17:45,過於浪漫化了，但這又是香港電影黃金時代諸多作品最為突出的特點，華人探長的故事只是一具外殼，內裡是香港幾十年的滄桑變化。,40,1
松野空松,2023-02-03 22:18:55,7.3 大概是香港的《罗曼蒂克消亡史》吧，有很多无效的升格镜头，感觉有点想模仿王家卫，但王家卫的每次升格会让人感觉角色和环境融为一体，而翁子光这里像是掩饰自己调度上的无能，但你不看整体，看一些局部还是觉得很美好，特别是所有梁朝伟出场的地方，他在这里的状态太王家卫了,40,6
camera roll,2023-02-06 18:12:57,花樣年華 x La La Land x 反貪風暴 / 許冠文最後一段英文表演被吹得神乎其神的，抱著很大期待結果發現就這？這種話術國產劇一抓一大把，連我這種普通人都感動不了，難道還能感動英國高官？演的最好的是徐天佑，真沒想到他跟郭富城能這麼像，語氣和神態都還原了八九分。該如何評價女一號杜鵑呢，隨著人物年齡、身份、心境的變化，永遠都是一張沒有表情的poker face。,20,4
朱马查,2023-02-14 00:09:08,香港电影教科书……的目录（乱序版）。但是还是带着这么多“恐怕这个璀璨都市光辉到此”的厚重情感滤镜，竟然是在许冠文一段主旋律独白里升华的，太神奇了。（以及好久没看到这么帅的梁朝伟了！！！值得坐一个小时地铁去看全城唯一的粤语版）,30,2
阿西ash,2023-02-05 13:56:37,从未看过这么难看的电影。，折磨,10,21
余小岛,2023-02-04 15:03:27,深情款款，极大的叙事跨度和创作野心，朝着王家卫又进了一步。从四十年代香港沦陷一直拍到了新世纪初期，无关警匪、正义或邪恶，只是这座城市的沧桑变化。电影的最后，梁朝伟说人的一生都在演戏，郭富城看着电视上放的陈水扁受审判刑的新闻。历史由此衔接，时代的巨轮还在滚滚向前。140分钟完全不够，有太多的历史一瞥值得展开。,40,5
奥兰少,2023-02-06 19:17:08,快速剪辑、升格镜头叠加频繁闪回，仿佛保证细节的同时高效地拉伸了时间跨度和叙事容量，但落入每一个具体段落，却无不暴露讲述的浅薄急躁和情绪的虚浮造作。往事的厚重最终压平，王家卫样的风格望进去看不到一点深沉，一切不过浮光掠影。翻寻那半个世纪的纠缠背后，因果竟落到狗血情爱和比情爱更失真的战争创伤上。最好的竟是许冠文的英文演说，可惜这一段放入高度罗曼蒂克化的故事里，显得那么格格不入。,30,3
嫩只猪猪,2023-02-04 12:56:21,果然压了五年不是没有原因的，在影院如坐针毡。导演功力好差，别妄想拍出“香港往事”了。,10,38
紫苏,2023-02-06 14:43:34,翁子光既《踏血寻梅》之后的失望之作！为什么能用这么豪华的团队做出这么差的作品？还两个半小时……想学王家卫想学美国往事没关系，至少先创造一个让人产生共情的人物啊……观众到底为什么要看大腹便便油腻郭富城杀初恋哥哥，然后在正妻孕期出轨初恋平替莞莞类卿，搞黑帮业务能力为零，全靠正妻和正妻舔狗维护最后还善终啊？,20,7
陈婉雪⛄,2022-08-16 00:26:39,HKIFF 一般般 浪漫的历史戏但感觉没有主心骨剧情,30,33
Mumu,2023-02-04 15:54:41,不是感兴趣的题材，为了确认春夏还在去看的，+1星。,30,8
冬季向日葵,2023-02-05 18:32:09,有意思的是，所有的男女之间都没有CP感，没有深情，只有南江（梁朝伟）与磊乐（郭富城）最是深情。当然，这不是关于爱情的电影，这是有关那段“至暗时刻”，是严肃的。又，每一个瞬间都很美，放一起看，却七零八散，似写一首诗，哪里被卡住了。翁子光，也不是王家卫。,40,2
昆仑有人衣青衣,2023-02-05 13:38:39,三星半。虽然仍然是四大探长的故事，但翁子光对于人物的处理跟以往同主题影片大不相同。磊乐和南江的转变，既有时代的推动，也有大环境的影响，由白向黑的过渡理由更充分。在表演上，虽然两人都是影帝，但差别显而易见。,40,6
森林~Alice,2022-12-05 16:55:02,以前的四大探长故事都是典型的“男人戏”，而《风再起时》中的女性角色不再是衬托探长的点缀，她们聪明有头脑，坚强有韧性，这段港史传奇也因此增添了浪漫唯美的意味。,50,31
seamouse,2023-02-05 00:51:00,"边陲县城看完，怎么又是那么长?之前扫了几眼一些群聊，以为春夏戏份都被删尽，没想到还闪回那么多，演职员信息也都在啊，是我没看聊天前后文?
感觉跛豪和雷老五的故事再拍下去，也快小丑蝙蝠侠宇宙了。当然翁子光这次为了抒发城市断代情诗，加入了南江这个绝对主角。也更像是变着花样证明，什么类型都能拍，以及王家卫和王晶之间本来没有距离。也就更不在意观众接受度了吧。
最喜欢偏后面一点一段小提琴作伴奏的indie rock，谁知道是啥",30,5
岬,2023-02-06 18:07:03,两个半小时，（摸不清主线的）男人的romance，要我老命。为了看望遥远青春期时的爱豆（的那星星点点分散的戏份），我付出了太多。,10,8
死亡食社,2023-02-04 00:00:00,属于观影过程中表演、镜头、年代感确实很有“港味”和沉浸感、每个部分单看都好得不行，余下就是历史事件的堆砌、历史人物的你方唱罢我登场，末了无法细究，如我看到疑似致敬《雨中曲》片段那种惊喜却摸不着头脑的感觉。格局和野心很大但时代戏甚至不如感情戏令我印象深刻，综合《踏血》感觉导演还是更擅长类型片,30,11
誒嘿嘿教主,2023-02-03 23:46:13,惊喜之作！时空穿越机一样，进入到一个混沌的，过足眼瘾的，梦一样的香港。最惊喜的是人设，郭富城的磊乐实在是太狠了，别人玩钱玩枪玩性，磊乐玩人。太适合大银幕了，进影院不亏！,50,13
曼仔,2023-02-07 00:15:38,和美丽友邻一起看的，电影支离破碎，但友邻好迷人，于是我的观影体验竟然很不错。杜鹃好美，但她的故事感做模特够用，做女演员则差很多，杜鹃身上有一种独特的神秘感，那就是虽然神秘，但令人毫无好奇。郭富城不知道在干嘛。梁朝伟迷人是迷人的，但哪里像个副手，大佬感不要太强好吗。,-t,2
克雷蒙,2023-02-04 19:40:06,港式斯科塞斯wannabe反腐倡廉电影。想拍好香港电影，熟练掌握好两个七，一个九七，一个六七。,30,4
墨江仙,2023-02-04 12:40:45,烟蒂砸落在地，激起一阵小型烟火。,40,25
渡渡鸟饲养员,2023-02-05 21:23:33,导演真的会拍电影吗!致敬也不是这么个致敬法啊。,20,8
仲夏之门,2023-02-05 01:38:38,对海量历史细节的照应和还原，的确意在强调上世纪HK的风云涌动，也无形抬高了观影门槛。但翁子光的二手文艺情调，混在片中着实碍眼，仿佛一厢情愿地扎入到怀旧滤镜中。连带双男主身上本该锋锐的枭雄气质，都被那股贯穿始终、撰写回忆录般的暮气给褫夺了不少，像是站在漂亮的布景板前，尽职完成各自的任务而已。如此在伪流水传记和风格化间两不靠的作品，留下的只能是一些精巧的残片，比如南江烧钢琴，还有那场贫民窟的枪战，背后的影像构思却又是如此混乱，始终差口气来盘活。,20,6
裕樹 です,2023-02-04 23:10:42,看时代，看人生，看爱情。感动在南江对妻子的告白“孩子是上天的恩赐，你才是我选的”，两段感情线完美融入进香港历史的演化中，看完对香港这座城市的好感猛增，梁郭对时代和人物的演绎真的是发挥到了极致。,50,23
JrFish,2023-02-04 17:02:09,全方位的灾难,10,41
武侠小王子,2023-02-05 15:41:45,补足了花样年华所有的缺憾，男人的战争竟可以如此浪漫。,50,1
Black sheep；,2023-02-04 19:51:32,"看得想走。很没意思，剪辑又烂还要拙劣模仿下王家卫（还搞这么多凹造型的升格镜头）。杜鹃这样的模特（最差劲的那类演员）为什么老有这么多戏拍，她的段落也基本都拍得像广告片一样。
整个片子混乱杂糅、情假戏也假，言之无物又故作感怀，浪费时间。",10,22
阿撇,2023-02-05 14:54:58,也是难得，全程边看边想问：这什么玩意儿？你说他烂吧，单独拿一段出来无论表演、运镜服道化和配乐都可圈可点，可放在一起就是满脑袋问号：这什么玩意儿？？？想表现香港几十年的历史，结果主线都淹没了成了一盘散沙。像把几个不同的文艺片、黑帮片、战争片、反腐片、歌舞片食材每个剪一点放在一个菜篮子里，没有任何烹饪。导致你看到里面演员表演得那么好都有点于心不忍，想跟他们说别这么认真了，这片不值得。冲着这几年最帅的梁朝伟，多加一星吧。,30,11
V五霸气不解释,2023-02-04 15:53:39,浪费时间。不伦不类,10,28
巴塔森梨,2023-02-03 22:51:45,2.3粤语版点映 | 三星半。一段上世纪香港的历史往事，暴力与贪污在街头巷尾的每个角落滋长，生与死，爱与恨，白月光与红玫瑰，执着与贪念，富贵与苦难，每个人都身处淤泥中无法控制地下陷，原本的纯洁与坚持开始变得亦正亦邪，但落满尘埃的善在最后也被拷问出一份洁白来。能看出导演想要拍出“香港往事”的野心，偏艺术化的剪辑风格与镜头语言都有精心设计，只是内容有些满溢，容易有大杂烩的凌乱感。两大影帝的飙戏很精彩，伟仔一如既往充满魅力，杜鹃的镜头有致敬王家卫的意味，很美，可惜演技有待提高；而春夏更像一阵风，短暂地惊鸿一瞥，带不走，留不住。,30,7
内陆飞鱼,2023-02-06 12:18:51,"“山川载不动太多悲哀
岁月禁不起太长的等待
春花最爱向风中摇摆
黄沙偏要将痴和怨掩埋
一世的聪明 情愿糊涂
一身的遭遇 向谁诉
爱到不能爱 聚到终须散
繁华过后成一梦啊……”",40,8
章赳赳,2023-02-04 21:45:31,ex司投资的电影，对，就这样,30,4
广末凉爽,2023-02-05 06:14:53,什么都想要，但是什么都说不好。143分钟的时间里又要拍双雄，又要拍时代，又要人物纠葛，又要命运纷争，头头不到岸。四大探长的故事用「花样年华」的调性来拍摄，文艺而且有新意，但是效果并不好，稀碎的剪辑和剧情都减分不少。多给一星给梁朝伟和郭富城，两位主演在银幕上魅力十足，要是换了其他人这片子更加没法看下去。,30,5
米格,2023-02-07 23:13:23,HKIFF 46｜我睇咗啲乜_嘢｜鏡頭很美，場景很美，表演很美，但全是mood shot，剪在一起節奏混亂到根本不知道想說什麼，莫名其妙的旁白和字幕又到底是在幹什麼⋯⋯好像看了兩個半鐘的廣告/MV｜杜鵑的故事告訴我們：應該選聰明人而不是會跳舞的｜片頭片尾可以剪成ICAC宣傳片｜故事和台詞老套到極點｜浪費錢和演員,20,2
掉线,2023-03-09 17:53:13,【C-】新片场广告导演作品合集。蒙太奇和旁白数量多的令人发指，影厅里的我仿佛是角色们的心理医生，因为他们每隔五分钟就要以第一人称向我吐槽他们的心事。时代感全建立在琐碎的情绪呢喃中，仿佛背后坐着安妮宝贝试图在仿写美国往事，当然，不是没有单纯呢喃也能好看的电影，比如王家卫，但王家卫是有水平的呢喃，是真正的金言妙句，而不是这种水平接近于最小说读者在高二时发表的QQ空间广播台词。兼具了男性视角的腐朽与反男性叙事的矫情，不可谓不集大成。,20,1
kylegun,2023-02-22 01:24:04,那一厢郭天王跳完雨中曲，这一厢来个日据时代黑白《钢琴师》，小朋友走过楼宇间驳火光影，洪兴祖师爷刚从西关过场子来讨生活就遭嘴炮围捕，杜鹃负责四处刷存在感名曰讲数替老公弄脏双手……翁子光迷影大拼贴，看得出诚意，但那么一本正经的乱来，短板毕露,20,1
由迦可汗,2023-02-03 21:52:53,上个世纪殖民地时期的香港非常混乱，结尾廉政公署的讲话说明了政府廉洁的重要性，影帝的飙戏是个极致的享受。,30,8
SuiKa,2023-02-05 12:21:08,文艺、商业的杂糅且集大成之作，可以看到非常多经典电影的影子，但是抄得很精彩，翁子光的剪辑、导演与编剧功力都展露无遗，特别是郭富城与春夏的闪回简直可以算是年度调度与剪辑。可惜结尾泄了气，杜鹃的演技也是一个遗憾的点，除此以外，已经可以算是香港电影近年来少有的精彩作品了。4.5星。,40,7
啊砸,2023-02-06 22:11:40,受欢迎无非就是题材的稀缺性，但完成度真的很差。大杂烩，好几处剧情设计白眼翻上天，一会吴宇森一会王家卫，一会说贪污一会说三角恋，企图还要把香港的历史拉进来，结果就是个缝合怪，别拍电影了，不如写论文好了。,20,3
snoopynirvana,2023-02-04 14:54:31,多一颗星给梁先生。感觉宣发要背锅...,40,4
Xaviera,2023-02-23 18:22:26,看的时候两种情绪：（激动版）梁朝伟真TM帅啊！戴眼镜真的好帅啊！抽烟就更帅了！弹钢琴也超级帅！跳舞也很帅！哭起来怎么也那么好看呢！（冷静版）王家卫怎么到处都是你？让杜鹃仿张曼玉我真的谢谢你！别拍感情戏了头疼！潮汕话也有点头疼。走着走着跳舞知道你是要干嘛了别了吧！导演估计自己拍得很开心把什么都“致敬”了一遍，建议放出3小时以上的版本或者真的搞成剧吧。实际上，看到最后真的很怕梁朝伟拉着孙子，突然孙子滚了一个橙，然后梁朝伟倒下（是的《教父》了谢谢）脏话都快到嘴边了的，它又给了我一排王家卫的字幕……,30,0
13号人间观察员,2023-02-07 14:20:34,没想到《风再起时》会被骂成这样。好吧，我还是见识少了，或者还是活在自己的同温层里吧。伴随香港流行文化长大的我们这代人，谁能不缅怀黄金时代的东方之珠、唏嘘今日这座城的衰败呢。《风再起时》的意义就在于，之前不会有人这么拍香港，在此之后，这种电影估计也再不会有了。,40,4
明日香,2022-08-15 23:41:25,HKIFF46開幕片。論坐在IMAX廳第二排看一個143分鐘的音樂MV是什麼體驗，literally只能看見各位主角懟到我眼前的毛孔，以及各種不明所以的慢鏡，慢鏡，還是慢鏡。本人脖子抬得頸椎病發作都看不清人臉，連郭富城後來那個情人是不是春夏演的都沒看出來，想罵人。丁可的音樂還是不錯。,-t,11
朱熠,2023-02-05 17:29:28,毫无节制地抒情，如坐针毡地看完，都佩服自己的毅力,20,5
肉馒头君,2023-02-03 22:34:21,刚从电影院出来，我可以很负责任的告诉大家，这绝对是一部很好看的香港犯罪大片，翁子光真的是中国少有的同时兼具商业性和作者性的导演，很有深度。梁朝伟郭富城都稳得批，杜鹃没想到啊，疯批阴郁又变态。强烈推荐大家都去看看，无名真的是近年来少有的不容错过的好片子!,50,17
冰块队长,2023-02-04 00:57:15,翁子光显然还是适合聚焦小个体与情感而不是大人物与时代变革。青年导演定要节制，无休止的致敬会使电影变成四不像，花样年华、千禧曼波、雨中曲。。而且整体太冗长。亮点还是碎片化的人物塑造，小瑜、蔡真等等，再次慨叹金燕玲女士，看她表演每一秒都是享受。,30,6
大浩Colen,2023-02-04 15:34:23,低吟浅唱的音乐、揭示悬念的闪回、仰拍脚步的慢镜、烟头灼烧的特写、诗意十足的台词、适时而变的画幅……要素齐全，文艺腔调过浓，但叙事破碎，时间线混乱，缺少印象深刻的记忆点，想要的太多反而竹篮打水，如同一本寡淡的流水账。和《狂飙》相比还差十个《无名》，没能抓住春节档的余晖。,30,9
把噗,2023-02-04 15:35:19,既要历史厚度，又要人物深度，既要内讧，又无胜负。太有野心，太满，也太凌乱。,30,2
小浩纸,2023-02-17 18:25:03,又一部属于电影院的电影。视听是我的菜，最喜欢春夏那段，梁朝伟我的神，但确实整体像被剪的混乱不堪的初版美国往事的香港再现。真的希望未来能有完整加长版。,30,2
redhousepainter,2023-02-05 20:21:57,春节刚在无名中听了梁朝伟的原音，这回听祖峰的配音还是需要切换一下。梁朝伟又演了一次花样年华，郭富城拍了雨中曲的短视频，祝福香港还有能过得下去的未来。,30,1
苏乏,2023-02-04 23:26:00,有几场戏印象很深，比如拾阶落座、捉蟹堵口，看过巷陌两名男主第一次立场鲜明的对抗，再去回味牌局上第一次指桑骂槐的争吵，的确别有另一重况味，原来前者当街虽为“同一底线”而搁置分歧，但二人均已无路可退，而后者看似咄咄逼人，但矛头最终指向的却并非彼此，非但没有伤及根本，反倒是映衬二人骨子里的默契，另外值得一提的是对女性角色悲剧性的诠释，以蔡真为线索，在小燕时崩坏，真正将两名男主联系在一起的，是这场悸动于小瑜、安放于Cora的情感流局,-t,4
