用户名,评论时间,评论内容,评分,赞同数
我兰儿,2022-06-05 12:07:53,…就不能有鬼故事了是嘛,30,1
玉桴,2022-06-02 23:19:34,人心不足蛇吞象,30,2
Maxine小迪,2022-07-10 23:21:54,狐狸和故事都包了好多层皮，虽然都看累了,20,0
polar bear,2022-06-13 21:49:39,升米恩，斗米仇的故事。剧本完成度很高啊。,40,0
落日如初,2022-06-11 20:55:18,老崔挺高产的。还是那个“可怕的不是鬼而是人心”的内核。,40,0
ヽ 丶詸゜,2022-07-11 00:05:55,3.5 故事圆的很好,40,0
梅林,2022-09-16 00:21:46,也就前面故弄玄虚的时候还行，后半整个塌方。,20,0
今天看好戏,2022-07-14 17:23:57,这部片子对人性的表达还是不错的，换个名字，可能会好很多。,30,0
尼尼尼奥,2022-07-12 00:15:36,题材太浮躁，剧本不扎实，演员太用力，元素多杂糅，后期冷不丁，服道崭新新。导演可以试着拍短剧，一百多分钟目前还掌控不了。,20,0
鬼X,2022-07-03 16:19:21,"竟然还挺……好看的
氛围感拉得可以
剧本嘛……还是有些层次的
至于说细节和惊喜度方面，确实差了点
但国产惊悚片瞎胡闹了这么些年，弄点有技术含量的东西出来也挺不容易的
四星鼓励",40,0
海怪幽灵,2022-07-10 21:46:31,看着评分还可以来看的，整体有点割裂，前面灵异气息比较浓重，这种感觉后面就没有了。确实是有点《罗生门》的感觉，不过《罗生门》这部电影，我就不太喜欢，看得头疼，别说这个后来之作了。,30,0
