用户名,评论时间,评论内容,评分,赞同数
Ber_雪碧,2023-04-28 21:17:13,“小白兔”游戏工程师万一帆身上有着多重标签，性格、职业、为人处事…均能从不同层次引人共情。这一角色让人不禁想起当年的王大锤，同样是“饱经风霜”，只等翻身之日。影片笑点很满，以公路片的形式串联起年轻人在恋爱中、在职场上、在家庭里遇到的种种难题和烦心事，并对“油耗子”这一社会现象进行了揭露和批判。当张婧仪饰演的女儿对父亲说出那句“一直以来我都不是怕你，而是我在意你”的时候，可能大多数女性都会被打动。在一部喜剧中有如此难得真情流露时刻，确实是意料之外。受制于公路片的叙事模式，影片的串联感较强，但贵在流畅。,40,198
内陆飞鱼,2023-04-30 23:00:12,乔杉、马丽都演岳父岳母了……,40,16
江南,2023-04-28 22:18:44,烂gag大集合。以及由于走进影院前完全没看影片介绍，看的时候一直只觉得又是哪里来的路人脸小鲜肉能找这么些老戏骨来抬咖，看到最后婚礼那段才反应过来啊呀这是fcc啊！？,10,100
子戈,2023-05-07 09:28:38,"易小星有进步，虽然还是段子拼盘电影，但段子数量明显减少了。可副作用是，当段子不再密集时，就更暴露了他不会讲故事的弱点。

从现场效果看，倒不妨事。毕竟大家已经被短视频训练得很好了，一个段子接着一个段子，哪怕再前言不搭后语、再转折生硬，也不怕，只要节奏不掉，就能跟着看下来，跟着一会笑一会哭。

这种短视频节奏的电影，已经成了一种中国式类型片。前有开心麻花，后有……亭东影业——看看他们这几年的片单，就知道，我没在开玩笑。",20,3
与君,2023-04-30 13:24:53,尬得很...像是网络段子大杂烩,10,128
HarperDie,2023-04-28 21:53:56,两星半。还是易小星的老问题，不错的喜剧观感在一些下三路的段子堆叠后，让人瞬间抽离出情景，便再难融入其中。范丞丞真是每次都有进步。,20,59
momo,2023-04-30 22:43:18,恶意打低分的真的离谱了，高潮的地方我不太喜欢，但是总体是可以上7.5的，笑点非常多也不低俗，乔杉马丽不用说了特别出彩，两位年轻演员演的也还可以，很喜欢结尾，各自都要过好各自的生活,40,99
呵,2023-04-28 21:11:32,笑补货了家人们，万一帆灰溜溜的滚回车站的时候还有bgm大爷给他外放音乐，好心酸又好好笑啊哈哈哈,50,227
哈哈哈哈哈,2023-05-05 18:20:20,在犹豫给两星还是三星，最后被仪美到了加一星吧。一个非常男的电影，马丽张婧仪很好的女演员几乎没有任何发挥的余地。整个电影乱七八糟主旨混乱，煽情非常之尴尬，一堆口号的堆砌,30,6
神经病庄十三,2023-04-28 21:59:08,看到四个主演的名字还担心是烂片，不过五一档确实没什么可看的。看完还是挺惊喜的，结构完整带有笑点，也没有引人不适的地方，是一部很成熟的商业片。只不过全程我一直在担心，这一路得赔多少钱啊，大概只有我这种穷鬼才会关心这么现实的问题。,30,83
好好地,2023-04-30 22:33:27,马丽负责笑点，尹正负责演技，这事你说有多邪门。今天有被这位爱豆丑到。隔壁迟到的哥们儿指着银幕上的张婧仪大声跟他女朋友说，“周也长挺好看啊！”一星半。,20,12
看影人生,2023-05-02 07:46:04,怎么说呢….嗯….. 我尴尬癌都犯了🥶,20,31
.,2023-05-02 07:58:56,为了搞笑而搞笑,20,23
影志,2023-04-29 10:54:07,乔杉的“人生路”与范丞丞的“不熟”。马丽和乔杉贡献了很多自带BGM笑点，“怎么滴，想亲叔叔啊？” 范丞丞和乔杉的插科打诨，比年轻男女主更有火花。“霍梅梅，我这些年把谁霍霍没了？”马丽的台词和走位，非她莫属。属于《夏洛特烦恼》式的亲民喜剧，《拜见岳父岳母》般的家庭欢闹剧，包袱抖的可肆无忌惮、没心没肺的笑，看完后最大印象是“我是野鸡”深入人心、挥之不去…😂（3.5星吧，叫兽不能太骄傲）,40,99
DAWN,2023-04-28 21:15:33,大车司机这样题材，加上“油耗子”没想过会变成喜剧的题材。还是觉得易小星导演有其观察的点在。乔杉一如既往的承担了重要的喜剧角色，聊天中也觉得是个很有魅力的人！,30,146
toni rakkaen～,2023-04-29 01:11:32,完成度很不错的喜剧电影，水准在我预期之上，是时候对范丞丞刷新一下印象了,50,144
Corosh,2023-04-28 23:02:54,本来去了北京看首映，后来种种原因并没有看全，今天终于完整的看了全片。剧情完整的公路片加爱情元素，笑点挺多的，放映的时候确实很多地方大家都不停的在笑。还有很多意想不到的彩蛋吧，比如叫兽客串，范丞丞的经纪人客串。片子节奏很好，不说教很流畅！打工人那段真的爽！对的就是对的要坚持的立意真的不错！希望所有人都能坚持对的事！范丞丞演技再提升点吧，台词可以再练练。,50,155
发条橙,2023-04-28 22:18:14,特别拧巴，节奏也不好，关键是不够搞笑啊！,20,63
JoeyLu陆柏宇,2023-05-01 23:32:28,笑点有内涵有深度,40,6
马史,2023-04-28 22:10:17,牛逼不用解释,50,104
阿加林,2023-04-28 23:04:01,还是蛮好笑的，虽然在场观众要比我笑得猛多了。get大荧幕上张婧怡的好看。,40,104
_,2023-04-28 22:41:55,导演编剧们像是先找好了一些故事框架和零碎的创作套路，再往里面塞内容和演员，所以每个包袱铺垫、人物特性、情节变化，都看得到极强的制作痕迹。再通俗点讲，就是易小星只能做到努力模仿做电影，前作万万大电影和沐浴之王也是这种创作无力感。,20,54
玉麒麟宋哪吒,2023-05-02 17:53:40,从头到尾都在违背常识的这么个玩意儿，除了乔杉的演技，没有值得多看一眼的元素,20,15
Jonathan,2023-04-30 21:32:17,尴尬至极 反智 笑点低级且垃圾 全场观影如坐针毡如芒刺背  能救一个是一个，千万别来浪费电影票钱,10,38
吴回音,2023-04-28 21:04:22,其实万一帆在搓澡这方面可以请教一下周东海，人家之前好歹也是个开澡堂的来着（,40,109
阳阳,2023-04-29 00:30:47,范丞丞比我想象中演技好得多，看完下来觉得还挺好，很适合演喜剧！,50,186
彦夕,2023-04-29 12:45:50,刻板角色大全。本来就对电影这个长度的节奏没有期待，想着做过万万至少也能搞点短平快吧，结果抛的梗都是说完自己就尴尬…,10,70
惊蛰,2023-05-02 15:13:35,男主演的太蠢了，看的我如坐针毡,10,12
正在输入···,2023-04-30 17:55:29,挺舒服的观影体验的，要是没有后边那些感人的，单纯的搞笑我会更喜欢。,40,29
nono,2023-04-28 23:03:23,笑死了，难得一部喜剧让我从头笑到尾，张婧仪好美，范丞丞好帅，乔杉演的好棒，马丽一出场就是笑料！,50,156
大浩Colen,2023-05-02 23:14:04,不抱任何预期、不带任何脑子去看，还不错，有笑点，算一部勉强及格的小品电影。,30,1
绿山墙的安妮,2023-04-28 23:13:31,"我给《人生路不熟》打五星。
《My Way》这首歌响起的瞬间，我生命中的某些十字路口如同走马灯般在脑海中闪过，那一刻我和驾驶座上握紧航舵的万一帆灵魂共振了。
我需要这样勇敢的时刻，我需要这样，同时体会生命的灿烂与苦难的时刻。
这并不是一部完美的五星电影，但她是一部属于此刻23岁的我的五星电影。",50,154
昀诺🍊,2023-05-03 13:18:20,也太好笑了吧！每个梗都笑得我头疼！最搞笑的是乔杉终于敞开心扉给女婿讲过去的故事最后忽然来一句你有病吧真的太意外了笑死我了！！,40,14
芋泥啵啵,2023-04-29 10:31:02,范丞丞完全颠覆了我对他本身的认知程度，我以前没想到他的演技真的是自然不尴尬，希望多演点喜剧hhh,50,96
66号公路灰狗,2023-04-28 21:54:56,没想到乔杉都演父亲了，全片几乎所有的笑点包袱都是从他这儿抖出来的，让观众从新正视了一次乔杉的演技，不止单纯搞笑，还有亲情的细腻。特别喜欢电影里的小人物群像，大家不过都在社会底层摸爬滚打，父亲并非一味刻板，而是做人太有原则，有底线，这反而是当下人们缺失的。,40,77
路人A,2023-05-07 16:54:02,不带脑子看就还行，至少能笑着出电影院，细看…经不起细看…去看的那场影厅里人还挺多的，现场笑声氛围挺好，咱就是说反正现在这国产片只能往矮子里挑将军，一堆烂片里挑尽量能看的了🤒,30,8
放开那个浪味仙,2023-05-07 10:57:05,没啥预期想看个喜剧图一乐，结果尴尬到脚趾扣地。,20,0
我没有光了,2023-04-30 16:57:06,三如电影🫡🫡,10,65
昆仑有人衣青衣,2023-04-29 21:21:16,没有能被戳中的笑点，最感慨的一点是，老天为了拆散这俩用尽了洪荒之力，依然没赢过编剧的笔。,20,61
别样的烟火,2023-04-30 21:35:30,同样是网剧演员出身，叫兽和大鹏的差距已经越来越大了。这电影，合格但称不上优秀。,30,18
CMGS,2023-05-02 14:06:00,中规中矩吧，最好的年轻女演员和中年女演员太工具人了…乔杉换沈腾应该整体会更搭？不过真的对我们工程师群体有误解啊…再游戏工程师也做不到堵口子的…,30,4
侯晓林,2023-05-04 12:03:54,精准把握并满足韭菜心理，献给韭菜的摇头丸！,30,0
苏梨,2023-04-28 23:08:01,第一次参加有主创到场的首映！！电影好看好笑风景不错👍婧仪戏里戏外都太好看啦💪非常适合节假日的合家欢片子捏！,40,70
北茴,2023-04-28 21:00:36,-好看！男女主也好配啊啊啊互动蛮好嗑的，而且周微雨会喜欢上万一帆，也是因为他和爸爸年轻时候有点像叭，而且两个人价值观都很契合，很自然的就互相喜欢在一起了,50,151
青烟岭,2023-04-29 11:01:09,马丽乔杉演的好，挺搞笑的。但是男主性格太傻看的人抓狂，我不信生活中有这种人…很虚假…,30,18
落花时节又逢薇,2023-05-01 10:14:35,现在这种小品电影总是能在猫眼，淘票票轻松9.几+，在豆瓣一大堆五星，受众到底是那群人？毫无任何电影语言，都是厂弟厂妹在看吗,10,27
殇潮|Enigma,2023-05-03 16:27:00,丑，蠢。low,10,7
Someday,2023-05-04 22:48:28,"大陆院线是他妈废了，五一就这种玩意
2023.05.04",10,13
一心一译0708,2023-04-28 23:08:59,这么难看,10,54
hachigatsu,2023-04-28 23:11:36,以为纯喜剧，中间有几段却很好哭，一帆给微雨的求婚礼物，联合堵油耗子，爸爸和微雨的回忆，总体素值得的,50,99
废物手册,2023-04-28 23:02:52,范丞丞要不去演喜剧吧，怎么能这么适合呢！那股憨劲儿浑然天成（褒义）,40,96
扭腰客,2023-05-05 17:24:18,碎片化的好笑，松散性的拼凑，电影性的缺失,20,2
容颜,2023-04-28 23:05:20,"太好看了爆好看！超有趣的一部喜剧电影。
    笑点密集到根本没心思考虑情节好不好！同场笑声几乎没停过，左手边一个大姐笑得超级大声。剧情结构当然也很好，我一挑剔的人也没有能吐槽的地方。易小星导演功底深厚，镜头语言讲的很好，真的很厉害了。乔杉和马丽不愧是喜剧大牛，演技自然情绪到位非常有感染力。还有其他的演员，即使是一个小小角色都让我印象深刻，我只能再次夸一夸导演的功力了[赞]小演员张熙然那段戏真的演的很好，未来可期！范丞丞让我蛮惊喜的，第一次在荧屏看到他的表演，高分完成了。最后当然是我去看这场电影的动力，婧仪。说真的，在这部电影里婧仪表现的真的很好，借用陈导的话，就是进步太大了！婧仪这张脸啊，太太太适合大荧幕了。
    总之，很好看的一部喜剧电影，非常成功，适合所有人群！",50,105
挚爱夕颜,2023-04-28 23:01:32,zjy出场就被她惊艳住了，很适合大银幕的一位演员。周微雨有爱独立又带些小叛逆的性格和造型蛮有反差感，但是这不妨碍美女深得我心哈哈哈哈！,50,70
書衣偵探華斯比,2023-05-03 22:15:11,乔杉和马丽都开始演上爸妈了？又一部国产公路喜剧片，有常远的部分最搞笑，高潮部分卡车司机团战太特么热血了，怎么有一种看变形金刚的赶脚？万万没想到尹正演的是年轻版乔杉😂😂😂,40,3
oppo,2023-05-06 17:39:19,"没有一个人物是讨喜的。只有一大堆废镜头。
矮子里拔高个，五一档里，猪鼻子插根葱都能装象。",20,6
乌鸦火堂,2023-05-05 10:54:54,"短片段子式拼凑，尴尬的笑料，人物关系之间充满了刻板印象，叫兽连拍三部都是在原地踏步，这部从故事到情节再到笑料连最早的万万大电影都不如，但票房一路走高，有望破10亿……

短视频的影响初见端倪。",20,3
王俊俊,2023-05-03 21:06:48,导演有进步，但还是老缺点。抖机灵，为了喜剧包袱演小品，单薄叙事难以立足，俗，中年男+理性思维+回忆杀煽情，好莱坞20年前《拜见岳父》《假期历险》公路片技术，落后的导演技术。导演似乎不明白，他最擅长的喜剧和强行升华的大电影是相冲的，善于讽刺而不是建构，善于概念而不是情感，所以他很拧巴，不适合拍长片，因为他自己首先就没信。但也是及格的，也有笑点，满足普通观众的6分商业片，可惜就只能如此了。,20,9
耿直,2023-04-29 10:30:59,"作为喜剧电影是很搞笑的，比我想象中还有趣，值得看！
我是想看马丽来的，马丽戏份还是比较多的。
从开头就比较搞笑了，范丞丞和张婧仪是小情侣，马丽和乔杉是女孩的父母，四个人的旅行一路上啼笑皆非，烦恼不断感悟多多。五一假期看一个喜剧再合适不过，这个电影就很合适！",40,52
朱孔阳,2023-04-30 19:02:25,当年的追风少年现在要靠易小星赚钱了，虽然影厅里不乏涉世未深的笑声，但我觉得这不是喜剧，是悲剧，时代的。,30,5
洋葱少女,2023-05-01 09:35:29,关注到了民生，还挺好笑的，就是男主太蠢了，难道这就是傻人有傻福么,40,6
N次放映室,2023-05-02 19:13:45,全是肌肉反应的大笑，其实站在喜剧发展的角度是有倒退的，依然是很多年前那些东西，甚至好多抖音化的喜剧梗堆积进来填充笑点。但是，放在疫情过后来看，这部喜剧直接让你生理大笑在五一档其实是不赖的。乔衫走进洗浴中心的那一刻，大保健男神又回来了，马丽也依然发挥问题，也可以说是驾轻就熟了。大家就凭感觉观影吧，想看或者不看都可以。,30,4
极圈里的燕鱼,2023-05-01 23:49:33,内核是好的，但说教和反向说教都很比较低级，笑点很自然，但剧情上生硬了些。,20,7
士多啤梨,2023-05-03 20:18:57,with小谢第78部。公路片+拜见岳父大人的组合，整体没啥大问题，就是对导演有点小意见，有些段落导演是看不出非常影响观感吗？看得我满脸问号。,30,0
kakakarl,2023-04-28 21:06:04,用货车司机和假期回家串起的公路喜剧片，有《心花路放》《人在囧途》那味了。刚刚看完《倒数说爱你》接着看这个，张婧怡的脸一出现，真的跟周也好像……没想到啊，尹正都能演年轻的乔杉了……觉得易小星比前作又进步了一点。,30,59
沈欺霜,2023-04-28 20:21:06,就感觉人物刻画蛮真实的，周东海前期的强硬反而透露着他的心虚，毕竟第一次做爸爸也是第一次做岳父，不知道怎么去面对女儿带来的男朋友，他是胆怯的，自带敌意的，乔杉演得也很好，该搞笑搞笑该走心走心,40,102
冰清玉洁,2023-04-28 23:13:05,《人生路不熟》：人的一生会面临许多次抉择，道路千万条，岔道许许多多，你会面临什么样的选择？乔杉，范丞丞，马丽，张婧仪带你快乐走进不一样的人生路！,50,92
薇薇安viviane,2023-04-28 23:03:10,爆笑的电影也是值得一看，毕竟人生忧愁善感，电影《人生路不熟》就是带你进入开心的世界，笑一笑十年少。年少有为青年最终让岳父岳母一家人接受修成正果呢。梦想成真就是最快乐的事噢。,50,83
今日店休,2023-05-02 18:36:32,3.5 还行 最后一部分挺好哭的hh,30,0
Koel,2023-04-30 22:58:51,同是网络短剧出身，叫兽已被大鹏甩开太远。如果自己看不出自己的喜剧尬，还沾沾自喜，那谁也救不了。,20,15
trek005,2023-04-28 21:21:18,一段充满了喜剧的旅途，不停对你的笑点发起冲击，易小星找回了自己当年万万没想到的拿捏感，多一分就尴尬，少一分则不好笑，范丞丞也找到了适合自己的角色，可能本色出演就是比较贴？张婧仪真的好好看。,40,94
MOOMIN,2023-04-28 23:03:23,"超出预期好看的喜剧电影，笑点比较多，台词和一些背景比较有意思。
男主是个比较有义气的有理想青年，和爱女深切的未来丈人的磨合很多笑点，也贴合生活。
中间常远出来混了一下，但没给主线太多干扰，看得还算流畅。",40,74
阿西,2023-04-28 23:22:06,尹正走起心来还挺能赚我眼泪的，戏份很少但演的真的很好,40,37
呆弟不呆,2023-04-29 21:17:59,男主好像缺点啥,20,41
山微漾,2023-05-01 21:54:12,"张婧仪真好看。

ps：叫兽和大鹏（《保你平安》）喜剧转型咋都一个师傅教的：公路、煽情、之前在哪见过你…",30,1
星竹,2023-04-29 00:20:32,范丞丞这个角色可以说是吃尽红利 人设本身就好 后面几段升华也都给到了他 年轻人观众和这部电影的连结共鸣也都在他身上 公司工作经历和性格的弱势其实是很多社会人的软肋 虽然片子差了一点“电影感” 但对喜剧电影假期放松完全够用了 四个主要角色都很可爱 都有让我动心的桥段 影院和观众的互动也很好 看好走长线,40,57
1nL,2023-04-29 00:18:12,放到刘别谦那个时代可能还不错…,20,36
曾照彩云归,2023-05-07 18:27:39,反复卖蠢的笑点很老套，人物设定也老套，尤其前半段的梗还没铺完就能被电影院里的姑娘看出来，一出中二少年怪升级抱得美人归的故事，仿佛看到多年前的白客出演叫兽易小星的《万万没想到》，也就车队那段普通人的行动力看着挺感人。彩蛋的内容也有点似曾相识。这片子倒是把张婧仪拍得挺好看的。（2⭐～3⭐之间徘徊）,20,0
活豪,2023-04-28 22:51:43,喜剧片么，好笑才是关键。而且这个笑点很多，看完很快乐，这波票价值！,40,50
我爱达美乐,2023-04-30 21:38:07,本社畜加了半年的班，终于在五一痛痛快快的笑了一场,50,124
少年高,2023-05-08 17:09:48,一股韩寒味；女配角成了功能性角色，说粗俗点就是工具人。,20,0
夏罗,2023-04-30 23:39:42,一般,30,9
韩先生的电影,2023-04-30 17:48:17,很俗但确实挺好笑。,30,2
扶苏,2023-05-01 10:03:31,如鲠在喉，如芒在背，如坐针毡。对于此片，我有以下六点想说······,10,27
ᴚɐᴛsᴏʜ⅁,2023-04-28 20:53:41,超出预期的好看，笑点很多，范丞丞演技不尴尬不出戏，泪点也是有的，但是不是刻意煽情的那种，整个电影很顺畅，逻辑剧情没有什么大的硬伤，全家都能看的那种。配角方面百乔挺让人惊喜的👍,50,106
Oasiis,2023-05-05 23:51:15,两星半。为了喜剧效果塑造残缺的角色也能接受，但一旦立意拔得太高，这种立意的饱满性立刻让角色的残缺性暴露无遗，所谓的笑料也不好笑了。,20,0
靖靖子,2023-04-28 21:42:41,范丞丞是个好苗苗,40,31
NJ安可,2023-05-03 16:52:22,不在我的笑点上，一个没笑，但结婚那里哭了。这片之于我相当于《沐浴之王》,30,0
muzilang,2023-05-01 20:56:47,易小星有进步，但是他的水准也就那样了，俗套的故事，俗套的笑点和人物表情，结尾套路的煽情，额，我不吃这套！,20,2
顾毁,2023-04-30 21:48:45,"真是令人惊诧的翻身之作，易小星之前类型片用力过猛的毛病在快节奏的喜剧片里几乎翻成优点。画面和语言无数次形成互文，没想到成堆使用的效果这么好，成功把握了“暴漫”和meme的冷式笑话精髓，明明幽默的方式算不上高级，霹雳咣啷砸你一脸，想不乐很难，影院的氛围非常好。唯一的缺点是这个价值上的不算让人讨厌，但是还是生硬了点。诚意之作，可以说在抛梗笑料类型中做到了很高水平，作为喜剧商业片相当讨喜，但距离真正有血性的喜剧片还有距离。
Ps.对大卡车司机的关注有但是不多，但有一个细节我很惊喜：乔杉的脸很黑但身子没有。这个细节很细，我父亲就是这样的。",40,37
小楼一夜听春雨,2023-04-30 10:26:31,头回就把岳丈冻得与猪肉一体，接着对着群猪喊岳丈哈哈哈哈，所以周东海在你眼里就是猪一样的么？这个小万有点腹黑嘛,50,26
冰镇西瓜橘子水,2023-05-02 10:25:15,完全感受不到父女之前的感情 剧情主线就是丈人对女婿的挑刺到后来的满意 那父女之间的感情肯定是很重要的剧情铺垫 结果全程没有描述 就最后的结尾匆匆找补了下 马丽饰演的母亲也是 完全符号化的工具人 张婧仪除了美之外毫无记忆点 没有戏眼戏肉 整部戏看完只记得乔杉那句我特么冻猪肉上了,30,3
vanvan,2023-04-29 23:18:07,3.5,40,5
echo,2023-05-01 17:49:16,有点杂，想说的太多,10,15
逸动控股,2023-04-28 23:48:04,张婧仪真的不是仙女吗我想问？感觉真的是从一出场就惊艳到我了，这样子的美女我真的是狂爱两百遍！,50,37
云初啊,2023-05-05 15:38:52,我实在没看懂女主为什么喜欢男主，男主蠢情商智商都很低还很冒失，为啥不喜欢常远有钱有颜又有上进心还疼人,20,13
土卫六,2023-05-02 22:43:46,电影真的搞笑，是那种很自然的不尴尬的搞笑，从头笑到尾。,50,2
揉蓝,2023-04-30 21:24:58,合格的爆米花电影，虽然故事情节没什么新意，但观影过程还是挺欢乐的。意想不到还有飙车场景，一看原来有韩寒参与监制，哈哈，还是那个赛车少年😂,40,28
折翼的蝴蝶,2023-04-30 19:33:26,笑是笑了，但也不妨碍我质疑故事的设计。哭是哭了，女儿想为父亲庆祝生日的心意。,20,11
未注销,2023-05-06 19:13:40,无论是冻猪肉，横插进来的贾主任，儿时玩伴变假富豪，喜剧桥段都没有真正的惊喜。要不是妈妈和女儿成为最后一个英雄，妈妈这个角色好像都没多大必要。忘记说了，这个女婿没有任何笑点...,20,6
ztlpoppy,2023-05-02 18:18:33,显然这就是中国版拜见岳父大人。居然有点get了范丞丞的颜？这个年纪的偶像派肯露肉的也蛮难得的。大概是年纪大了，看到小星，小爱和最后结尾竟然还有点点泪目？？,30,0
基德,2023-04-30 22:54:17,确实很幽默，然后相亲的时候看的,50,16
ooh,2023-05-06 17:04:57,没什么内容可言 并且非常让人不适,20,4
暴打鹅,2023-04-28 21:05:52,乔杉、马丽、常远、田雨，还有导演易小星，这阵容是喜剧人团建吧！整部影片都没有低俗让人不适的笑点，更多的是生活中可能出现的笑点和梗，抓马又毫无违和感，让人由内而外的感到开心！而且没想到的是常远在片中叫马丽阿姨哈哈哈哈哈哈哈,40,94
隐,2023-05-06 16:49:23,拍得不太行，能卖这么好是不是挺能激励同行？,20,0
不開,2023-05-06 17:41:57,"虽然常远只是个特出，不过真的很好奇常远是怎么精准地踩到烂片这个坑里。除了夏洛特烦恼，真是有常远就烂片啊。
一个公路片，一个亮点的人物都没有。一个喜剧片，唠这么老半天是一个梗都没有啊。",20,9
阿顺,2023-05-01 09:58:59,叫兽依然还是那个叫兽，大鹏却不再是原来那个大鹏。,30,2
阿波罗•尼奥斯,2023-05-01 22:24:55,叙事底层动力不足，女性角色的设计充满了男性凝视。台词设计到上一句猜到下一句哈哈哈，剧情悬浮，人设离谱。五一骗钱电影，真适合在平台上映。,20,9
刘晨辉,2023-05-01 16:19:50,自信，勇敢,40,4
