用户名,评论时间,评论内容,评分,赞同数
晚不安,2022-07-11 00:37:14,"凡是韦生全面主控的项目，角色多呈现彻底的癫狂：一方面，在《神探》后加上“大战”二字，电影也升级为动作戏驱动，贡献了很多在银河映像时期见不到的爆破大场面，丝毫不留喘息余地；另一方面，在一个超密信息容量里叠加了各种超越人伦的恐怖情境，完完全全操纵了观众的情绪——体力压倒了脑力，编剧压倒了导演，在看似混乱的叙事逻辑中，用几重反转直指人物内心深处的症结。魔警、义警、疯警、废警，几股势力彼此撕咬，委身于“神探”的名号之下，去争夺一个正义的定义权，去放纵或者控制体内的怪物。《拆弹专家2》是“用完即弃”的反击，《神探大战》是“一世警察”的坚持，两种极端撞击出了同一幅愤怒而悲壮的时代图谱。今年之后""Yes sir""将成为历史，这样凶悍的港产警匪片可能也不复存在了。",40,26
陈一日,2022-10-02 12:52:35,全剧最佳台词：不要再摆pose当警察破案啦！,40,20
王老王,2022-07-18 16:09:17,编剧是及格的，导演是不及格的，节奏把控不住。影片开头大翻车，所有主要角色登场处理都有问题，让人看不懂谁是主角；时间线处理也很混乱，让人找不到重点，甚至不知道主线发生在现在还是未来。不过编剧这边反派结尾的处理也很奇怪，翻盘居然靠猪队友突然上线，而一向缜密的反派居然在左右手问题上犯错误，说不通。,30,21
叉,2022-07-27 10:07:12,极快的节奏，极大的信息量、极多的硬伤，但无法否认是一部佳作。确实和近年来的港片（警匪片）形成了一个特有的序列，疯狂、恐怖、错乱、身份、无法和解的代际之争（《新警察故事》），神探和魔警（《无间道》），而大水漫灌，冲毁堤坝，竟不约而同成为了对城市暴力的终极想象（《拆弹2》〉。Be water。,40,16
传知周刊高婕,2022-07-08 22:54:05,刘青云不拿影帝说不过去了吧，蔡卓妍的角色前期铺垫不够，导致后面看得有点迷惑，跟刘青云对戏倒是都接住了，充分说明了一个女性被逼到了绝境是什么都做得出来的。林峰在剧中无数次无能狂怒的时候我真的笑出声，很难不出戏，跟刘青云的演技对比太惨烈。。。,50,88
火娃,2022-07-10 19:37:41,6/10。韦家辉擅长探索人隐藏下的多种人格，李俊经常在头脑中与烹尸、坠杀的恶人幻影展开对话，他住在立交桥下废纸皮搭建的棚窝里，四周如乱涂鸦般记满了案情编号和凶手名字，这标榜了其作为唯一清醒者的孤独，即众人看不到被表面现象掩饰的人类本性，在警队和‘‘神探’’组织发生交火一幕，李俊自由穿梭于幻象（模拟开枪）和实体（真实枪战）之间，幸运得没被任何子弹命中，超越了被物所感知的世界，与他相反的是身体曾经受凌虐的陈仪，竟然被情感所迷惑爱上了残害她的方礼信，表面上一直以正面警察形象示人的方礼信，最后显现出其内在是阴险暴力的魔警，使和他妻子之前的回忆从温情变为残酷，此刻善恶的瞬间转换加剧了人的内心焦虑，即使是澄明的神探也滋生了内心的怪物。韦家辉的缺陷是情节逻辑不够严密、虚幻性太浓，很需要杜琪峰的现实感中和一下。,30,13
熱煙帶雲,2022-07-12 11:56:30,雨夜屠夫、魔警、烹尸，林过云/楼觉魂，血腥猎奇的真实命案是电影和现实高度互文的缩影，而九龙皇帝式的桥洞涂鸦，则成为时代历史及个人命运无处呐喊之处。4+17是隐喻，最清醒的人最早疯魔，少年人的复仇是代际因果，历史问题始终遗留，生根发芽。比起《拆2》和《怒火》逼上梁山的善恶之变，《神探大战》出离了立场极化，客观沉静又极致悲悯地观照这座城市，凝望深渊。7.9,40,21
有心打扰,2022-07-08 22:11:09,节奏很好，尺度不错。不能细抠细节，硬伤很多，但这样水准的港产犯罪片，支持一下。神探与怪物一线之隔，似神似魔。刘青云延续了《神探》里的神探角色，林峰则是塑造了一个有点厉害的角色，其余以李若彤为首的重案组，无论是戏份、演技还是功能性，全是废柴级别。,40,13
颓废地球人,2022-07-09 00:30:09,额太难看了。。剧情硬伤也太多了吧。。大巴车都翻车了阿sa的胎居然还能在，看得在电影院笑出来；两个疑案凶手的后代成为警察，香港当警察不用政审的嘛。。三星给刘青云演技，剧情倒扣四分,10,45
连城易脆,2022-07-12 10:14:30,看到很多人惊叹式的好评我还是有一些惊讶的，因为看了电影以后就更加困惑了。倘若这个电影的故事韦家辉在饭桌上给我讲一下，我可能觉得很有意思，是个不错的概念，但是实实在在拍出来以后观感就完全不一样了，叙事之混乱简直令人感到发指，我真的很希望有人给我清晰完整地讲一下这个电影所表达的故事脉络。另外全片的枪战戏、爆破戏也拍得太差了一些，对，我觉得可以用差来形容，尤其是双方使用手枪互射的场景，简直有一种匪夷所思的感觉，以及很多场景特效也是假得肉眼可辨。不能因为电影尝试加入了一些隐喻和人性地思辨，就可以所谓瑕不掩瑜，其实这些内涵的表达同样在我看来有一些过于直接或者具象，例如那个怪物两次清晰地拍出来，真的是一种好的选择吗？脱离了银河印象完全自编自导的韦家辉感觉还是有很大的改善空间的。,30,23
how,2022-07-10 22:30:50,李若彤，林峰只长年纪不长演技，阿sa就更不用说，台词听得我难受，从歌手转型演戏这么多年，怎么就一点也看不到进步呢？就只剩刘青云我给两星吧,20,36
寒枝雀静,2022-07-09 22:51:18,Ｄ＋/ 用分裂的主角去勾连起“所有（将）死者”这个拍法实在太过迷人；也特别喜欢前半段几处双线时的能量转换（烹煮-火-沥青）。但是后段还是人物填充感过重，高潮戏反而也没有预想中足。尽管如此，在残缺中依靠对故事的热切编织，能让人感受到的情绪已然很充沛很庞杂了。这种狂热的速度下对记忆的奋力回溯，甚至会让人想起《风中有朵雨做的云》。,30,14
sleepy Mia,2022-07-09 09:28:05,建议阿Sa参与影史最强孕妇PK，跟生完小异形就打枪的大姐，当着外星人无声分娩的四娃妈，审死官的梅艳芳，小特工2杰西卡阿尔芭一起组团出道，可以叫gravidaHlia。,30,35
拔剑四顾心茫然,2022-08-29 12:19:44,正因为太过清醒，所以看起来疯的要命。正因为太过邪恶，所以听起来善的过头。离天使越近，离真相越远，眼前全是光明，怎能看见黑暗。与常理脱节，和表象决裂，宁愿变成怪物，也要一探究竟。错案写满墙壁，却视而不见。神探以身犯险，却不被理解。被冰冷的暴雨洗刷，被复仇的烈火灼伤，最后你我神魔同体。太大胆了，太疯狂了，与郑保瑞《智齿》同为香港痛觉系电影，却走向另一个极端，高饱和调色，信息量轰炸，赛马一样的节奏，停不下来的癫，韦家辉下了一步险棋，乱中取胜！被掉转了180度的真相，朝自己人开枪，旧船杀新生，看不见的怪物，种种隐喻，不言而喻，这一次不是用后即弃，这一次是颠倒黑白，与魔鬼同行！是神探还是怪物，是善良还是邪恶，是伤痕累累还是美丽杰作，照照镜子即有结论。这他妈才是真正的《怒火·重案》！刘青云演技已经走火入魔,50,20
LukeYan,2022-08-03 17:31:48,除了刘青云，其他人要演技没演技，简单尬得可怕，整个片子逻辑也真的是一言难尽，无力吐槽,30,20
Berger,2022-07-08 20:39:37,轰炸、枪战和反转，这些都不是我所希望看到的韦家辉电影，但好在有近几年熟悉的暴戾。最可悲的恰是那群被操纵被利用的匪徒，“我们只想报仇，没想伤害任何人”，这是多么的悲痛和无助，或许每一位敏感的观众都能意识到这背后的深意。电影有邪有正，但是大邪若正，大正又若邪，倒映出的另一面露出邪恶的面孔，到底是谁在操纵这一切。这不是为电影而是为香港留下的悬念。,40,9
南悠一,2022-07-09 09:52:30,它杀人放火，极尽隐喻，文本丰富。它念了尼采一路，沉迷于扮演预言家。但马先生哲学教我们，辩证地看，就是没有好坏地看；全面阐述重点，就是没有重点；所有皆为隐喻，就是没有隐喻；表达所有立场，就是没有立场。审查者能从中看到一个合格的故事，那是用一座城的混乱代价唱出来的主旋律，观众也能掉入各自的解读疑云，大家彼此欢喜。韦先生所代表的这些匠人导演，跟知识分子比起来，脑袋里只多了两个字，那就是鸡贼。,-t,18
forfaen,2022-07-25 18:23:57,非常不建议大家去电影院看国语配音版，看成了搞笑片了,30,22
薇羅尼卡,2022-07-10 18:58:04,去影院看绝对不亏的电影，因为节奏很满场面很炫。但同时，不能停下来细究故事，尤其不要跟《神探》对比。反正刘青云是越来越好了，其他演员就跟摆设似的，大反派能不能找个更有魅力点的人来演呀嗨。不过，现在，当下，它依旧是部值得走进电影院的电影。,40,8
又又,2022-07-07 09:27:11,前几天看完觉得期望过高，有些小失望，感觉不如拆弹专家2和怒火精彩，但这两天想想其实还是不错的，可以打四星。神探部分有些俗套了，没有第一部那么惊艳，反转倒是还可以（真凶我是真没猜到，想想也是毛骨悚然）。阿sa堪称银幕史上最惨也是最强悍的孕妇了，大着肚子跳楼爆炸啥的就不说了，竟然五分钟内生完孩子然后提裤子拿枪继续战斗，比我拉屎还轻松还快！,40,22
冷水浴缸,2022-07-14 04:19:58,你是什么立场你就会看到什么，你要是足够粉，这就是一部无比政治正确的片子。虽然有人说这种表现方式很鸡贼……但……放在别人身上可能就是鸡贼，放在韦家辉身上就很能理解。,40,17
Koel,2022-07-12 23:44:53,面上的东西，粗糙到让人无法入戏。配音有极大的问题，摄影也毫不出色。但是疯狂的节奏，又让人直呼痛快。在这艰难的一年，仍然看到香港电影里喷薄而出的态度和情绪上的输出，超出影片本身地令人感动。不管藏得多深，电影也会成为历史的一部分，等待抽丝剥茧。,40,19
白如白牙,2022-07-09 00:01:08,非常烂！这辈子没这么后悔看，剧情一点都没有伏笔，全线导演把观众当傻子，结尾还在镜子上折射fanglixin的样子？？整部电影没有一个让我们觉得反转的地方 就差把凶手的名字写在银幕上面了 当警察的人全是傻子吗 凶手和神探的模样都分不清 都觉得是同一个人,10,43
文森特九六,2022-07-09 06:54:44,韦生编故事的能力依然非人类，文本向着类型、禅宗、男女、影射四个方向开掘着脑洞，然而同它的精神前作《神探》对比高下立判，导演层面上如同他笔下那些难以放下心魔的侦探，韦生亦难以像杜生那样“放下”脚本，整个故事讲得相当费力而“详尽”，动作戏的场面调度更是无法做到杜生那般行云流水，甚至可以说混乱粗糙，最重要的是总无法在韦生的独立作品中感受到杜生作品里那般来自现实与生活的隐约微妙的呼吸感与沉浸感，当然从那个蝙蝠怪物联想开来——最初香港影展首款预告片中那个并未在正片出现的恶魔，韦生的狂想必然被干预了，再度走出个人的精神庙宇来到世间的所观所得，寄托在身披雨衣“僧袍”，于片尾既成佛又成魔的刘青云身上，同时也大概是这部作品乃至更高层面的浓缩写照，正与邪的倒错，爱与恨的失真，是疯癫而错位的，又或是愤怒而清醒的。,40,17
工凡,2022-07-09 11:28:39,开场的逻辑尤其是警队的表现似乎有很多牵强之处，但很快就被密集炸裂的情节震到放弃思考，感觉很爽快。原生家庭经常是很多类型片人物阴暗人格的起点，但细致地拆解家暴的概念对我来说还是很新鲜凛然；香港电影也很擅长融入一些城市怪谈和在地文化。来宜昌看的，邻座大哥开启语音评论模式，没有感觉烦躁，反而有一种在录像厅看盗版碟的感觉，包括去夜市，繁华热闹松弛，没有人戴口罩，也不需要查验健康码，恍惚回到疫情前。这种体验五星。,50,5
铁锅炖大鹅,2022-07-09 21:33:19,看到后面，一直在想“怎么还不结束”，好折磨,20,32
江南小野田,2022-07-23 18:36:04,我来拉高评分。一开始很纳闷madam还要陀B当差，真是搏命又不合情理，不过后来才看得出陈怡这个角色的重任。近来港片里面的爆炸场面真的是炸天炸地的，给人一种拼了老命在挣脱什么的感觉……,40,12
momo,2022-07-10 19:56:52,我的天哪，我有几个感受：演员知道自己拍的是烂片吗？导演真的不害怕大家出场时候的笑声吗？真的很烂,20,55
狄俄尼索斯,2022-07-10 19:38:45,真的是成于编剧、败于导演。韦家辉还是需要一个杜琪峰——如何用镜头语言去描述人格分裂、精神分裂亦或阿尔兹海默症，是需要艺术造诣和浪漫气息的。但为了心中那一点被撩拨的情怀感慨、为了刘青云的表演，值得四星鼓励。,40,21
麻绳,2022-07-09 15:08:00,这个时间线的设定，和大量血腥陈案的展示，都是在向二三十年前的香港奇案系列电影致敬，当时那些ⅡB和Ⅲ级犯罪片给大陆观众带来极大的感官刺激，现在还能在电影院里看到这么生猛的罪案实录式的内容呈现，还是挺难得的。前半段尤其好，不过案件还是简单了些，到后来就让位于场面了。看的粤语版本，刘青云的台词和肢体都很癫。,40,13
大金牙呀！,2022-07-13 00:02:44,感激吧，我们还有港片，还有香港这块半自留地,40,22
萤木C,2022-07-10 01:01:48,建议把悬疑标签去掉，主要是犯罪动作片，跟《神探》的调调根本不一样，不要抱着看《神探》的预期去看，不然会失望。能看粤语版看粤语，普通话配音总感觉用力过猛，整个电影也是用力过猛，案件太多节奏乱,30,18
云霄飞车手,2022-07-11 23:54:34,看来匪警片还得是香港人来拍，毕竟你们才有滋生叛徒的土壤，韦家辉三十年终于玩到了最大场面调度，刘青云表演确实精神癫狂的中年人真是绝了……分太低了,50,27
小寒,2022-09-30 18:39:18,这年代还有这样片子太难得了，能回归港片的本质。在这个时代就是好五星,50,23
leafalone,2022-10-06 23:36:09,已经分不清是预言还是现实主义了，在这个港片（乃至香港）的危机和衰退时期，这样的电影已经足够珍贵了。各方面审美都很爽很港。大家是不是忘了你小时候喜欢的港片也没有那么重逻辑，但给你带来了真实的快乐。直球而炸裂的娱乐性，我就要这个，它给了，我就快乐了。,40,12
好样的,2022-07-21 23:14:23,有形而无神。只有叹而无案。好在是困境里为枪火爆破和武师这些基层工种们开了一次工。,20,15
其实叫朗基努斯,2022-07-09 00:45:45,看的点映，一些槽点就不多少说，这片最大的毛病就是节奏问题，每个人都很赶，导演生怕你看不懂，按头给你掰开来揉碎了说，一点点留白都没有。可能为了体现“大战”这两个子，一直打枪爆炸吵得我脑壳疼，观感比上一部差好多。,30,26
酵母菌先生,2022-07-24 23:48:03,刘青云独角戏。,30,15
你的益达,2022-07-09 00:17:30,戏痴、地胆、新九龙皇帝刘青云带你游览香江非物质奇案遗产，寻觅肿泡尸块、火油焦骨、神神鬼鬼、腌臜街巷，这一组组录像厅风格的印象拼图是港产时代鲜活的遗珠。而光鲜的另一面，时装办公室、O记西九、干练OL，都是TVB启发我这类内地观众明白什么叫现代化管治、什么叫高尚事业的古典元素，尴尬俗套却不透支情怀。结尾的苏格兰风笛，真是2022去殖民化分水岭的最调皮冲塔行为了。我此时也深陷刘青云的工位，好似又回到追剧的年龄。,30,23
莫水牙,2022-07-12 14:53:52,二十年前无间道，二十年后宝莱坞,10,11
夜第七章,2022-07-09 07:21:19,昨晚看完，骑车回去路上想到几处精巧的细节以及逻辑上的不足，还自己构想了心目中该有的结尾（但不会过审）。大概是太熟悉银河映像之前作品，略觉失望。但一觉醒来，突然领悟了好多隐喻，东村西村，镜像倒转。二十年后，“你看见怪物了吗？”“看见了。”还能多说什么吗。哎。,40,12
Jacques,2022-07-13 21:25:55,情绪取胜，刘青云越老越有魅力。一个有文化有寓意的大爽片，非常引人入胜，剧本跳出好莱坞标准写法，一步步展开破案细节，中间穿插了对于普遍人性、香港历史和当代情绪的指涉，几乎没有陈辞滥调，很是佩服。核心宗旨当然是：冤冤相报何时了，要真相，不要复仇。然而对于破案片来说，没有足够的悬疑和巧思（低分可能就在此），谜底早早给出，重点匀给了那些疯狂，在直接呈现的那部分。,50,17
野凡,2022-07-09 12:00:56,“大邪若正，大善若恶。”心魔的议题不是无端发起，疯魔的根源早露蛛丝马迹。佛教的哲思贯穿剧作脉络。身是地狱，无惧地狱。线索是执念，是童年创伤，也是正邪一念。“人人都可以变成怪物，为什么我不可以？”善恶悬于游丝一线，流连于此身荣耀还是藏匿于正义暗面。复仇还是杀戮，伸张正义还是制造恐慌。苦难加施其身，何故强求以德报怨。本就不共戴天，何来善恶对错之说。不疯魔，何以成神，无以有神，何有心魔。,40,9
西西Ariel,2022-08-30 23:03:36,看完很矛盾，觉得剧情应该是非常出彩的，但是拍摄手法和人物刻画实在是看着别扭，感觉香港的电影好像是与世界脱节了一样。而且电影节奏真的太快了，快到看完之后，我只记得有个特别强悍又可怜的孕妇。,20,14
天凉气清,2022-07-10 00:38:51,影片进度超快。刘青云独自影帝演技，真“手”枪。李若彤演的女上司怎么当上司的，智商就上线了一下下。破案之时，没有一根鞋带是无辜的。,40,28
jiji,2022-09-11 20:49:47,看粤语版！特别好！唯一尿点就是姑姑的角色有点降智。,50,23
芭月凉,2022-07-11 21:50:39,《神探》还可以，这部就算了吧，悬疑剧的剧情能用镜头语言来完成吗，演员吵乎乎的念念台词就把剧情给说清楚了，这不好。,30,16
Jet Wang,2022-07-07 10:06:18,没想到一头雾水啊，剧本本身大方向问题不大，不过小细节真的让我抓狂。比如阿sa怀孕还在追击就很奇怪，或许导演想表现出阿sa的独立，但她确实不是这样的人格（对角色塑造不深刻）。一部电影穿插的东西有点多，莫名其妙有怪兽，总之，和前作比，也许只有刘青云的演绎还在线，其他全部垮掉。,20,41
科林,2022-07-29 12:51:46,于毒气蜂《神探》体系建构的2.0版人性警匪片，在疯魔与智才的一体两面探讨上更直白。张狂气势驱动的凌厉大作，更商业。意料中强拗反转和伟光正妥协收尾痿泄程度等同老鼠屎。较于前作最大特点是对近来港人时局的隐喻，这股浪潮里本片强比《怒火·重案》，逊于《拆弹专家2》。,40,8
一匹马赛克,2022-07-10 01:25:21,在国内银幕上看到尽皆过火的港片真是久违了。这是一部优缺点都极为明显的高度风格化类型片。刘青云和电影主要配乐成为本片的灵魂和精华。尽管片子里的一些剧情细节和人物行为都存在着明显的槽点，但一点不妨碍韦家辉对于本片最终的优秀完成度以及作者性的表达。保持了一贯的银河印象的对于善恶正邪的讨论，并且带有极强的因果宿命论。除刘青云外其他演员都比较一般，如此类型化的剧本和戏剧化的角色，林峰和阿Sa等一众演员竟然演得如此扁平刻板也真是令人唏嘘。希望银河映像的成员们以及杜琪峰能多多拍片，顺利上映。香港电影需要你们，中国电影也不能没有你们。,40,9
晚安好运©️,2022-07-24 21:00:21,破最难的悬案，打最烂的枪法,40,34
脑仁焗饭,2022-08-26 23:03:29,剧组辛苦分。看之前以为神探大战重点在神探，看之后才知道重点在大战。这片子目前能拿6.9，在座的都太谦逊了,20,13
momo,2022-07-09 02:58:22,离谱，毫无常识与逻辑，为了装逼不顾一切了。就要反转，就要大爱无疆，就要金刚不坏之身，就要八毛特效，烂烂烂。,10,41
kinder23,2022-07-20 00:38:33,用快节奏和疯魔掩盖了很多不合理的问题，不过看刘青云演精分实在爽，对比下来就看得出林峰的精分很单一。人物对白不对嘴的问题很明显，但对于这种尺度的电影，改对白还是能够理解的，只是每个人讲对白都像在不同的时空，这就是混音出了问题。,30,9
给艾德林的诗,2022-07-21 23:07:37,延续韦杜合著前作黑色电影面相，不过事实已经不是那个“如果全世界所有人都心中有鬼，只有你心中无，那么不正常的是你”了，因为陈桂彬体悟到“从神到人”自我发现与价值实现的重合，到李俊“无论是神还是魔”自我发现的可能，但“都要获得敬仰和承认”价值实现的分裂，早已变化。简单讲，魔怎么获得承认呢，那当然是因为这个词在韦家辉本子里语法本质道出的意义是：用尽手段，揭示出卖家贼误导良善怪物看似来自东方，而实际来自说德语的西方（可能就姓马）所作的努力，这不得不被接收。就像开篇剪的太碎、切的过快，让人懵逼的独立双案，却必须等待被第三个案有效且统一的封闭一样，这里必须被接收的现实是：从2018年往回倒数21载，从那年开始，到现在所有犯案的凶手，无论它怎样撒谎或隐藏，都必须得是同一个。,30,4
嘁,2022-07-17 01:13:06,以为这种男的会希望自己有个后代继承，没想到最后是想试试杀了儿子会不会伤心,40,23
一條魚佔滿了河,2022-07-08 20:23:00,比《神探》更現實也更魔幻，一個人的癡癲與全世界的瘋狂，底色的悲涼一浪跟著一浪湧來，沒過我的腳背、大腿、胸口、頭頂，灌滿我的肺，放任我下沉。神探大戰，對戰的不是正邪、不是善惡、不是愛恨，是大善若惡，是大邪若正，是鏡中映射出的另一個怪物。編劇韋家輝再一次打敗了導演韋家輝，即便存在瑕疵，依舊瑕不掩瑜，還有各處刪改痕跡背後保留住的堅持。,40,21
