用户名,评论时间,评论内容,评分,赞同数
广末凉茶,2023-02-11 00:12:03,动画电影什么时候才能“断奶”啊！要么就是找妈妈要么就是找爸爸，然而参宿需要的，是关怀是爱啊！这完完全全给跑偏了嘛！“深海大饭店”明摆着就是千与千寻“汤屋”照搬过来嘛，参宿的形象也参考了荻野千寻（某些时刻某些动作简直像是附了体一样）。但起码千与千寻里的人物是有所成长的，而本片更像是“强行疗愈”。原生家庭、抑郁症……那么多苦难，真的就只是笑那么一下就能释怀得了的吗？电影制作七年，只是缝缝补补东拼西凑，借着“抑郁症”想搞些深意，披着五彩斑斓的外壳想摆弄那“精湛技艺”，很可惜，深意不够深，“精湛”的画面也只是辣眼睛（我戴着3D眼镜难受得啊）。“看得出你真的很努力了”是我对目前国产动画的评价，确实憋了一股劲，我也看到了，但这评价并不带一丝褒奖或是慰籍，而是换一种形式的“失望”。,30,199
多喝水,2023-01-23 14:15:23,我搞不懂，你田晓鹏能用最好的制作，受着这么多观众的期待，花这么多时间金钱人力，竟然能做出这么拉胯的片子？整个创作过程中难道团队里没有一个人站出来指正过这片子缺点吗？镜头运动设计得稀乱，聚焦从头到尾迷之模糊，角色动画充斥着没必要的夸张形变，这些东西叠加到一起就是一个字：晕，就不能都安稳点，好好表演好好叙事吗？配音和混音也是乱得一塌糊涂，从头到尾聒噪得很，连基本的空间远近层次都是乱的。故事方面吧迪士尼皮克斯就别提了，离麦兜都差了十万八千里，真的是浪费资源。,20,553
亵渎电影,2023-01-23 18:56:15,《深海》让我想到《少年派的奇幻漂流》，前面一个多小时里，色彩绚丽的深海世界都是女孩内心的投射，这个世界里的角色、情节、道具和冒险的设计都是女孩脑海里的事物幻化出来的，是一个展示女孩战胜心魔的过程。你在看片的时候，可以把注意力放在女孩跟母亲有关的台词和噩梦上，留意女孩身边的一切。进入深海大饭店之后，你就可以自行对应上很多细节，参与到故事里之后，观影乐趣会暴涨。就算你不愿意主动参与，也没有关系，电影的最后导演会用一连串的蒙太奇镜头帮你一一对应相关的故事情节。《深海》虽然是一部动画电影，讲的却是儿童抑郁症，导演干了一件现实主义题材的真人电影都不会干的事情！很久没见这么剧本扎实的国产动画电影了，我觉得今年春节档能靠口碑逆袭的票房黑马，肯定是这部动画电影了！,40,246
革威底,2023-01-22 18:21:50,看预告以为这是国漫崛起的希望，实际上是死猪不怕开水烫。,20,687
Obukuro,2023-01-24 16:43:56,实话实说，当电影里角色说出抑郁症的时候，我情不自禁地竖出了中指。还有不是绚烂的色彩就是高级，美是内敛的，不是五彩缤纷的，你能用一次，不能每次都用，真是视觉污染。丝毫不觉得所谓粒子特效有多么神，男女主的cv让我听觉不适。从头到尾依全是依托答辩！,10,488
Drizzle,2023-01-23 02:16:42,创作真的不容易吧，唉辛苦了，加一星给创作者和美术。虽然残忍，但事实证明，太多华丽炫技便损耗诚恳，填得太满便过犹不及，只有设定和立意、却没有扎实的血肉和铺陈，就无法让人真正相信和共鸣。看海报以为会是美和细腻的故事，却变成在肤浅无厘头的眼花缭乱中头晕和失去耐心。把立意分析得再好、价值上得再高，都不等于故事实际真的打动人和令人相信。什么都不如扎扎实实把故事讲好。|第一次在电影院如此如坐针毡。片头绚烂的海底美得令人感动，片尾的手绘和画册也舒服诚恳，但正片本身却无奈地令人失望。深海饭店少女冒险像千与千寻，梦的碎片拼接像穆赫兰道。小胖猫和水濑挺可爱的。,30,402
萌特斯,2023-01-29 21:50:36,没想到这么克系，看某些场景的时候一直在脑补如果拍一个恐怖动画应该会非常不错。剧作挺私人的，但了不起。老金是爸爸，花花是后妈，抱球海狸是弟弟，这都很明显，所以南河当然不仅是南河，还是原生母亲的投射。海精灵是欲望，引诱人下坠，红色物质是可吞噬一切的消极深渊，参宿希望有人从消极深渊中救出自己，她将这希望寄托给母亲，但最后她发现如果要达成自己的愿望，就会牺牲南河（即寄望母亲回头，会毁掉母亲目前的生活/幸福）……不是我说，让一个才这么大的孩子做电车难题是否太过分？故事到这里戛然而止，没有给出选择。被南河救起醒来后，参宿看似被治愈了，被注入快乐的希望了，电影有了一个光明的结尾与片尾，但恐怕没有人觉得她会真正被治愈，相反……既然她是一个连母亲都不忍打扰的善良孩子，南河之死所造成的负疚感只会更快加剧拖垮她。,40,297
去码头整点薯条,2023-03-13 12:30:21,➗生玩意,-t,3
pipodream,2023-02-05 23:30:31,看完深海给我的感觉就是，一个差生想用华丽的词汇和丰富的语言想写好一个故事。,30,140
时叁,2023-03-04 19:38:25,打分低的观众们，我想你们应该都过得很幸福，每天都生活在阳光下吧……好几次的感同身受让我无法客观的给出评价…当小女孩发自内心的快乐时，我很害怕..害怕她的这种快乐转瞬即逝…南河就是她，她就是南河，能真正解救她出来的只有南河（她自己）…最后，“散场了，该醒醒了”（这句话有调侃的成分，可在我看来，是导演，是我，对自己接下来的新生活的一种自我鼓励方式吧……）这是至今为止我看过的最好的一部国漫，必须是五星大饭店。,50,162
留我在梦里,2023-03-26 18:38:43,"这海报很漂亮啊，但莫名有点像大鱼海棠?
很期待啊，我也很爱大海。

看了姜子牙后面的彩蛋，制作太惊艳了。


终于看了，但真的对不起我期待那么久。画面五星，剧情三星。看之前就知道是讲抑郁症的了，所以光怪陆离也能接受，但就是不好看，剧情混乱，人物立不起来。适合当壁纸，跟当年的大鱼海棠一个毛病。",40,5
塔塔君Minkun,2023-01-29 09:46:40,动画必须时刻动起来、必须有变形的永动魅力、必须要拍实拍无法拍出的风格和效果，这三个关于动画的偏见，本片可以说是占满了。青涩的动画作者获得最好的技术加持后，毫无节制地在每一秒、每一个颗粒做加法，以及毫无节制的浅景深、前景遮挡导致信息无效传达。与其说他不晓得何为动画的静止美学，不如说他甚至不晓得动画为何而动。若说被这些动势模糊掉的世界展现在本作并不是那么重要、因此不需要一个大全景的话（有人会说毕竟这是主观而无法解释的梦境），那为何要依赖拖沓又看不清信息的长镜头跟随角色游走船的内部？就连海精灵追逐、丧气鬼入侵等戏码都不愿意给个稍全的远景镜头？可能这是春节档最有人文关怀的电影，但也是视觉上最污染眼睛的电影，本作上线流媒体的话，一定会因为国内流媒体的低码率糊成一片。,20,148
时叁,2023-03-04 19:38:25,打分低的观众们，我想你们应该都过得很幸福，每天都生活在阳光下吧……好几次的感同身受让我无法客观的给出评价…当小女孩发自内心的快乐时，我很害怕..害怕她的这种快乐转瞬即逝…南河就是她，她就是南河，能真正解救她出来的只有南河（她自己）…最后，“散场了，该醒醒了”（这句话有调侃的成分，可在我看来，是导演，是我，对自己接下来的新生活的一种自我鼓励方式吧……）这是至今为止我看过的最好的一部国漫，必须是五星大饭店。,50,162
pipodream,2023-02-05 23:30:31,看完深海给我的感觉就是，一个差生想用华丽的词汇和丰富的语言想写好一个故事。,30,140
HOBBS,2023-02-03 14:31:14,球球国漫不要再追求视效了，真的已经够用了，分出点钱来找个正经编剧吧！！！！！！！,30,170
Obukuro,2023-01-24 16:43:56,实话实说，当电影里角色说出抑郁症的时候，我情不自禁地竖出了中指。还有不是绚烂的色彩就是高级，美是内敛的，不是五彩缤纷的，你能用一次，不能每次都用，真是视觉污染。丝毫不觉得所谓粒子特效有多么神，男女主的cv让我听觉不适。从头到尾依全是依托答辩！,10,488
宜乎众矣,2023-01-25 20:28:27,前90分钟两星。世界观的引入和人物的塑造都过于潦草，故事发展非常儿戏且看不到一个有力度的主题，迫不及待展现技术却暴露出各种不用心的地方：用了很多长镜头式的表现手段但深海大饭店的空间结构依旧无法清晰呈现，极尽所能创造宏大场面却用空间感扁平的长焦镜头捕捉具体的人物，动作场面因水墨背景画风与3d人物动作的不协调造成速率的失衡。没想到结尾10分钟力挽狂澜，在一个极短的瞬间内道破一切故事的根源，以气力万钧的剪辑调动起观众的情绪，用应接不暇的前后呼应收束起所有的模糊比喻，让这虚伪荒谬的宏大冒险踏实而有力度地回归于细腻的人文关怀——这一切不过是一个孩子放逐自己的乌托邦，她的心智就像影片前90分钟一样，幼稚、没有方向，但始终怀揣着五彩斑斓的希望。这般明智的视角回归，让这碗冲破黑暗、拥抱现实的心灵鸡汤足够动人,40,174
普通豆瓣用户,2023-01-26 22:11:32,"最搞笑的就是最后那个“醒醒吧散场了”，堪称春节档最佳总结奖，既然你们知道观众要睡着干嘛不好好写下剧本啊……
我对睡着两次的朋友说“还是蛮有自知之明他也知道观众会睡着啊”，后排男生附和道“对头，我也睡着了”",30,300
厌晨欢,2023-01-25 17:13:58,"南河这个角色很妙，他有时候是追逐名利的俗人，有时候又是忧郁的是会讲五颜六色的故事的，他做创意菜却不被理解，他追求五星好评却永远实现不了。直到他看到女孩落海而毫不犹豫地跳了下去。或许，他只是想救一个溺水的自己。
“因为我是萨摩耶，我生来就这样啊”",50,332
Amour,2023-01-22 20:24:44,"找妈妈的故事×
找南河的故事✓
前半部分=五彩缤纷的依托答辩
后半部分=抑郁症符号的胡乱拼贴
《千与千寻》+《红辣椒》的低配一锅炖大杂烩，故事与设定不如前者、叙事与意象不如后者",30,337
Summer,2023-02-11 21:01:26,凡是收割到本人眼泪的一律按照五星处理,50,185
这里有个球,2023-01-24 13:47:13,太残忍了，把五彩的梦碎掉给你看，还叫你要往前看。,50,298
Moss,2023-01-27 16:35:05,不是画面花里胡哨就显得高级，也不是剧情搞搞意识流就可以称之为艺术的。作为一名曾经的抑郁症患者，至少从我自身体验来说，抑郁症患者的形象绝不是电影里刻画的那样自卑敏感和害人。另外想说，建模稍微好看一点吧，我的眼睛也很珍贵，受不好一直看两张丑脸的面部特写镜头。,10,372
Flood Dragon,2023-02-07 19:51:20,"海精灵——《幽灵公主》邪神

深海大饭店——《千与千寻》汤屋＋哈尔的移动城堡

田鼠——《千与千寻》煤小鬼

老金、阿花——《东京教父》

劈海——《加勒比海盗》

深海之眼——《天空之城》

挤破幕布——《红辣椒》

叙事架构——《少年π》＋《潘神的迷宫》＋弗洛伊德

再叠上东亚女buff＋抑郁症壳子＋网络鸡汤

合着梦境是个筐呗，啥都能往里装",20,137
养生,2023-01-25 22:21:45,难看到哭，毫无逻辑的情节，无缘无故的爱和恨，没有根只有矫情的人物，抑郁症的设定成为了人物设计上的最大败笔——悲惨的家庭、孩子的丧气之举和抑郁症之间的因果关系到底是怎样的？两个主角的活动线一个是找妈妈一个是赚钱，结果告诉观众这是将死之人的幻觉，把前面所有的人物动机和剧情全推翻了，妈妈也不找了钱也不挣了，我一个多小时看了个啥？一场梦，多低级的剧本！制作出来的奇观的确让人震撼，可是看太多就让人眼花缭乱，审美疲劳。南河是好人吗？是也不是，大家不是因为他是个好人而哭泣。“人之将死 其言也善”，只靠这一句话是打动不了有脑子的观众的。赔钱！,20,310
猫猫头山,2023-04-04 15:23:35,没看懂女孩是怎么走出抑郁的，想见的人没见到，想救的人为了救自己死了，光想想就很地狱,30,83
翎上,2023-01-23 12:50:49,=《千与千寻》+《少年派的奇幻漂流》+《哈尔的移动城堡》+《海洋之歌》+《泰坦尼克号》。整个就是一场濒死体验。对于抑郁的表达我非常不同意，电影完全不允许不快乐的存在，劝你要看开要相信希望，要与世界和解要与自己和解要接受现状，可这才是病态。三幕剧的格式，成长、原生家庭的主题关注儿童心理健康的呼吁是符合当代价值观的。参宿属水，以及动物与身边人的对应这都是亮点。剧情的破碎没有逻辑，以及用缤纷的视觉设计来呈现这样一场抑郁自杀后的濒死体验反倒有一种悲剧感，是电影最突出的优点,40,188
CARSON,2023-02-15 00:15:12,博士后的技术，小学生的剧本。,20,121
龙战于穹野,2023-01-22 14:52:03,南河好像齐天大圣啊！他是那么温柔，就像我心中永远的大圣。愿所有被伤过的童年能走出阴霾,50,276
shiningstar,2023-01-26 07:19:34,决不鼓励这种只靠特效忽视剧情的内核自我感动式烂片。,10,335
兰章玉砚,2023-02-13 12:25:52,男主真的是太丑了，嘴巴可以咧到耳朵根、眼睛可以瞪出眼眶，就是在最后像一个正常人一样和参宿说话的时候他的脸也是像一团果冻一样甩来甩去的，加上电影里面的各种屎尿屁元素，比如在洗脚盆里煮起来的海精灵疙瘩汤、用痰盂装疙瘩汤、黏糊糊的丧气鬼、充满了粘液而且晃来晃去的各种菜品，导演可真喜欢在观众的审美点上蹦迪，想方设法的把这些东西做得足够恶心，五彩斑斓的💩也不过如此，使用舌尖上的中国里的配乐简直就是对舌尖上的中国的一种侮辱。第二，请不要营销什么粒子水墨，麻烦主创好好看看中国的水墨画应该是什么样子的，你这明显的油画风格还是别碰瓷水墨了。第三，请不要消费抑郁症了，我有一位有轻微抑郁症的朋友看了之后并不觉得治愈呢，如果抑郁症患者这么容易就能被拯救也没有这么多抑郁症患者自鲨了，这种一命换一命怕是更致郁。,10,147
Alien 33,2023-01-28 12:04:07,老zhong是不会塑造除了 沈腾式表面爱财内心保有一点善良 以外的任何男性人物嘛✌画面非常精美，但是为什么内核老是这种被这种破男人拯救的故事？参宿结尾在虚假的妈妈幻想中选择了冲破牢笼，和真实的爱他的南河醒来，但是为什么东亚女非要在真实和虚假的爱中选来选去，而不是自己爱自己呢……最狗屁的就是你打着关爱抑郁症患者的旗号，内核还是从外界寻求爱，而不是自己真的值得被爱，学会自己爱自己。剧情拖沓节奏混乱，编剧也觉得说不通吧喝喝。,30,192
Ｒ．ｒ,2023-01-30 19:46:04,谢谢田晓鹏导演的一场梦，前一个小时头一次让我感受到呆在电影院里是如此的难受。,20,220
momomomo,2023-01-27 18:05:55,画风确实是非常不错，能给我美的感受，后面是关于电影的思考。能看出来导演是在造梦，造一个名字叫救赎与寄托的梦，最后一行字“献给走出长夜的你”，这里我认为导演其实是不怎么懂走出长夜的，以至于他的叙事还是偏向于造梦，我是自己走出过长夜的人，那些真实的伤痛是靠意志力，靠独立思考，靠一步一步坚持，可以说走到今天是极为不易的，我理解的走出长夜大概应该是小女孩站起来的心路历程，并不是说期盼救赎不对，只是说太过梦幻太过童话，显得辜负了我们奋力走出长夜这一路的风景，前方并非光亮坦途，途中不会有小丑拉你一把，回望这一程，你依仗的，你拥有的，都是你的那颗心，那颗勇敢无畏，坚韧的心。,40,125
提丰,2023-03-25 17:27:48,一坨精雕细琢、五颜六色的大便。元素堆叠、剧情生硬、画面过于眼花缭乱。导演，实在不行你把男主角设计的好看一点吧，换成一个美少年我还有看下去的欲望，您的偶像宫崎骏永远不会画这么丑的角色。,20,100
猛火里睡,2023-02-05 18:12:17,建议导演跟编剧给美术磕个头吧，不强行煽情不会拍了是吧,30,110
Miss Bee,2023-01-25 17:53:49,题材是很好的，但是故事讲得不好，尤其是奇幻部分，节奏不佳人设单薄，拖累绮丽的画面。小女孩和男主的感情建设很莫名其妙，忽然间就有羁绊了的感觉。现实角度故事也不讨喜，有这个样子的父母小女孩抑郁是非常正常的，要拯救一个抑郁症小女孩连累一个无辜的人死亡真的是……大过年的……何至于此……,30,174
黑灯,2023-01-30 00:01:11,总觉得这种尬是国产独有的，老毛病:总想用一部片给你灌输n多道理，但没一个经得起推敲。堆料于我而言是没有用的，五彩绚烂的图像冲击十足但特别具象，没觉得有什么想象力可言。这些春节档注定会被埋没在影史长河中无人提起。电影（个人观点）的脊梁从来不是技术。,20,215
Unhinged,2023-01-24 11:04:17,如何讲坏一个故事？这个电影把近几年中国动画的毛病都集中到了一起，特效炫、台词尬、人物虚、情节乱，最后还要强行来个煽情大高潮。,20,331
米夕夕,2023-01-22 13:34:48,我就不懂那些看哭的人，你的泪点究竟是有多低，期望越大失望越大，剧情真的大鱼海棠都能碾压你,10,576
韩松落,2023-01-24 13:13:31,这不是克苏鲁神话，也不是《千与千寻》，而是一部在动画世界里罕见的以精神分析和精神治疗为诉求的电影，将沉未沉的船，五彩斑斓的深海世界，充满活力的船员，海精灵，红丧鬼，深海之眼，活力与丧失，死亡与拯救，都可以和精神世界里的事物一一对应，田晓鹏导演苦心造诣地，给出了故事层面的逻辑也给出了精神层面的逻辑，可以让观看的人各取所需。在少年儿童抑郁症发病率越来越高的现在，它完全适合全家一起观看，可以浅看也可以深看，可以娱乐地看也可以治疗地看。,50,147
张小北,2023-01-23 19:09:33,一个用想象力构建的奇幻世界里，每一个细节都在挑战观众的认知能力和信息接收能力，如果观众跟上了电影，那这部分是一次视觉和想象力的饕餮盛宴；可如果观众没跟上电影，那这一段就会变成令人疲惫的视觉轰炸。最后当电影抵达结尾后，故事才解开了前面的一些困惑和最后的谜底，所有的人物细节都一一对应上了前面绚烂的童话世界，并且带给那些跟随着奇幻漂流一起来到终点的观众们特别的感动。,40,79
鬼月,2023-02-20 20:34:03,<9>这片子如果换成日语，嚯，那评价指定爆炸，只可惜，母语羞涩症啊，人们总是本能敬畏自己不懂或不想了解的，而贬低自以为自己了解的和驾驭的，这是一个把“失去灵魂”当做标榜的麻木时代啊,50,139
BigCar,2023-01-25 11:18:52,参宿丢下妈妈的手回去找南河的那一刻我泪崩了…有很多人说参宿没有成长，但这一刻就是我觉得她自己最大的成长和救赎，也是对南河的救赎…现实中有多少参宿最终会义无反顾的走向妈妈、甚至又有多少参宿会记得南河呢？,50,222
人人寻找快乐园,2023-02-01 00:03:08,无法喜欢大男人拯救小女孩的故事。大团圆结局也很牵强，要是周围的环境和人都那么容易改变，全球抑郁症患者能减少50%。还要说多少遍，抑郁症不是简单的不开心，不是听人说很多句“多笑一笑”就能痊愈的，要是我天天听人念“开心点，别丧了吧唧的，笑笑嘛”，我只会更难过更想逃哈，而不是如影片展示的那样被治愈。总之角色都轻飘飘浮在半空，人物塑造大失败。,30,107
理心,2023-01-30 22:26:51,具象化了不可言说的苦痛，使他者有了流动的出口，感谢世上有一部深海。,50,168
崆峒派大弟子,2023-01-24 06:51:50,因为画面好，所以我宽容没有直接打一分两分…但这个剧情到底是什么呀？前面的看得我昏昏欲睡不说后面有些台词…真的…确定是想拍给抑郁症患者而不是把他们气死吗？中国有些电影人什么时候才能明白花心思打磨那些花里胡哨都没有讲好一个故事重要啊？。。ps 男主那个五官乱飞已经不能说是颜艺了，就是丑啊。。丑到让人生理性不适,30,196
阿诺舒华士力架,2023-03-30 14:40:47,这画面真的给人一种脏和油的感觉 每一帧都黏黏的 令人不适  而且不理解为什么喜欢让人物的眼间距那么宽,20,68
是大甜甜呀,2023-01-31 02:30:20,挺喜欢的，剧情不是他的骨，情绪才是。视觉效果拉满，导演能用丧气鬼把depression的感受具象化，被深红的风暴裹挟，直到被完全吞没，直到窒息死去。海精灵就像我的百洛特，邪恶却又不得不依赖，大脑被暴力式控制和停止思考。因为现实太灰暗，海里的梦境才会报复性绚烂吧。献给走过长夜的人们，有人劈开了大海，也有人留在了海底。希望主创人员这种开创精神能不被浇灭，让国产动画越来越好。,40,102
寻找凉宫春日,2023-01-24 15:14:25,我能想象出导演看完成片后自我感动到泪流满面的样子，可让别人花钱陪你感动是不是就有点恶心了。,10,387
树里啦,2023-02-13 21:26:38,如果你觉得这部片子很烂，那真的是太棒了。不懂它的人想必是幸福的。,40,83
发条追不上的橙,2023-01-27 23:11:02,做出这样的片子一定很难很难，但真有种吃力不讨好的感觉，无论是情感还是画面，总给人一种不断重复而不是递进的感觉，导致最后还没到高潮已经感觉有些疲惫。个人认为最好的段落是开头、两段歌舞以及最后的大高潮至结局，其他的节奏都有些问题。,30,106
蒋小仙,2023-02-04 19:42:15,“请你务必一而再再而三，三而不竭，千次万次的救自己于人间水火”,50,154
Dhajbena,2023-02-23 21:59:19,在电影院哭成傻逼,50,132
白鹭未霜,2023-02-22 02:17:47,"如果没有结尾处的反转，我大概率会给一颗星。从叙事到画面都给人强烈的不适。狰狞扭曲的表情，毫无来由的寻亲，隔靴搔痒的笑料和不知所谓的挣扎。给人直观的感受就像是眼里滴入了半瓶混合着半包MM豆的眼药水。。眼压飙升，心脏狂跳。。结尾给出的解释是，前面的世界构建在一名患有心理疾病的儿童的幻想之上，虽然也并不牵强，但少有人能耐着性子看到最后的。最后，我实在不理解这部电影为什么要放在春节档上映。大过年的，多数人还是追求欢乐，或者至少不那么压抑的电影。以上",30,82
稳,2023-01-22 14:23:22,大年初一放这个？我劝你把过年的理念先搞懂,10,382
feifeiRun,2023-02-02 13:06:50,现如今走入电影院就好比去了南河的大饭店，光怪陆离的创意菜是靠从过去无数的类型中拼凑出来的，可怜观众只想吃口正常饭，但在404层炸掉的电梯里，一次又一次地被掀翻。最后还是要靠榨出海精灵的汁，也就是特效和特技来对观众施以幻觉，才能换来五星好评。从这个意义上来说，我愿称深海为开年现实主义的作品………,30,92
易无安,2023-03-25 00:25:22,记得《小丑》有一条影评。无法代入剧情的人是幸福的。,50,96
Joe,2023-01-28 12:58:33,在电影院睡到我的小米手环都开始记录了,20,186
念念就忘lr,2023-01-28 12:58:08,剧本节奏很有问题，看得人昏昏欲睡。当片尾打出“醒醒，散场了”，显得格外讽刺。,20,203
菲利赛特,2023-02-02 20:06:39,建议田鹏导演把票房所得捐给心理健康慈善机构，作为他对心理工作者工作不尊重的道歉，诊断抑郁症请吃药，不是靠梦一场和爹味嘴炮^_^,10,187
momo,2023-02-02 12:53:26,改编自母亲救女儿的故事却把母亲的角色整成丑男😅😅😅恶心谁呢,10,204
匡轶歌,2023-01-22 15:46:11,特意选大年初一早间第一场，居然上座全满。国产动画的井喷年吗？开演前接连几部预告片，貌似都挺值得期待。《深海》稍嫌可惜，亮点缺点都十分明显，形成了口碑的两极。功能雷同的叙事段落不加克制的一再反复，消磨了绚丽视觉建立起来的惊艳感。收尾漂亮，重新挽回和收复了观众涣散的耐心。旁边座位的小姐姐一直在抹眼泪。“我才是丧气鬼！”“都是我的错！”“我不怕你！”——女孩嘶喊着，用尽浑身所有力气挣破封禁自己的那枚“茧”的一幕，相信会戳中每一位曾有抑郁经历的观者。我不知道一部影片是否足以提供治愈，但我愿意相信南河这一人物所象征或说隐喻的那种生命中救赎的力量终将出现。瑕不掩瑜，国产动画人加油啊！,40,82
诶诶诶你谁,2023-01-24 01:10:41,我有太多理由可以给它打五星，为挑不出半点毛病的美术，为同为精神疾病所困的强烈共情，为那句我等了30年的“这不是你的错”，为散场半小时还哭的停不下来的自己。中国是不是真的要文艺复兴了？,50,285
Sour,2023-01-23 22:29:33,一星给美术。通过陌生人的生命去治愈自己的剧情，有一种世人皆你妈式的自以为是、蠢蛋式的英雄主义以及道德绑架式的自我感动。（而治愈的是抑郁症，就更显得制作团队真是脑瘫的别出心裁）,10,310
同志亦凡人中文站,2023-03-24 14:09:47,粉墨画风不错，感情输出太廉价了。这故事和设定，呃，“千与千寻”和“少年派”双双表示有无语到，田晓鹏怎么就是不会打磨剧本呢...,20,59
南悠一,2023-01-22 18:54:56,把细节做繁，做的是1+1<2的苦力活。这不是在突破审美观念，而是完全违背了审美规律。,20,208
塞拉,2023-02-15 15:45:10,故事幼稚，台词老套，画面嘈杂，人物油腻，头晕。和闺蜜一起提前离场了。年纪大了，时间宝贵，不如喝茶聊天。,20,102
小破风啊,2023-01-25 17:22:19,所谓的海底最深处的深海之眼，不过就是内心最深处最痛的地方。不过就是落海濒死前的走马灯，大脑给自己幻想的一场美梦。从开头参宿逗弟弟笑，说明她不讨厌弟弟，而且也很配合懂事地努力融入新组成的家庭。爸爸不关心她，对她不上心，她难过，但仍然不闹，为了不破坏气氛，甚至强颜欢笑，懂事的让人心疼。就连在自己幻想中的“深海饭店”都是不论自己做什么都是错的，幻想中且如此，现实生活中她该有多难过，多痛苦呢？连结尾最后她醒过来病床边都没有人。幸好她遇到了南河，其实南河从某方面来说大抵是和她是一个群体，但南河依然坚强地生活着。南河最后和参宿说“希望你以后每一次的笑都是发自内心”。参宿最后破茧而出，是涅槃重生。说明她不再逃避，直面了内心最痛苦的地方，重获新生。结尾的彩蛋参宿又长大了，回头的那一笑是发自内心的。,50,188
扎学家施耐庵,2023-03-28 00:34:56,"有过抑郁情绪的人太能理解这片了，神作。
当然参宿如果也死了就更现实更神作了。",50,92
卷卷猫猫头,2023-01-23 19:22:06,洗衣服脏水乱倒映出五彩斑斓但又油腻的视觉泡沫。,20,234
咋咋咋,2023-01-30 13:38:30,深海大饭店的画面让人生理不适，巨物、粘液、聒噪，预告片里却完全没有涉及这一部分，这不纯纯诈骗吗？,10,180
吾好蓝色,2023-02-21 14:58:08,画的好看，但不高级，故事也潦草拉垮。中国人除了吃饭和找妈真的没别的事儿吗？,30,81
看电影看到死,2023-01-27 18:59:01,影片的“人设”和“价值观”没有问题。影片真正想讲的是：一个不被世界在乎的弱小个体，如何与这个世界和解，并带着伤痛活下去。别说什么“抑郁症根本不是这样的”，这是电影，不是精神病学教材。何况：一个九岁孩子被母亲抛弃——平心而论，设身处地的想一下，自杀的理由“不够”么？,40,37
Wild Child,2023-03-16 20:10:29,最近看到个说法，就是人类对刺激的阈值是越来越高的，但我还是觉得总有那么一撮儿人不知道哪儿来的自信用自以为高的阈值来评价剧本，《深海》的情感并不廉价，剧本写得也很高级，如果非要拿一套所谓的标准来评价，哪怕以罗伯特麦基为代表的那套好莱坞标准，《深海》的故事也不差；比起迪士尼很多剧本，《深海》出色脱俗得多，如果国内观众对这样一部电影还没什么接受度，觉得不似网文在类型里深耕，那我觉得问题不在《深海》，也就不必给这样的作品评价，希望我们也可以有这类电影可以生存的土壤，文艺作品应该、也需要这样搞,50,93
Sincerely.,2023-01-23 21:46:26,"神作 我不懂为啥那么多人会喷这是部烂片
😭深海绝绝子 画面太美了 
是一部有门槛的影片 虽然前面较平淡但一定要全神贯注不能放过每一个镜头每一句台词 最后的结尾就会大彻大悟",50,296
FF,2023-01-31 01:05:44,看到最后30分钟听到旁边男生对同伴说“也不知道是电影有问题还是我有问题……”。很想接一句：“你没有问题”。,20,155
潇湘君,2023-02-05 16:00:46,"太恶心了这电影，几乎是我看过最烂的之一了，烂出天际，无聊还吵闹。。。最后还强行煽情就更恶心了不知道吃了几斤疙瘩汤能拍出这玩意儿",10,182
tonight,2023-04-02 17:29:37,可以分开打分就好了，三分给动画技术本身，零分给到编剧和台词,30,60
好嘢！,2023-01-26 10:35:58,"一个人长得好看，会引人多看两眼。但深入了解后发现他无聊、丧气、任性、不合常理，好看也只是一戳就破的泡沫罢了。这部电影就是这样一个泡沫。绝美的美术搭配让人皱眉的人物行为和故事——相信导演也知道他的电影会让人昏睡，片尾打出了“醒醒吧，结束了”。不明白什么样的大力士小孩能徒手打开长满珊瑚海星的船舱顶盖（导演直接无视物理学，就是不愿放下对空洞美的执念）。也体会不到一个用iPhone的小孩到底能有多悲伤（我打了几年工才舍得买）。所有的父母都被描绘成肥肠油腻，正常身型都是正面角色。这种刻板印象出现在一部动画里简直是亵渎这门艺术。动画应是比真人作品对世界期待更高、审美和意识更开放，平视现实的艺术。动画有天然的优势去重构真实世界，解放观众的固化思维，而不是把现实的刻板印象程度加重，去歌颂苍白无力的美。",30,111
bubble,2023-01-25 23:22:31,2023年了，还在拍小女孩等待大叔拯救，随便一个故事就能治愈抑郁症……,10,316
圆圆（二次圆）,2023-01-26 19:44:51,3.5 都不知道该谁背锅了，前面一个半小时视觉如此过剩，毫无主次轻重可言，动不动就打碎调色盘，一点气口不给留，完全就是在堆技术，最后真的疲惫到没啥力气了，又是这样重要的转折配上这么寡淡的视觉。头重脚轻摔了个大跟头，还得让观众坚持着跟您共情。观感可能因人而异吧，但有一点：我们所谓的“工业”到现在为止还是处在比较初级的“堆”人头阶段，跟其他工业一样都是劳动密集型，至于真正的创意部门其实远远没法提供完整性和原创性，更不知道该表达什么，甚或像某片一样直接走火入魔。这样的巨大失衡，真的离成熟形态还比较远。,30,65
GO-PLAYERONE,2023-03-24 22:45:54,"本来还感觉惊喜，但参宿苏醒之后就落入俗套，如果电影停在参宿即将抓住南河的手就好了。
影片最后还用画面展示了参宿后来还算幸福的生活，可是我心里清楚，这个b生活根本不会有太大变化，爸爸、亲妈和后妈还是会对参宿漠不关心，参宿还是得不到她一直追寻的，来自妈妈的爱。
全片最惨——南河。",40,61
